isotope,a,z,yield,mass,metallicity,irv,mass_ej,massfrac,ysign
Cs36,136.0,55.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Cs37,137.0,55.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ba34,134.0,56.0,4.4319e-09,2.5,0.003,0.0,1.8464,2.4002924610051994e-09,1.0
Ba35,135.0,56.0,1.8866e-09,2.5,0.003,0.0,1.8464,1.021772097053726e-09,1.0
Ba36,136.0,56.0,1.518e-08,2.5,0.003,0.0,1.8464,8.221403812824957e-09,1.0
Ba37,137.0,56.0,1.4488e-08,2.5,0.003,0.0,1.8464,7.846620450606586e-09,1.0
Ba38,138.0,56.0,2.2056e-07,2.5,0.003,0.0,1.8464,1.1945407279029463e-07,1.0
Ba39,139.0,56.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ba40,140.0,56.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
La39,139.0,57.0,2.8312e-08,2.5,0.003,0.0,1.8464,1.533362218370884e-08,1.0
La40,140.0,57.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ce40,140.0,58.0,9.5079e-08,2.5,0.003,0.0,1.8464,5.149425909878683e-08,1.0
Ce41,141.0,58.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ce42,142.0,58.0,4.1244e-09,2.5,0.003,0.0,1.8464,2.2337521663778162e-09,1.0
Ce43,143.0,58.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ce44,144.0,58.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pr41,141.0,59.0,1.0047e-08,2.5,0.003,0.0,1.8464,5.441399480069324e-09,1.0
Pr42,142.0,59.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pr43,143.0,59.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pr45,145.0,59.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Nd42,142.0,60.0,2.3124e-08,2.5,0.003,0.0,1.8464,1.2523830155979202e-08,1.0
Nd43,143.0,60.0,4.0037e-09,2.5,0.003,0.0,1.8464,2.1683817157712307e-09,1.0
Nd44,144.0,60.0,1.277e-08,2.5,0.003,0.0,1.8464,6.9161611785095315e-09,1.0
Nd45,145.0,60.0,2.4377e-09,2.5,0.003,0.0,1.8464,1.320244800693241e-09,1.0
Nd46,146.0,60.0,1.1834e-08,2.5,0.003,0.0,1.8464,6.4092287694974e-09,1.0
Nd47,147.0,60.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Nd48,148.0,60.0,2.1486e-09,2.5,0.003,0.0,1.8464,1.163669844020797e-09,1.0
Nd49,149.0,60.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Nd50,150.0,60.0,1.6108e-10,2.5,0.003,0.0,1.8464,8.724003466204506e-11,1.0
Pm45,145.0,61.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pm46,146.0,61.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pm47,147.0,61.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pm48,148.0,61.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pm49,149.0,61.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pm50,150.0,61.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pm51,151.0,61.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Sm44,144.0,62.0,1.1913e-11,2.5,0.003,0.0,1.8464,6.452014731369151e-12,1.0
Sm45,145.0,62.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Sm46,146.0,62.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Sm47,147.0,62.0,1.4272e-09,2.5,0.003,0.0,1.8464,7.729636048526863e-10,1.0
Sm48,148.0,62.0,2.9714e-09,2.5,0.003,0.0,1.8464,1.609293760831889e-09,1.0
Sm49,149.0,62.0,6.3177e-10,2.5,0.003,0.0,1.8464,3.4216312824956673e-10,1.0
Sm50,150.0,62.0,2.507e-09,2.5,0.003,0.0,1.8464,1.3577772963604853e-09,1.0
Sm51,151.0,62.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Sm52,152.0,62.0,2.2189e-09,2.5,0.003,0.0,1.8464,1.2017439341421143e-09,1.0
Sm53,153.0,62.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Sm54,154.0,62.0,1.0475e-09,2.5,0.003,0.0,1.8464,5.673201906412478e-10,1.0
Eu51,151.0,63.0,4.2116e-10,2.5,0.003,0.0,1.8464,2.2809792027729636e-10,1.0
Eu52,152.0,63.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Eu53,153.0,63.0,4.7199e-10,2.5,0.003,0.0,1.8464,2.556271663778163e-10,1.0
Eu54,154.0,63.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Eu55,155.0,63.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Eu56,156.0,63.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Eu57,157.0,63.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Gd52,152.0,64.0,2.9473e-11,2.5,0.003,0.0,1.8464,1.596241334488735e-11,1.0
Gd53,153.0,64.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Gd54,154.0,64.0,6.0204e-10,2.5,0.003,0.0,1.8464,3.260615251299827e-10,1.0
Gd55,155.0,64.0,6.2803e-10,2.5,0.003,0.0,1.8464,3.4013756499133444e-10,1.0
Gd56,156.0,64.0,1.8344e-09,2.5,0.003,0.0,1.8464,9.935008665511266e-10,1.0
Gd57,157.0,64.0,8.7742e-10,2.5,0.003,0.0,1.8464,4.752058058925476e-10,1.0
Gd58,158.0,64.0,3.2475e-09,2.5,0.003,0.0,1.8464,1.7588279896013864e-09,1.0
Gd59,159.0,64.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Gd60,160.0,64.0,8.265e-10,2.5,0.003,0.0,1.8464,4.476278162911612e-10,1.0
Tb59,159.0,65.0,8.0142e-10,2.5,0.003,0.0,1.8464,4.340446273830156e-10,1.0
Tb60,160.0,65.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Tb61,161.0,65.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Dy60,160.0,66.0,1.0126e-09,2.5,0.003,0.0,1.8464,5.484185441941075e-10,1.0
Dy61,161.0,66.0,6.5071e-10,2.5,0.003,0.0,1.8464,3.5242092720970536e-10,1.0
Dy62,162.0,66.0,2.4059e-09,2.5,0.003,0.0,1.8464,1.3030220970537261e-09,1.0
Dy63,163.0,66.0,8.7542e-10,2.5,0.003,0.0,1.8464,4.74122616984402e-10,1.0
Dy64,164.0,66.0,4.0028e-09,2.5,0.003,0.0,1.8464,2.167894280762565e-09,1.0
Dy65,165.0,66.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Dy66,166.0,66.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ho63,163.0,67.0,1.8681e-12,2.5,0.003,0.0,1.8464,1.0117525996533795e-12,1.0
Ho64,164.0,67.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ho65,165.0,67.0,1.1171e-09,2.5,0.003,0.0,1.8464,6.05015164644714e-10,1.0
Ho66,166.0,67.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Er64,164.0,68.0,4.0217e-10,2.5,0.003,0.0,1.8464,2.1781304159445408e-10,1.0
Er65,165.0,68.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Er66,166.0,68.0,1.5853e-09,2.5,0.003,0.0,1.8464,8.585896880415945e-10,1.0
Er67,167.0,68.0,7.7213e-10,2.5,0.003,0.0,1.8464,4.1818132582322354e-10,1.0
Er68,168.0,68.0,3.0057e-09,2.5,0.003,0.0,1.8464,1.6278704506065858e-09,1.0
Er69,169.0,68.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Er70,170.0,68.0,1.5948e-09,2.5,0.003,0.0,1.8464,8.637348353552859e-10,1.0
Er71,171.0,68.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Er72,172.0,68.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Tm69,169.0,69.0,8.4501e-10,2.5,0.003,0.0,1.8464,4.5765272963604847e-10,1.0
Tm70,170.0,69.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Tm71,171.0,69.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Tm72,172.0,69.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Tm73,173.0,69.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Yb70,170.0,70.0,9.2936e-10,2.5,0.003,0.0,1.8464,5.033362218370884e-10,1.0
Yb71,171.0,70.0,1.4425e-09,2.5,0.003,0.0,1.8464,7.8125e-10,1.0
Yb72,172.0,70.0,3.4416e-09,2.5,0.003,0.0,1.8464,1.863951473136915e-09,1.0
Yb73,173.0,70.0,1.6198e-09,2.5,0.003,0.0,1.8464,8.772746967071056e-10,1.0
Yb74,174.0,70.0,7.5117e-09,2.5,0.003,0.0,1.8464,4.068295060658579e-09,1.0
Yb75,175.0,70.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Yb76,176.0,70.0,1.6588e-09,2.5,0.003,0.0,1.8464,8.983968804159445e-10,1.0
Yb77,177.0,70.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Lu75,175.0,71.0,1.0996e-09,2.5,0.003,0.0,1.8464,5.955372616984402e-10,1.0
Lu76,176.0,71.0,1.8583e-10,2.5,0.003,0.0,1.8464,1.0064449740034662e-10,1.0
Lu77,177.0,71.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Hf76,176.0,72.0,1.3056e-09,2.5,0.003,0.0,1.8464,7.071057192374349e-10,1.0
Hf77,177.0,72.0,9.5185e-10,2.5,0.003,0.0,1.8464,5.155166811091854e-10,1.0
Hf78,178.0,72.0,4.082e-09,2.5,0.003,0.0,1.8464,2.2107885615251297e-09,1.0
Hf79,179.0,72.0,1.4046e-09,2.5,0.003,0.0,1.8464,7.607235701906413e-10,1.0
Hf80,180.0,72.0,7.5416e-09,2.5,0.003,0.0,1.8464,4.0844887348353556e-09,1.0
Hf81,181.0,72.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Hf82,182.0,72.0,9.8927e-10,2.5,0.003,0.0,1.8464,5.357831455805892e-10,1.0
Hf83,183.0,72.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Hf84,184.0,72.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ta79,179.0,73.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ta80,180.0,73.0,3.1281e-13,2.5,0.003,0.0,1.8464,1.6941616117850953e-13,1.0
Ta81,181.0,73.0,1.6374e-09,2.5,0.003,0.0,1.8464,8.868067590987868e-10,1.0
Ta82,182.0,73.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ta83,183.0,73.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ta84,184.0,73.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
W180,180.0,74.0,2.8921e-13,2.5,0.003,0.0,1.8464,1.5663453206239168e-13,1.0
W181,181.0,74.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
W182,182.0,74.0,2.7832e-09,2.5,0.003,0.0,1.8464,1.50736568457539e-09,1.0
W183,183.0,74.0,2.0667e-09,2.5,0.003,0.0,1.8464,1.1193132582322356e-09,1.0
W184,184.0,74.0,5.5898e-09,2.5,0.003,0.0,1.8464,3.027404679376083e-09,1.0
W185,185.0,74.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
W186,186.0,74.0,3.7592e-09,2.5,0.003,0.0,1.8464,2.0359618717504332e-09,1.0
W187,187.0,74.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
W188,188.0,74.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Re85,185.0,75.0,1.1298e-09,2.5,0.003,0.0,1.8464,6.118934142114384e-10,1.0
Re86,186.0,75.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Re87,187.0,75.0,8.0088e-10,2.5,0.003,0.0,1.8464,4.337521663778163e-10,1.0
Re88,188.0,75.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Re89,189.0,75.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Os86,186.0,76.0,1.8277e-09,2.5,0.003,0.0,1.8464,9.898721837088388e-10,1.0
Os87,187.0,76.0,5.1567e-10,2.5,0.003,0.0,1.8464,2.792840121317158e-10,1.0
Os88,188.0,76.0,3.3536e-09,2.5,0.003,0.0,1.8464,1.8162911611785096e-09,1.0
Os89,189.0,76.0,1.0931e-09,2.5,0.003,0.0,1.8464,5.920168977469672e-10,1.0
Os90,190.0,76.0,4.6063e-09,2.5,0.003,0.0,1.8464,2.4947465337954938e-09,1.0
Os91,191.0,76.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Os92,192.0,76.0,1.7928e-09,2.5,0.003,0.0,1.8464,9.709705372616985e-10,1.0
Os93,193.0,76.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Os94,194.0,76.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ir91,191.0,77.0,1.4047e-09,2.5,0.003,0.0,1.8464,7.607777296360484e-10,1.0
Ir92,192.0,77.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ir93,193.0,77.0,1.9885e-09,2.5,0.003,0.0,1.8464,1.0769605719237434e-09,1.0
Ir94,194.0,77.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Ir95,195.0,77.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pt92,192.0,78.0,1.2293e-09,2.5,0.003,0.0,1.8464,6.657820623916811e-10,1.0
Pt93,193.0,78.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pt94,194.0,78.0,6.1586e-09,2.5,0.003,0.0,1.8464,3.335463604852686e-09,1.0
Pt95,195.0,78.0,2.9333e-09,2.5,0.003,0.0,1.8464,1.5886590121317159e-09,1.0
Pt96,196.0,78.0,8.5059e-09,2.5,0.003,0.0,1.8464,4.606748266897747e-09,1.0
Pt97,197.0,78.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pt98,198.0,78.0,1.092e-09,2.5,0.003,0.0,1.8464,5.914211438474869e-10,1.0
Au97,197.0,79.0,2.6025e-09,2.5,0.003,0.0,1.8464,1.4094995667244368e-09,1.0
Au98,198.0,79.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Au99,199.0,79.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Hg98,198.0,80.0,6.4368e-09,2.5,0.003,0.0,1.8464,3.4861351819757364e-09,1.0
Hg99,199.0,80.0,3.3271e-09,2.5,0.003,0.0,1.8464,1.8019389081455804e-09,1.0
Hg00,200.0,80.0,1.135e-08,2.5,0.003,0.0,1.8464,6.14709705372617e-09,1.0
Hg01,201.0,80.0,4.9707e-09,2.5,0.003,0.0,1.8464,2.6921035528596185e-09,1.0
Hg02,202.0,80.0,1.9381e-08,2.5,0.003,0.0,1.8464,1.0496642114384748e-08,1.0
Hg03,203.0,80.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Hg04,204.0,80.0,6.7402e-10,2.5,0.003,0.0,1.8464,3.650454939341421e-10,1.0
Tl03,203.0,81.0,1.0006e-08,2.5,0.003,0.0,1.8464,5.41919410745234e-09,1.0
Tl04,204.0,81.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Tl05,205.0,81.0,2.3369e-08,2.5,0.003,0.0,1.8464,1.2656520797227036e-08,1.0
Pb04,204.0,82.0,1.2638e-08,2.5,0.003,0.0,1.8464,6.844670710571924e-09,1.0
Pb05,205.0,82.0,1.0999e-09,2.5,0.003,0.0,1.8464,5.956997400346621e-10,1.0
Pb06,206.0,82.0,1.1141e-07,2.5,0.003,0.0,1.8464,6.033903812824956e-08,1.0
Pb07,207.0,82.0,1.7278e-07,2.5,0.003,0.0,1.8464,9.35766897746967e-08,1.0
Pb08,208.0,82.0,5.2229e-07,2.5,0.003,0.0,1.8464,2.8286936741767764e-07,1.0
Pb09,209.0,82.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Pb10,210.0,82.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Bi09,209.0,83.0,6.0359e-09,2.5,0.003,0.0,1.8464,3.2690099653379548e-09,1.0
Bi10,210.0,83.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
Po10,210.0,84.0,0.0,2.5,0.003,0.0,1.8464,0.0,0.0
H,1.0,1.0,0.90215,2.0,0.00024,60.0,1.3194,0.6837577686827346,1.0
He4,4.0,2.0,0.38519,2.0,0.00024,60.0,1.3194,0.29194330756404424,1.0
C12,12.0,6.0,0.014428,2.0,0.00024,60.0,1.3194,0.010935273609216312,1.0
C13,13.0,6.0,4.0042e-06,2.0,0.00024,60.0,1.3194,3.034864332272245e-06,1.0
C14,14.0,6.0,8.3582e-09,2.0,0.00024,60.0,1.3194,6.33484917386691e-09,1.0
N14,14.0,7.0,4.5531e-05,2.0,0.00024,60.0,1.3194,3.450886766712142e-05,1.0
N15,15.0,7.0,2.8094e-08,2.0,0.00024,60.0,1.3194,2.1293011975140216e-08,1.0
O16,16.0,8.0,0.0006103,2.0,0.00024,60.0,1.3194,0.00046255873882067615,1.0
O17,17.0,8.0,2.8956e-06,2.0,0.00024,60.0,1.3194,2.1946339245111416e-06,1.0
O18,18.0,8.0,6.9713e-07,2.0,0.00024,60.0,1.3194,5.283689555858724e-07,1.0
F18,18.0,9.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
F19,19.0,9.0,1.7614e-06,2.0,0.00024,60.0,1.3194,1.3350007579202668e-06,1.0
Ne20,20.0,10.0,4.2551e-05,2.0,0.00024,60.0,1.3194,3.225026527209338e-05,1.0
Ne21,21.0,10.0,9.6913e-07,2.0,0.00024,60.0,1.3194,7.345232681521904e-07,1.0
Ne22,22.0,10.0,0.0012987,2.0,0.00024,60.0,1.3194,0.00098431105047749,1.0
Na22,22.0,11.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Na23,23.0,11.0,2.117e-05,2.0,0.00024,60.0,1.3194,1.604517204790056e-05,1.0
Na24,24.0,11.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Mg24,24.0,12.0,4.8717e-05,2.0,0.00024,60.0,1.3194,3.692360163710778e-05,1.0
Mg25,25.0,12.0,2.4046e-05,2.0,0.00024,60.0,1.3194,1.822495073518266e-05,1.0
Mg26,26.0,12.0,2.0082e-05,2.0,0.00024,60.0,1.3194,1.5220554797635289e-05,1.0
Al26,26.0,13.0,4.2211e-08,2.0,0.00024,60.0,1.3194,3.199257238138548e-08,1.0
Al27,27.0,13.0,3.6852e-06,2.0,0.00024,60.0,1.3194,2.793087767166894e-06,1.0
Si28,28.0,14.0,2.2473e-05,2.0,0.00024,60.0,1.3194,1.703274215552524e-05,1.0
Si29,29.0,14.0,4.7915e-07,2.0,0.00024,60.0,1.3194,3.6315749583143854e-07,1.0
Si30,30.0,14.0,3.9443e-07,2.0,0.00024,60.0,1.3194,2.9894649082916483e-07,1.0
Si31,31.0,14.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Si32,32.0,14.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
P31,31.0,15.0,1.739e-07,2.0,0.00024,60.0,1.3194,1.318023343944217e-07,1.0
P32,32.0,15.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
P33,33.0,15.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
S32,32.0,16.0,1.1071e-05,2.0,0.00024,60.0,1.3194,8.390935273609217e-06,1.0
S33,33.0,16.0,3.9601e-08,2.0,0.00024,60.0,1.3194,3.001440048506897e-08,1.0
S34,34.0,16.0,2.2044e-07,2.0,0.00024,60.0,1.3194,1.6707594361073218e-07,1.0
S35,35.0,16.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
S36,36.0,16.0,2.6568e-09,2.0,0.00024,60.0,1.3194,2.013642564802183e-09,1.0
Cl35,35.0,17.0,3.5747e-08,2.0,0.00024,60.0,1.3194,2.709337577686828e-08,1.0
Cl36,36.0,17.0,4.1505e-11,2.0,0.00024,60.0,1.3194,3.1457480673033205e-11,1.0
Cl37,37.0,17.0,2.5209e-08,2.0,0.00024,60.0,1.3194,1.9106412005457028e-08,1.0
Ar36,36.0,18.0,2.4975e-06,2.0,0.00024,60.0,1.3194,1.892905866302865e-06,1.0
Ar37,37.0,18.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Ar38,38.0,18.0,1.7941e-07,2.0,0.00024,60.0,1.3194,1.359784750644232e-07,1.0
Ar39,39.0,18.0,2.7833e-12,2.0,0.00024,60.0,1.3194,2.1095194785508567e-12,1.0
Ar40,40.0,18.0,2.364e-09,2.0,0.00024,60.0,1.3194,1.791723510686676e-09,1.0
Ar41,41.0,18.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Ar42,42.0,18.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
K39,39.0,19.0,3.7638e-08,2.0,0.00024,60.0,1.3194,2.852660300136426e-08,1.0
K40,40.0,19.0,4.707e-10,2.0,0.00024,60.0,1.3194,3.5675306957708055e-10,1.0
K41,41.0,19.0,5.1188e-09,2.0,0.00024,60.0,1.3194,3.879642261634077e-09,1.0
K42,42.0,19.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
K43,43.0,19.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Ca40,40.0,20.0,1.884e-06,2.0,0.00024,60.0,1.3194,1.4279217826284677e-06,1.0
Ca41,41.0,20.0,1.8077e-10,2.0,0.00024,60.0,1.3194,1.3700924662725482e-10,1.0
Ca42,42.0,20.0,7.1308e-09,2.0,0.00024,60.0,1.3194,5.4045778384113995e-09,1.0
Ca43,43.0,20.0,1.6024e-09,2.0,0.00024,60.0,1.3194,1.2144914355009853e-09,1.0
Ca44,44.0,20.0,1.6722e-08,2.0,0.00024,60.0,1.3194,1.267394270122783e-08,1.0
Ca45,45.0,20.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Ca46,46.0,20.0,2.6139e-10,2.0,0.00024,60.0,1.3194,1.9811277853569808e-10,1.0
Ca47,47.0,20.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Ca48,48.0,20.0,1.4007e-09,2.0,0.00024,60.0,1.3194,1.0616189176898591e-09,1.0
Sc45,45.0,21.0,9.117e-10,2.0,0.00024,60.0,1.3194,6.909959072305594e-10,1.0
Sc46,46.0,21.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Sc47,47.0,21.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Sc48,48.0,21.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Sc49,49.0,21.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Ti46,46.0,22.0,2.8881e-09,2.0,0.00024,60.0,1.3194,2.188949522510232e-09,1.0
Ti47,47.0,22.0,2.3211e-09,2.0,0.00024,60.0,1.3194,1.7592087312414737e-09,1.0
Ti48,48.0,22.0,2.1592e-08,2.0,0.00024,60.0,1.3194,1.6365014400485068e-08,1.0
Ti49,49.0,22.0,2.5739e-09,2.0,0.00024,60.0,1.3194,1.950810974685463e-09,1.0
Ti50,50.0,22.0,6.0713e-09,2.0,0.00024,60.0,1.3194,4.601561315749584e-09,1.0
V50,50.0,23.0,8.9105e-12,2.0,0.00024,60.0,1.3194,6.753448537213885e-12,1.0
V51,51.0,23.0,3.9195e-09,2.0,0.00024,60.0,1.3194,2.970668485675307e-09,1.0
Cr50,50.0,24.0,7.0864e-09,2.0,0.00024,60.0,1.3194,5.370926178566015e-09,1.0
Cr51,51.0,24.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Cr52,52.0,24.0,1.4711e-07,2.0,0.00024,60.0,1.3194,1.1149765044717296e-07,1.0
Cr53,53.0,24.0,1.7082e-08,2.0,0.00024,60.0,1.3194,1.2946793997271487e-08,1.0
Cr54,54.0,24.0,7.3112e-09,2.0,0.00024,60.0,1.3194,5.541306654539943e-09,1.0
Mn55,55.0,25.0,1.2893e-07,2.0,0.00024,60.0,1.3194,9.771865999696832e-08,1.0
Mn56,56.0,25.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Fe54,54.0,26.0,6.8361e-07,2.0,0.00024,60.0,1.3194,5.181218735788995e-07,1.0
Fe55,55.0,26.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Fe56,56.0,26.0,1.1348e-05,2.0,0.00024,60.0,1.3194,8.600879187509474e-06,1.0
Fe57,57.0,26.0,3.3473e-07,2.0,0.00024,60.0,1.3194,2.536986509019251e-07,1.0
Fe58,58.0,26.0,1.6988e-07,2.0,0.00024,60.0,1.3194,1.2875549492193423e-07,1.0
Fe59,59.0,26.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Fe60,60.0,26.0,1.4112e-08,2.0,0.00024,60.0,1.3194,1.0695770804911324e-08,1.0
Co59,59.0,27.0,7.0487e-08,2.0,0.00024,60.0,1.3194,5.3423525845081105e-08,1.0
Co60,60.0,27.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Ni58,58.0,28.0,4.6944e-07,2.0,0.00024,60.0,1.3194,3.5579809004092774e-07,1.0
Ni59,59.0,28.0,1.9565e-10,2.0,0.00024,60.0,1.3194,1.4828710019705928e-10,1.0
Ni60,60.0,28.0,2.1052e-07,2.0,0.00024,60.0,1.3194,1.5955737456419587e-07,1.0
Ni61,61.0,28.0,1.8081e-08,2.0,0.00024,60.0,1.3194,1.3703956343792635e-08,1.0
Ni62,62.0,28.0,4.6951e-08,2.0,0.00024,60.0,1.3194,3.5585114445960286e-08,1.0
Ni63,63.0,28.0,1.465e-12,2.0,0.00024,60.0,1.3194,1.1103531908443232e-12,1.0
Ni64,64.0,28.0,2.0885e-08,2.0,0.00024,60.0,1.3194,1.5829164771866e-08,1.0
Ni65,65.0,28.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Ni66,66.0,28.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Cu63,63.0,29.0,1.5798e-08,2.0,0.00024,60.0,1.3194,1.1973624374715782e-08,1.0
Cu64,64.0,29.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Cu65,65.0,29.0,6.9235e-09,2.0,0.00024,60.0,1.3194,5.247460967106261e-09,1.0
Cu66,66.0,29.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Cu67,67.0,29.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Zn64,64.0,30.0,1.0609e-08,2.0,0.00024,60.0,1.3194,8.040776110353192e-09,1.0
Zn65,65.0,30.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Zn66,66.0,30.0,9.5375e-09,2.0,0.00024,60.0,1.3194,7.22866454448992e-09,1.0
Zn67,67.0,30.0,1.7071e-09,2.0,0.00024,60.0,1.3194,1.2938456874336821e-09,1.0
Zn68,68.0,30.0,8.8471e-09,2.0,0.00024,60.0,1.3194,6.705396392299531e-09,1.0
Zn69,69.0,30.0,0.0,2.0,0.00024,60.0,1.3194,0.0,0.0
Zn70,70.0,30.0,1.6227e-10,2.0,0.00024,60.0,1.3194,1.2298772169167804e-10,1.0
Ga69,69.0,31.0,1.084e-09,2.0,0.00024,60.0,1.3194,8.215855691981204e-10,1.0
