  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
S33    16   33  1.9234E+01  1.8296E+01  3.3496E+01  2.6963E+01  2.0582E+01  2.1792E+01  2.1742E+01  2.3184E+01  1.5176E+01
S34    16   34  2.7548E+01  2.6612E+01  4.0770E+01  3.2883E+01  2.5236E+01  2.6301E+01  2.7931E+01  3.1367E+01  1.8589E+01
S36    16   36  4.5484E+00  4.7474E+00  4.7999E+00  3.8554E+00  7.4290E+00  7.2943E+00  6.1216E+00  4.6562E+00  3.7772E+00
Cl35   17   35  5.1822E+00  4.4645E+00  7.6716E+00  5.2776E+00  4.9732E+00  5.8349E+00  5.6920E+00  5.5188E+00  3.5963E+00
Cl37   17   37  4.1718E+00  4.8908E+00  5.9711E+00  5.1415E+00  5.4687E+00  5.4788E+00  5.2819E+00  5.3638E+00  3.9809E+00
Ar36   18   36  3.6271E+01  9.4627E+00  4.0014E+01  3.0011E+01  1.6550E+01  1.8716E+01  2.0528E+01  2.2656E+01  1.5584E+01
Ar38   18   38  1.8614E+01  2.0588E+01  2.4255E+01  1.6941E+01  1.3061E+01  1.5294E+01  1.6888E+01  1.6528E+01  1.0912E+01
Ar40   18   40  5.7825E+00  6.2911E+00  1.1639E+01  5.5859E+00  9.8951E+00  1.5475E+01  1.4582E+01  6.7809E+00  7.1128E+00
K39    19   39  5.5876E+00  6.3741E+00  7.3091E+00  4.7923E+00  4.0454E+00  4.6257E+00  5.0645E+00  4.9380E+00  3.6485E+00
K40    19   40  3.0940E+01  4.0560E+01  3.6687E+01  4.1223E+01  4.4464E+01  3.7223E+01  4.1624E+01  5.4665E+01  3.8244E+01
K41    19   41  8.5363E+00  9.6131E+00  1.0554E+01  9.1827E+00  8.2846E+00  7.4128E+00  7.7019E+00  8.6512E+00  6.5406E+00
Ca40   20   40  3.2198E+01  6.0350E+00  3.1292E+01  2.4891E+01  1.4605E+01  1.6007E+01  1.6264E+01  1.8740E+01  1.2619E+01
Ca42   20   42  1.7419E+01  2.2622E+01  2.1941E+01  1.6571E+01  1.5031E+01  1.6898E+01  1.7620E+01  1.6258E+01  1.1299E+01
Ca43   20   43  3.9527E+00  6.4841E+00  7.7540E+00  7.7257E+00  1.0544E+01  1.0334E+01  8.6701E+00  7.9000E+00  5.5403E+00
Ca44   20   44  2.2361E+00  2.2037E+00  2.6737E+00  2.7269E+00  3.5590E+00  3.5806E+00  3.3364E+00  3.2063E+00  2.5198E+00
Ca46   20   46  5.0210E+01  6.6738E+01  1.4023E+02  1.3331E+01  3.9493E+01  1.0622E+02  1.1923E+02  9.9837E+01  1.0403E+02
Ca48   20   48  9.5254E-01  7.9569E-01  9.1703E-01  8.7784E-01  8.8861E-01  8.8824E-01  8.8463E-01  8.8807E-01  9.2327E-01
Sc45   21   45  7.4321E+00  1.3383E+01  1.6225E+01  1.1889E+01  1.9052E+01  2.3562E+01  2.2118E+01  1.9779E+01  1.5204E+01
Ti46   22   46  1.3332E+01  2.4728E+01  1.6265E+01  1.3369E+01  1.1420E+01  1.1701E+01  1.3244E+01  1.3219E+01  1.0142E+01
Ti47   22   47  2.1815E+00  3.2406E+00  2.7623E+00  2.8474E+00  3.5035E+00  3.4554E+00  3.6075E+00  3.4233E+00  2.8960E+00
Ti48   22   48  8.1220E+00  1.1567E+00  6.9112E+00  5.9138E+00  3.5962E+00  3.9257E+00  3.5771E+00  2.9528E+00  2.3270E+00
Ti49   22   49  1.1777E+01  7.0008E+00  1.1800E+01  1.0089E+01  8.6866E+00  9.2212E+00  9.8971E+00  9.6068E+00  7.1735E+00
Ti50   22   50  4.2490E+00  8.0853E+00  6.0995E+00  5.9236E+00  9.3303E+00  1.0596E+01  1.2156E+01  1.1940E+01  9.0493E+00
V50    23   50  5.0391E+01  5.3852E+01  6.1721E+01  6.1135E+01  5.3599E+01  5.7154E+01  6.5816E+01  7.4030E+01  6.1789E+01
V51    23   51  1.4070E+01  3.5687E+01  1.3815E+01  9.2538E+00  5.2756E+00  5.8986E+00  6.3336E+00  6.2239E+00  4.9300E+00
Cr50   24   50  2.1141E+01  3.9203E+02  2.6834E+01  1.5114E+01  7.6765E+00  8.5744E+00  1.0276E+01  1.1390E+01  8.8874E+00
Cr52   24   52  2.1727E+01  1.9036E+01  1.6900E+01  1.3560E+01  7.6570E+00  8.2329E+00  6.4985E+00  5.0724E+00  3.7178E+00
Cr53   24   53  2.1335E+01  9.3981E+01  1.8880E+01  1.3461E+01  7.6976E+00  7.8147E+00  7.2430E+00  6.4203E+00  4.6956E+00
Cr54   24   54  2.7610E+00  4.4139E+00  3.8659E+00  3.8014E+00  4.6292E+00  4.4186E+00  3.9931E+00  3.8787E+00  3.0696E+00
Mn55   25   55  1.6892E+01  8.8715E+01  1.4507E+01  9.8992E+00  6.0253E+00  5.8582E+00  5.4980E+00  5.2490E+00  3.9294E+00
Fe54   26   54  1.7588E+01  3.0560E+02  2.0223E+01  1.1991E+01  6.2025E+00  6.3706E+00  7.0694E+00  8.1354E+00  6.4024E+00
Fe56   26   56  6.2186E+00  5.8590E+00  4.1303E+00  3.3930E+00  2.8635E+00  2.3238E+00  1.8041E+00  1.5500E+00  1.3443E+00
Fe57   26   57  4.8653E+00  3.6641E+01  3.6456E+00  3.1289E+00  3.1732E+00  2.1387E+00  1.9170E+00  1.8944E+00  1.6250E+00
Fe58   26   58  8.3735E+00  1.3620E+01  1.6081E+01  1.6529E+01  1.9116E+01  1.6437E+01  1.2643E+01  1.2097E+01  8.4108E+00
Co59   27   59  3.9869E+00  4.5666E+02  7.8475E+00  7.2184E+00  9.6207E+00  8.8839E+00  6.5662E+00  5.7953E+00  4.3542E+00
Ni58   28   58  3.7134E+00  1.3632E+03  3.1918E+00  2.3019E+00  2.0989E+00  1.5816E+00  1.5673E+00  1.6817E+00  1.5062E+00
Ni60   28   60  2.9660E+00  1.4466E+03  3.7091E+00  2.9288E+00  3.3380E+00  2.8308E+00  2.6174E+00  2.6364E+00  2.1974E+00
Ni61   28   61  1.2502E+01  3.2055E+02  1.7155E+01  1.3464E+01  1.7182E+01  1.5544E+01  1.3324E+01  1.1441E+01  8.7985E+00
Ni62   28   62  1.0459E+01  6.6153E+02  1.4177E+01  1.6548E+01  2.0830E+01  2.0078E+01  1.8042E+01  1.6364E+01  1.1400E+01
Ni64   28   64  1.8095E+01  2.6450E+01  3.0837E+01  2.3468E+01  3.8552E+01  4.7635E+01  4.8992E+01  3.9548E+01  3.2899E+01
Cu63   29   63  1.3069E+01  1.6088E+02  2.4470E+01  2.6827E+01  4.3660E+01  4.7120E+01  4.0330E+01  3.2673E+01  2.4161E+01
Cu65   29   65  3.6968E+01  6.4725E+01  5.6313E+01  5.2708E+01  6.6698E+01  7.5335E+01  8.7790E+01  9.2335E+01  7.1011E+01
Zn64   30   64  3.3198E+00  1.8500E+03  4.6325E+00  6.0401E+00  5.7772E+00  5.4756E+00  6.1580E+00  7.6892E+00  5.7854E+00
Zn66   30   66  2.0347E+01  7.8762E+01  3.6866E+01  2.9210E+01  3.5500E+01  3.8873E+01  4.3677E+01  4.5652E+01  3.4495E+01
Zn67   30   67  1.1576E+01  3.1492E+01  1.7480E+01  2.7400E+01  5.4884E+01  5.7911E+01  6.0899E+01  5.4157E+01  3.2011E+01
Zn68   30   68  1.4960E+01  1.1799E+02  2.2781E+01  3.5134E+01  5.9643E+01  6.5502E+01  7.4508E+01  7.8734E+01  5.1532E+01
Zn70   30   70  1.3098E+02  3.0643E+02  2.0975E+02  4.0078E+01  4.4469E+01  7.9239E+01  1.2727E+02  1.6084E+02  3.2863E+02
Ga69   31   69  2.7800E+01  7.1037E+01  5.0154E+01  6.0649E+01  9.5139E+01  1.0885E+02  1.2369E+02  1.2984E+02  9.3833E+01
Ga71   31   71  4.9539E+01  1.2006E+02  8.5947E+01  8.2003E+01  1.2284E+02  1.3047E+02  1.5745E+02  1.8611E+02  1.3617E+02
Ge70   32   70  2.7383E+01  9.0072E+01  6.5381E+01  5.7525E+01  8.9175E+01  1.0328E+02  1.1574E+02  1.2373E+02  7.3385E+01
Ge72   32   72  2.3359E+01  5.8975E+01  5.0722E+01  4.2083E+01  6.6014E+01  8.1698E+01  9.7177E+01  1.0474E+02  7.0542E+01
Ge73   32   73  1.3241E+01  3.3460E+01  2.3617E+01  2.9156E+01  7.2153E+01  8.6906E+01  9.5288E+01  8.5329E+01  4.5552E+01
Ge74   32   74  1.3231E+01  4.2562E+01  2.3023E+01  3.1905E+01  5.9977E+01  7.4178E+01  9.0005E+01  9.5320E+01  5.8399E+01
Ge76   32   76  1.4909E+01  8.9927E+01  2.5502E+01  1.5777E+01  2.0121E+01  3.8110E+01  6.4573E+01  8.5671E+01  1.0703E+02
As75   33   75  2.6692E+01  9.2681E+01  5.4644E+01  6.4939E+01  1.0065E+02  1.3772E+02  1.7600E+02  1.9321E+02  1.3458E+02
Se74   34   74  8.3912E+01  2.5133E+02  2.7619E+02  1.5916E+02  1.8519E+02  2.8019E+02  3.8429E+02  4.2836E+02  2.0432E+02
Se76   34   76  3.3569E+01  9.9000E+01  8.9953E+01  6.8519E+01  1.0901E+02  1.4613E+02  1.8406E+02  2.0089E+02  1.2061E+02
Se77   34   77  2.7884E+01  1.2508E+02  5.8732E+01  4.2201E+01  7.9016E+01  1.2162E+02  2.0651E+02  2.3256E+02  1.3244E+02
Se78   34   78  1.8144E+01  5.2846E+01  3.4961E+01  3.2850E+01  6.7878E+01  8.7569E+01  1.0382E+02  1.0366E+02  6.9894E+01
Se80   34   80  4.5408E+00  1.4820E+01  1.1330E+01  1.1413E+01  2.6544E+01  3.7856E+01  4.4467E+01  3.1106E+01  1.9180E+01
Se82   34   82  7.1150E+00  4.1071E+01  1.0450E+01  1.5658E+01  2.2340E+01  3.8976E+01  5.2909E+01  5.8123E+01  7.1566E+01
Br79   35   79  1.0064E+01  2.7696E+01  2.0780E+01  2.0002E+01  5.3799E+01  7.1690E+01  7.7460E+01  5.9696E+01  3.4789E+01
Br81   35   81  8.1955E+00  2.8651E+01  1.7676E+01  2.1298E+01  4.0845E+01  5.8738E+01  7.3225E+01  6.5401E+01  4.4461E+01
Kr78   36   78  1.5209E+01  4.1980E+01  3.1912E+01  2.2065E+01  2.9926E+01  5.0196E+01  6.9319E+01  7.1279E+01  3.5745E+01
Kr80   36   80  2.7631E+01  8.1279E+01  3.7080E+01  4.7585E+01  6.0074E+01  6.8005E+01  1.1072E+02  1.7630E+02  1.2660E+02
Kr82   36   82  1.5049E+01  5.0112E+01  2.9440E+01  2.6795E+01  4.9551E+01  6.4125E+01  9.2810E+01  1.0040E+02  7.2749E+01
Kr83   36   83  8.2145E+00  3.1714E+01  1.4991E+01  1.7416E+01  3.1756E+01  4.4962E+01  6.1380E+01  6.1240E+01  4.2919E+01
Kr84   36   84  5.6983E+00  1.7367E+01  9.6921E+00  9.6298E+00  1.9012E+01  2.6171E+01  4.0291E+01  3.7781E+01  2.4924E+01
Kr86   36   86  8.5125E+00  4.3073E+01  2.0372E+01  1.7641E+01  3.2063E+01  5.5607E+01  9.6698E+01  7.0909E+01  5.6269E+01
Rb85   37   85  7.8043E+00  2.5504E+01  1.4405E+01  1.4707E+01  2.8988E+01  4.2222E+01  6.5055E+01  5.2774E+01  3.3077E+01
Rb87   37   87  1.1937E+01  8.0925E+01  3.3740E+01  2.8722E+01  4.8128E+01  9.9607E+01  1.7366E+02  1.7081E+02  1.2816E+02
Sr84   38   84  2.1334E+01  9.7866E+01  4.2043E+01  3.3454E+01  5.1146E+01  1.1015E+02  1.7533E+02  2.0009E+02  8.2175E+01
Sr86   38   86  1.9064E+01  6.7933E+01  2.3124E+01  3.2986E+01  5.2561E+01  5.7507E+01  9.9944E+01  1.4598E+02  9.9499E+01
Sr87   38   87  1.5926E+01  5.0157E+01  1.4900E+01  2.5760E+01  4.1276E+01  3.9237E+01  6.9341E+01  1.0109E+02  6.8310E+01
Sr88   38   88  8.8058E+00  3.7225E+01  1.2271E+01  1.3793E+01  2.2654E+01  2.9516E+01  5.1827E+01  6.4864E+01  4.3132E+01
Y89    39   89  6.1753E+00  2.4532E+01  9.6203E+00  9.0897E+00  1.5562E+01  2.0825E+01  3.3682E+01  3.8039E+01  2.4495E+01
Zr90   40   90  4.2579E+00  1.4135E+01  6.6353E+00  4.9104E+00  7.4592E+00  1.0043E+01  1.5595E+01  1.7254E+01  1.3474E+01
Zr91   40   91  4.1710E+00  1.5009E+01  7.1619E+00  4.9492E+00  9.5940E+00  1.4892E+01  2.3174E+01  2.2717E+01  1.6670E+01
Zr92   40   92  2.6001E+00  8.6452E+00  4.5242E+00  4.1402E+00  6.5123E+00  8.2775E+00  1.2286E+01  1.2380E+01  7.7012E+00
Zr94   40   94  1.9164E+00  5.4081E+00  3.0343E+00  2.5438E+00  3.9674E+00  5.3595E+00  8.1998E+00  7.7729E+00  5.5305E+00
Zr96   40   96  3.3276E+00  1.2793E+01  1.0983E+01  9.8552E-01  5.2230E+00  1.2643E+01  2.0817E+01  1.4824E+01  1.6592E+01
Nb93   41   93  1.8889E+00  5.4182E+00  3.0593E+00  2.6329E+00  4.7919E+00  6.1594E+00  8.7439E+00  7.8094E+00  5.0212E+00
Mo92   42   92  1.7312E+00  2.1521E+00  1.6868E+00  2.2223E+00  1.6422E+00  1.8335E+00  2.2754E+00  3.0514E+00  2.4779E+00
Mo94   42   94  1.2440E+00  2.1296E+00  1.6532E+00  2.1982E+00  1.8990E+00  2.1175E+00  2.6942E+00  3.5006E+00  2.7616E+00
Mo95   42   95  1.8611E+00  5.9415E+00  3.7072E+00  1.9624E+00  4.1786E+00  7.0940E+00  1.0688E+01  7.9602E+00  6.1219E+00
Mo96   42   96  2.3232E+00  3.0649E+00  2.0403E+00  3.0151E+00  3.4726E+00  3.0193E+00  3.7275E+00  4.1452E+00  3.4928E+00
Mo97   42   97  1.2748E+00  1.8369E+00  1.4736E+00  1.5536E+00  2.1251E+00  2.0445E+00  2.6760E+00  2.4068E+00  2.0815E+00
Mo98   42   98  1.3527E+00  2.0214E+00  1.3624E+00  1.7213E+00  2.2438E+00  2.1433E+00  3.0188E+00  2.7497E+00  2.2304E+00
Xe32   54  132  1.1097E+00  1.4794E+00  1.0779E+00  1.3868E+00  1.5930E+00  1.5936E+00  2.1739E+00  2.0227E+00  1.6172E+00
Xe34   54  134  1.0569E+00  1.9718E+00  1.6431E+00  1.0318E+00  1.1628E+00  1.8276E+00  2.7576E+00  2.7458E+00  2.3938E+00
Cs33   55  133  1.0320E+00  1.4024E+00  1.1015E+00  1.1318E+00  1.3081E+00  1.4981E+00  2.0721E+00  1.8058E+00  1.4966E+00
Ba34   56  134  2.1668E+00  3.1278E+00  1.8816E+00  2.9732E+00  3.7331E+00  3.1870E+00  4.2428E+00  4.7052E+00  3.7182E+00
Ba35   56  135  1.2175E+00  1.7737E+00  1.3869E+00  1.0856E+00  1.3768E+00  1.6565E+00  2.2082E+00  1.7013E+00  1.8936E+00
Ba36   56  136  1.7866E+00  2.6724E+00  1.5713E+00  2.5575E+00  3.2788E+00  2.9175E+00  3.8639E+00  3.5967E+00  2.8019E+00
Ba37   56  137  1.2933E+00  2.1853E+00  1.6919E+00  1.5445E+00  2.2514E+00  2.9178E+00  3.8685E+00  2.8617E+00  2.2083E+00
Ba38   56  138  1.3123E+00  1.8340E+00  1.5335E+00  1.6238E+00  2.1020E+00  2.2571E+00  2.6473E+00  2.4241E+00  1.9922E+00
La38   57  138  9.6606E-01  9.2740E-01  1.0090E+00  1.0552E+00  9.9293E-01  1.0193E+00  1.0785E+00  1.1298E+00  1.0894E+00
La39   57  139  1.2190E+00  1.5902E+00  1.4630E+00  1.5273E+00  2.0165E+00  2.2343E+00  2.4668E+00  2.1406E+00  1.7473E+00
Ce40   58  140  1.0979E+00  1.2529E+00  1.2335E+00  1.2565E+00  1.5149E+00  1.6327E+00  1.7267E+00  1.6440E+00  1.4504E+00
Pr41   59  141  1.0385E+00  1.3949E+00  1.9039E+00  1.1798E+00  1.3344E+00  1.7978E+00  1.7807E+00  1.9135E+00  1.6901E+00
Nd42   60  142  1.3437E+00  1.5031E+00  1.3908E+00  1.8887E+00  2.0030E+00  1.9636E+00  2.1058E+00  2.1726E+00  1.8266E+00
Nd43   60  143  8.5154E-01  7.6977E-01  7.8434E-01  8.5816E-01  9.2860E-01  9.1187E-01  9.3427E-01  8.9659E-01  9.2270E-01
Nd44   60  144  9.2250E-01  8.6009E-01  8.4862E-01  9.6497E-01  1.0476E+00  1.0313E+00  1.1003E+00  1.0568E+00  1.0404E+00
Hg02   80  202  1.0912E+00  1.1322E+00  9.9732E-01  1.1838E+00  1.3598E+00  1.3571E+00  1.4968E+00  1.4455E+00  1.3615E+00
Hg04   80  204  1.1925E+00  1.2112E+00  1.6901E+00  7.3941E-01  7.2295E-01  8.2609E-01  9.3578E-01  9.4793E-01  1.3101E+00
Tl03   81  203  1.0426E+00  1.1221E+00  1.0363E+00  1.1869E+00  1.5181E+00  1.5195E+00  1.5925E+00  1.3664E+00  1.2799E+00
Tl05   81  205  9.8041E-01  9.7759E-01  9.7943E-01  9.9436E-01  1.1220E+00  1.2112E+00  1.2915E+00  1.2349E+00  1.1496E+00
Pb04   82  204  1.7841E+00  1.6964E+00  1.4066E+00  2.2529E+00  2.7602E+00  2.5005E+00  2.7320E+00  2.6531E+00  2.1185E+00
Pb06   82  206  1.1201E+00  1.2555E+00  1.2184E+00  1.3645E+00  1.5732E+00  1.5934E+00  1.6613E+00  1.6187E+00  1.4050E+00
Pb07   82  207  1.0519E+00  1.1270E+00  1.1736E+00  1.1872E+00  1.4756E+00  1.5338E+00  1.5465E+00  1.4465E+00  1.3189E+00
Pb08   82  208  1.0389E+00  1.0367E+00  1.1319E+00  1.1053E+00  1.2700E+00  1.3129E+00  1.3362E+00  1.2905E+00  1.2212E+00
Bi09   83  209  9.0645E-01  8.1775E-01  8.9964E-01  9.1076E-01  9.4650E-01  9.5533E-01  9.6647E-01  9.5393E-01  9.6881E-01
  ele   Z    A    013a300     015a300     020a300     025a300     030a300     040a300     060a300     080a300     120a300
H       1    1  5.1182E-01  5.0068E-01  4.6626E-01  3.9699E-01  3.5703E-01  3.5750E-01  3.1457E-01  3.3691E-01  3.6895E-01
H2      1    2  5.6580E-13  5.1120E-11  4.5573E-08  8.2654E-07  2.8729E-07  7.7477E-06  1.2184E-04  2.1213E-04  3.6493E-05
He3     2    3  4.1437E-01  3.9077E-01  3.1021E-01  2.7430E-01  2.4139E-01  2.4758E-01  2.0664E-01  1.7954E-01  1.3552E-01
He4     2    4  1.4067E+00  1.3674E+00  1.3481E+00  1.5046E+00  1.5626E+00  1.6300E+00  1.9687E+00  2.1105E+00  2.2210E+00
Li6     3    6  1.9316E-04  3.2274E-04  6.5073E-04  1.1081E-03  1.3006E-03  1.6573E-03  1.4755E-03  1.4195E-03  5.3833E-04
Li7     3    7  2.9884E-04  5.3541E-04  1.1541E-03  1.9864E-03  1.9704E-03  2.5790E-03  2.0293E-03  1.9968E-03  8.8361E-04
Be9     4    9  4.2959E-04  7.5325E-04  1.5657E-03  2.6230E-03  3.0557E-03  4.0307E-03  3.0643E-03  3.1008E-03  1.5224E-03
B10     5   10  6.1547E-04  1.0730E-03  2.2498E-03  3.6947E-03  4.3278E-03  5.7206E-03  4.3564E-03  4.5487E-03  2.3382E-03
B11     5   11  2.0287E-02  2.0835E-02  1.8196E-02  2.2318E-02  2.5860E-02  3.3923E-02  3.3156E-02  3.7348E-02  2.8865E-02
C12     6   12  2.0717E+01  1.8090E+01  2.5199E+01  2.8785E+01  2.6171E+01  2.7074E+01  2.2679E+01  1.8381E+01  1.3607E+01
C13     6   13  5.1841E+00  5.5967E+00  7.6684E+00  5.5434E+00  4.7255E+00  3.1405E+00  6.9748E-01  7.0522E-01  7.5411E-01
N14     7   14  6.8671E+00  8.3181E+00  1.1014E+01  6.6884E+00  6.8661E+00  6.7916E+00  7.2006E+00  8.1592E+00  9.2019E+00
N15     7   15  1.4728E+00  2.1895E+00  7.3597E-01  1.1534E-01  1.0610E-01  1.1569E-01  1.1959E-01  1.2655E-01  1.2366E-01
O16     8   16  2.3697E+01  2.6269E+01  2.9694E+01  3.0118E+01  3.2255E+01  3.0866E+01  2.4615E+01  1.9146E+01  1.3988E+01
O17     8   17  2.0752E+00  3.5378E+00  3.8150E+00  1.0085E+00  6.1765E-01  4.6902E-01  3.1940E-01  2.9055E-01  2.4726E-01
O18     8   18  6.6039E-01  4.1411E+00  4.2675E+00  2.0694E-01  1.7041E-01  1.5360E-01  2.1882E-01  1.6008E-01  9.2531E-02
F19     9   19  9.2708E+01  1.7324E+01  1.4769E+01  8.9859E-01  6.8430E-01  6.4473E-01  7.1884E-01  3.0552E-01  2.2647E-01
Ne20   10   20  6.6164E+00  6.0847E+00  4.5179E+00  1.9041E+01  3.2082E+01  2.4706E+01  1.8578E+01  1.2370E+01  7.0139E+00
Ne21   10   21  1.4340E+01  1.3028E+01  1.4670E+01  1.3409E+01  1.5246E+01  1.5675E+01  1.4024E+01  1.0366E+01  7.7878E+00
Ne22   10   22  3.0905E+01  5.0984E+01  6.3659E+01  2.0785E+01  1.6807E+01  1.4887E+01  1.3225E+01  1.0843E+01  7.7712E+00
Na23   11   23  7.8047E+00  7.1457E+00  8.8653E+00  1.6871E+01  2.2330E+01  2.1906E+01  1.8524E+01  1.4149E+01  1.0634E+01
Mg24   12   24  3.3109E+00  3.3508E+00  3.5591E+00  8.6442E+00  1.2120E+01  8.0917E+00  6.0736E+00  4.4237E+00  3.2951E+00
Mg25   12   25  1.2258E+01  1.2720E+01  1.2334E+01  1.3616E+01  1.8624E+01  1.8059E+01  1.5355E+01  1.1330E+01  8.3454E+00
Mg26   12   26  8.5460E+00  1.1378E+01  1.2780E+01  1.1162E+01  1.7003E+01  1.5976E+01  1.3684E+01  1.0331E+01  7.7566E+00
Al27   13   27  4.3847E+00  4.7120E+00  5.9636E+00  1.2423E+01  1.7525E+01  1.3313E+01  1.0162E+01  7.3843E+00  5.1418E+00
Si28   14   28  3.2062E+01  3.3096E+01  3.9377E+01  2.9106E+01  1.9893E+01  1.9035E+01  1.6639E+01  1.3712E+01  1.0480E+01
Si29   14   29  7.2120E+00  1.0704E+01  1.8957E+01  1.1837E+01  1.3076E+01  1.0683E+01  8.4837E+00  6.8978E+00  5.2120E+00
Si30   14   30  1.0121E+01  2.0877E+01  4.4577E+01  2.7711E+01  2.4489E+01  1.7649E+01  1.3487E+01  1.0719E+01  1.0332E+01
P31    15   31  1.1780E+01  2.2890E+01  3.4407E+01  2.3317E+01  2.0291E+01  1.9072E+01  1.4678E+01  1.2087E+01  8.9432E+00
S32    16   32  4.9274E+01  3.3123E+01  4.2593E+01  2.8317E+01  1.8042E+01  1.9533E+01  1.7435E+01  1.4608E+01  1.0310E+01
S33    16   33  3.2188E+01  4.3927E+01  3.7202E+01  2.7092E+01  2.1339E+01  2.2831E+01  1.8398E+01  1.5656E+01  1.0330E+01
S34    16   34  1.2940E+01  4.6639E+01  6.5280E+01  3.3105E+01  2.5186E+01  2.8830E+01  2.2271E+01  1.9031E+01  1.2184E+01
S36    16   36  9.4203E+00  2.4403E+01  1.2942E+01  4.7934E+00  7.3209E+00  6.8868E+00  5.8471E+00  4.4232E+00  3.0066E+00
Cl35   17   35  7.6091E+00  1.2034E+01  9.1224E+00  5.4384E+00  4.6111E+00  5.9198E+00  4.8417E+00  4.3749E+00  2.6913E+00
Cl37   17   37  9.0414E+00  1.0623E+01  6.4608E+00  5.5045E+00  5.4150E+00  5.5354E+00  4.6515E+00  3.9681E+00  2.9798E+00
Ar36   18   36  6.2496E+01  2.7090E+01  3.9984E+01  2.7662E+01  1.8180E+01  1.9495E+01  1.6753E+01  1.4050E+01  9.8317E+00
Ar38   18   38  1.8459E+01  4.6438E+01  3.5571E+01  1.6700E+01  1.2462E+01  1.6286E+01  1.3326E+01  1.1878E+01  6.7794E+00
Ar40   18   40  1.1546E+01  2.9387E+01  1.2755E+01  6.7996E+00  1.0765E+01  1.4023E+01  1.5688E+01  1.1963E+01  8.4667E+00
K39    19   39  1.8246E+01  2.4650E+01  8.0397E+00  4.8832E+00  3.9444E+00  4.6332E+00  4.2053E+00  3.7895E+00  2.5223E+00
K40    19   40  1.0260E+02  3.2242E+02  5.2595E+01  4.5313E+01  4.3986E+01  3.9271E+01  3.1560E+01  2.7036E+01  2.0424E+01
K41    19   41  4.7580E+01  4.3676E+01  1.0700E+01  9.4292E+00  8.2434E+00  7.6848E+00  6.3793E+00  5.6426E+00  4.1545E+00
Ca40   20   40  5.8542E+01  1.9282E+01  3.1742E+01  2.3129E+01  1.6225E+01  1.6859E+01  1.3502E+01  1.1316E+01  8.0415E+00
Ca42   20   42  3.3809E+01  5.1102E+01  3.0645E+01  1.6957E+01  1.4676E+01  1.7430E+01  1.4327E+01  1.2513E+01  7.3454E+00
Ca43   20   43  1.1422E+01  2.0554E+01  7.1815E+00  8.7306E+00  1.0701E+01  1.0043E+01  8.1183E+00  6.3967E+00  4.7007E+00
Ca44   20   44  4.0566E+00  3.5072E+00  2.9940E+00  3.0306E+00  3.5284E+00  3.5347E+00  3.1285E+00  2.6261E+00  2.1502E+00
Ca46   20   46  6.1796E+01  3.3821E+01  1.3176E+02  1.7266E+01  4.4145E+01  8.1241E+01  1.4506E+02  1.0378E+02  7.1911E+01
Ca48   20   48  8.9618E-01  8.7203E-01  1.0067E+00  8.7528E-01  8.8050E-01  8.8353E-01  9.1076E-01  9.2847E-01  9.4962E-01
Sc45   21   45  2.5088E+01  3.0960E+01  1.5859E+01  1.3897E+01  1.9945E+01  2.2191E+01  2.1632E+01  1.6523E+01  1.1550E+01
Ti46   22   46  2.5091E+01  4.4122E+01  2.2574E+01  1.3829E+01  1.1911E+01  1.2356E+01  1.0658E+01  9.1104E+00  6.1330E+00
Ti47   22   47  4.0943E+00  7.8401E+00  3.9657E+00  3.1365E+00  3.6764E+00  3.5501E+00  3.0915E+00  2.6260E+00  2.2076E+00
Ti48   22   48  7.2206E+00  4.6684E+00  7.3417E+00  5.6825E+00  3.9670E+00  3.7513E+00  3.3641E+00  2.7789E+00  2.2278E+00
Ti49   22   49  1.3991E+01  2.0705E+01  1.5346E+01  1.0469E+01  9.5804E+00  9.4422E+00  8.0580E+00  6.5749E+00  5.1221E+00
Ti50   22   50  6.4357E+00  1.0037E+01  1.3637E+01  7.6143E+00  1.0082E+01  1.0774E+01  9.1348E+00  7.3506E+00  5.6811E+00
V50    23   50  7.8387E+01  1.4689E+02  9.7497E+01  6.5267E+01  6.2590E+01  6.1138E+01  5.0080E+01  4.1916E+01  3.3035E+01
V51    23   51  1.3612E+01  4.1369E+01  1.7948E+01  8.7817E+00  5.9004E+00  5.7818E+00  5.4877E+00  4.5149E+00  3.5756E+00
Cr50   24   50  3.0520E+01  2.9458E+02  3.3072E+01  1.4147E+01  8.3769E+00  8.5245E+00  8.4772E+00  7.0476E+00  5.3495E+00
Cr52   24   52  1.8059E+01  1.5927E+01  1.7541E+01  1.3092E+01  8.7571E+00  7.8574E+00  6.3174E+00  4.9602E+00  3.6482E+00
Cr53   24   53  2.0214E+01  5.5739E+01  2.1579E+01  1.2749E+01  8.7321E+00  7.7134E+00  6.6395E+00  5.3322E+00  4.0204E+00
Cr54   24   54  3.9046E+00  6.6018E+00  3.8998E+00  4.1368E+00  4.6473E+00  4.3757E+00  3.6717E+00  3.0976E+00  2.4616E+00
Mn55   25   55  1.8422E+01  6.0748E+01  1.7126E+01  9.3860E+00  6.5660E+00  5.8399E+00  5.0191E+00  4.1115E+00  3.2128E+00
