Isotope,A,Z,YIELD,MASS,METALLICITY,IRV
Pb05,20.0,82.0,2.6325e-11,1.5,0.0007199999999999999,0.0
Pb06,20.0,82.0,4.0461e-09,1.5,0.0007199999999999999,0.0
Pb07,20.0,82.0,5.4344e-09,1.5,0.0007199999999999999,0.0
Pb08,20.0,82.0,1.4441e-07,1.5,0.0007199999999999999,0.0
Pb09,20.0,82.0,0.0,1.5,0.0007199999999999999,0.0
Pb10,21.0,82.0,0.0,1.5,0.0007199999999999999,0.0
Bi09,20.0,83.0,1.4697e-09,1.5,0.0007199999999999999,0.0
Bi10,21.0,83.0,0.0,1.5,0.0007199999999999999,0.0
Po10,21.0,84.0,0.0,1.5,0.0007199999999999999,0.0
H,1.0,1.0,2.2241,4.0,0.008,0.0
He4,4.0,2.0,0.91153,4.0,0.008,0.0
C12,12.0,6.0,0.0044903,4.0,0.008,0.0
C13,13.0,6.0,0.000122,4.0,0.008,0.0
C14,14.0,6.0,7.9506e-08,4.0,0.008,0.0
N14,14.0,7.0,0.0040124,4.0,0.008,0.0
N15,15.0,7.0,2.3463e-06,4.0,0.008,0.0
O16,16.0,8.0,0.010403,4.0,0.008,0.0
O17,17.0,8.0,3.8809e-05,4.0,0.008,0.0
O18,18.0,8.0,1.5859e-05,4.0,0.008,0.0
F18,18.0,9.0,0.0,4.0,0.008,0.0
F19,19.0,9.0,8.1966e-07,4.0,0.008,0.0
Ne20,20.0,10.0,0.0019583,4.0,0.008,0.0
Ne21,21.0,10.0,7.114e-06,4.0,0.008,0.0
Ne22,22.0,10.0,0.0002341,4.0,0.008,0.0
Na22,22.0,11.0,0.0,4.0,0.008,0.0
Na23,23.0,11.0,9.2675e-05,4.0,0.008,0.0
Na24,24.0,11.0,0.0,4.0,0.008,0.0
Mg24,24.0,12.0,0.00097782,4.0,0.008,0.0
Mg25,25.0,12.0,0.00012674,4.0,0.008,0.0
Mg26,26.0,12.0,0.00015479,4.0,0.008,0.0
Al26,26.0,13.0,1.7534e-07,4.0,0.008,0.0
Al27,27.0,13.0,0.00011456,4.0,0.008,0.0
Si28,28.0,14.0,0.001275,4.0,0.008,0.0
Si29,29.0,14.0,6.7082e-05,4.0,0.008,0.0
Si30,30.0,14.0,4.5832e-05,4.0,0.008,0.0
Si31,31.0,14.0,0.0,4.0,0.008,0.0
Si32,32.0,14.0,0.0,4.0,0.008,0.0
P31,31.0,15.0,1.1978e-05,4.0,0.008,0.0
P32,32.0,15.0,0.0,4.0,0.008,0.0
P33,33.0,15.0,0.0,4.0,0.008,0.0
S32,32.0,16.0,0.00066988,4.0,0.008,0.0
S33,33.0,16.0,5.4757e-06,4.0,0.008,0.0
S34,34.0,16.0,3.1643e-05,4.0,0.008,0.0
S35,35.0,16.0,0.0,4.0,0.008,0.0
S36,36.0,16.0,1.3965e-07,4.0,0.008,0.0
Cl35,35.0,17.0,6.8617e-06,4.0,0.008,0.0
Cl36,36.0,17.0,9.5408e-10,4.0,0.008,0.0
Cl37,37.0,17.0,2.3553e-06,4.0,0.008,0.0
Ar36,36.0,18.0,0.00015363,4.0,0.008,0.0
Ar37,37.0,18.0,0.0,4.0,0.008,0.0
Ar38,38.0,18.0,2.9534e-05,4.0,0.008,0.0
Ar39,39.0,18.0,2.1479e-11,4.0,0.008,0.0
Ar40,40.0,18.0,5.7846e-08,4.0,0.008,0.0
Ar41,41.0,18.0,0.0,4.0,0.008,0.0
Ar42,42.0,18.0,0.0,4.0,0.008,0.0
K39,39.0,19.0,6.3719e-06,4.0,0.008,0.0
K40,40.0,19.0,9.5231e-09,4.0,0.008,0.0
K41,41.0,19.0,4.8766e-07,4.0,0.008,0.0
K42,42.0,19.0,0.0,4.0,0.008,0.0
K43,43.0,19.0,0.0,4.0,0.008,0.0
Ca40,40.0,20.0,0.0001152,4.0,0.008,0.0
Ca41,41.0,20.0,2.4086e-09,4.0,0.008,0.0
Ca42,42.0,20.0,8.1257e-07,4.0,0.008,0.0
Ca43,43.0,20.0,1.7359e-07,4.0,0.008,0.0
Ca44,44.0,20.0,2.7315e-06,4.0,0.008,0.0
Ca45,45.0,20.0,0.0,4.0,0.008,0.0
Ca46,46.0,20.0,5.6521e-09,4.0,0.008,0.0
Ca47,47.0,20.0,0.0,4.0,0.008,0.0
Ca48,48.0,20.0,2.6677e-07,4.0,0.008,0.0
Sc45,45.0,21.0,7.6392e-08,4.0,0.008,0.0
Sc46,46.0,21.0,0.0,4.0,0.008,0.0
Sc47,47.0,21.0,0.0,4.0,0.008,0.0
Sc48,48.0,21.0,0.0,4.0,0.008,0.0
Sc49,49.0,21.0,0.0,4.0,0.008,0.0
Ti46,46.0,22.0,4.5021e-07,4.0,0.008,0.0
Ti47,47.0,22.0,4.1357e-07,4.0,0.008,0.0
Ti48,48.0,22.0,4.1824e-06,4.0,0.008,0.0
Ti49,49.0,22.0,3.1835e-07,4.0,0.008,0.0
Ti50,50.0,22.0,3.1809e-07,4.0,0.008,0.0
V50,50.0,23.0,1.7729e-09,4.0,0.008,0.0
V51,51.0,23.0,7.2386e-07,4.0,0.008,0.0
Cr50,50.0,24.0,1.4102e-06,4.0,0.008,0.0
Cr51,51.0,24.0,0.0,4.0,0.008,0.0
Cr52,52.0,24.0,2.8316e-05,4.0,0.008,0.0
Cr53,53.0,24.0,3.273e-06,4.0,0.008,0.0
Cr54,54.0,24.0,8.43e-07,4.0,0.008,0.0
Mn55,55.0,25.0,2.4769e-05,4.0,0.008,0.0
Mn56,56.0,25.0,0.0,4.0,0.008,0.0
Fe54,54.0,26.0,0.00013539,4.0,0.008,0.0
Fe55,55.0,26.0,4.3244e-12,4.0,0.008,0.0
Fe56,56.0,26.0,0.0022058,4.0,0.008,0.0
Fe57,57.0,26.0,5.2411e-05,4.0,0.008,0.0
Fe58,58.0,26.0,7.5649e-06,4.0,0.008,0.0
Fe59,59.0,26.0,0.0,4.0,0.008,0.0
Fe60,60.0,26.0,7.8793e-09,4.0,0.008,0.0
Co59,59.0,27.0,6.6138e-06,4.0,0.008,0.0
Co60,60.0,27.0,0.0,4.0,0.008,0.0
Ni58,58.0,28.0,9.3075e-05,4.0,0.008,0.0
Ni59,59.0,28.0,2.4978e-08,4.0,0.008,0.0
Ni60,60.0,28.0,3.7202e-05,4.0,0.008,0.0
Ni61,61.0,28.0,1.6814e-06,4.0,0.008,0.0
Ni62,62.0,28.0,5.3756e-06,4.0,0.008,0.0
Ni63,63.0,28.0,2.0666e-11,4.0,0.008,0.0
Ni64,64.0,28.0,1.4499e-06,4.0,0.008,0.0
Ni65,65.0,28.0,0.0,4.0,0.008,0.0
Ni66,66.0,28.0,0.0,4.0,0.008,0.0
Cu63,63.0,29.0,1.1535e-06,4.0,0.008,0.0
Cu64,64.0,29.0,0.0,4.0,0.008,0.0
Cu65,65.0,29.0,5.4321e-07,4.0,0.008,0.0
Cu66,66.0,29.0,0.0,4.0,0.008,0.0
Cu67,67.0,29.0,0.0,4.0,0.008,0.0
Zn64,64.0,30.0,1.938e-06,4.0,0.008,0.0
Zn65,65.0,30.0,0.0,4.0,0.008,0.0
Zn66,66.0,30.0,1.1647e-06,4.0,0.008,0.0
Zn67,67.0,30.0,1.7544e-07,4.0,0.008,0.0
Zn68,68.0,30.0,8.1835e-07,4.0,0.008,0.0
Zn69,69.0,30.0,0.0,4.0,0.008,0.0
Zn70,70.0,30.0,2.694e-08,4.0,0.008,0.0
Ga69,69.0,31.0,7.8388e-08,4.0,0.008,0.0
Ga70,70.0,31.0,0.0,4.0,0.008,0.0
Ga71,71.0,31.0,5.4511e-08,4.0,0.008,0.0
Ga72,72.0,31.0,0.0,4.0,0.008,0.0
Ga73,73.0,31.0,0.0,4.0,0.008,0.0
Ge70,70.0,32.0,9.5139e-08,4.0,0.008,0.0
Ge71,71.0,32.0,0.0,4.0,0.008,0.0
Ge72,72.0,32.0,1.2653e-07,4.0,0.008,0.0
Ge73,73.0,32.0,3.5891e-08,4.0,0.008,0.0
Ge74,74.0,32.0,1.7291e-07,4.0,0.008,0.0
Ge75,75.0,32.0,0.0,4.0,0.008,0.0
Ge76,76.0,32.0,3.3555e-08,4.0,0.008,0.0
Ge77,77.0,32.0,0.0,4.0,0.008,0.0
As75,75.0,33.0,2.3823e-08,4.0,0.008,0.0
As76,76.0,33.0,0.0,4.0,0.008,0.0
As77,77.0,33.0,0.0,4.0,0.008,0.0
Se76,76.0,34.0,2.7062e-08,4.0,0.008,0.0
Se77,77.0,34.0,2.0798e-08,4.0,0.008,0.0
Se78,78.0,34.0,7.0704e-08,4.0,0.008,0.0
Se79,79.0,34.0,1.4789e-09,4.0,0.008,0.0
Se80,80.0,34.0,1.4326e-07,4.0,0.008,0.0
Se81,81.0,34.0,0.0,4.0,0.008,0.0
Se82,82.0,34.0,2.2479e-08,4.0,0.008,0.0
Br79,79.0,35.0,2.2825e-08,4.0,0.008,0.0
Br80,80.0,35.0,0.0,4.0,0.008,0.0
Br81,81.0,35.0,2.4314e-08,4.0,0.008,0.0
Br82,82.0,35.0,0.0,4.0,0.008,0.0
Br83,83.0,35.0,0.0,4.0,0.008,0.0
Br84,84.0,35.0,0.0,4.0,0.008,0.0
Kr80,80.0,36.0,5.4265e-09,4.0,0.008,0.0
Kr81,81.0,36.0,1.6202e-10,4.0,0.008,0.0
Kr82,82.0,36.0,3.198e-08,4.0,0.008,0.0
Kr83,83.0,36.0,2.82e-08,4.0,0.008,0.0
Kr84,84.0,36.0,1.4361e-07,4.0,0.008,0.0
Kr85,85.0,36.0,0.0,4.0,0.008,0.0
Kr86,86.0,36.0,5.7575e-08,4.0,0.008,0.0
Kr87,87.0,36.0,0.0,4.0,0.008,0.0
Kr88,88.0,36.0,0.0,4.0,0.008,0.0
Rb85,85.0,37.0,2.3219e-08,4.0,0.008,0.0
Rb86,86.0,37.0,0.0,4.0,0.008,0.0
Rb87,87.0,37.0,1.2498e-08,4.0,0.008,0.0
Rb88,88.0,37.0,0.0,4.0,0.008,0.0
Sr86,86.0,38.0,1.4727e-08,4.0,0.008,0.0
Sr87,87.0,38.0,1.0971e-08,4.0,0.008,0.0
Sr88,88.0,38.0,1.6289e-07,4.0,0.008,0.0
Sr89,89.0,38.0,0.0,4.0,0.008,0.0
Sr90,90.0,38.0,0.0,4.0,0.008,0.0
Sr91,91.0,38.0,0.0,4.0,0.008,0.0
Sr92,92.0,38.0,0.0,4.0,0.008,0.0
Y89,89.0,39.0,3.9356e-08,4.0,0.008,0.0
Y90,90.0,39.0,0.0,4.0,0.008,0.0
Y91,91.0,39.0,0.0,4.0,0.008,0.0
Y92,92.0,39.0,0.0,4.0,0.008,0.0
Y93,93.0,39.0,0.0,4.0,0.008,0.0
Zr90,90.0,40.0,4.663e-08,4.0,0.008,0.0
Zr91,91.0,40.0,1.1405e-08,4.0,0.008,0.0
Zr92,92.0,40.0,1.7651e-08,4.0,0.008,0.0
Zr93,93.0,40.0,3.2326e-09,4.0,0.008,0.0
Zr94,94.0,40.0,2.1091e-08,4.0,0.008,0.0
Zr95,95.0,40.0,0.0,4.0,0.008,0.0
Zr96,96.0,40.0,2.6534e-09,4.0,0.008,0.0
Zr97,97.0,40.0,0.0,4.0,0.008,0.0
Nb93,93.0,41.0,3.5361e-09,4.0,0.008,0.0
Nb94,94.0,41.0,0.0,4.0,0.008,0.0
Nb95,95.0,41.0,0.0,4.0,0.008,0.0
Nb96,96.0,41.0,0.0,4.0,0.008,0.0
Nb97,97.0,41.0,0.0,4.0,0.008,0.0
Mo92,92.0,42.0,1.8938e-09,4.0,0.008,0.0
Mo93,93.0,42.0,0.0,4.0,0.008,0.0
Mo94,94.0,42.0,1.2125e-09,4.0,0.008,0.0
Mo95,95.0,42.0,3.5444e-09,4.0,0.008,0.0
Mo96,96.0,42.0,4.7968e-09,4.0,0.008,0.0
Mo97,97.0,42.0,2.1707e-09,4.0,0.008,0.0
Mo98,98.0,42.0,6.4215e-09,4.0,0.008,0.0
Mo99,99.0,42.0,0.0,4.0,0.008,0.0
Mo00,10.0,42.0,1.4712e-09,4.0,0.008,0.0
Tc97,97.0,43.0,0.0,4.0,0.008,0.0
Tc98,98.0,43.0,0.0,4.0,0.008,0.0
Tc99,99.0,43.0,3.5967e-10,4.0,0.008,0.0
Ru96,96.0,44.0,4.764e-10,4.0,0.008,0.0
Ru97,97.0,44.0,0.0,4.0,0.008,0.0
Ru98,98.0,44.0,1.641e-10,4.0,0.008,0.0
Ru99,99.0,44.0,1.2001e-09,4.0,0.008,0.0
Ru00,10.0,44.0,2.6673e-09,4.0,0.008,0.0
Ru01,10.0,44.0,1.8876e-09,4.0,0.008,0.0
Ru02,10.0,44.0,5.0921e-09,4.0,0.008,0.0
Ru03,10.0,44.0,0.0,4.0,0.008,0.0
Ru04,10.0,44.0,1.8879e-09,4.0,0.008,0.0
Ru05,10.0,44.0,0.0,4.0,0.008,0.0
Ru06,10.0,44.0,0.0,4.0,0.008,0.0
Rh03,10.0,45.0,2.238e-09,4.0,0.008,0.0
Rh05,10.0,45.0,0.0,4.0,0.008,0.0
Pd04,10.0,46.0,1.9885e-09,4.0,0.008,0.0
Pd05,10.0,46.0,1.9981e-09,4.0,0.008,0.0
Pd06,10.0,46.0,3.5161e-09,4.0,0.008,0.0
Pd07,10.0,46.0,2.8012e-10,4.0,0.008,0.0
Pd08,10.0,46.0,3.8693e-09,4.0,0.008,0.0
Pd09,10.0,46.0,0.0,4.0,0.008,0.0
Pd10,11.0,46.0,1.046e-09,4.0,0.008,0.0
Ag07,10.0,47.0,1.338e-09,4.0,0.008,0.0
Ag09,10.0,47.0,1.8018e-09,4.0,0.008,0.0
Ag11,11.0,47.0,0.0,4.0,0.008,0.0
Cd08,10.0,48.0,7.5848e-11,4.0,0.008,0.0
Cd09,10.0,48.0,0.0,4.0,0.008,0.0
Cd10,11.0,48.0,2.5662e-09,4.0,0.008,0.0
Cd11,11.0,48.0,1.6294e-09,4.0,0.008,0.0
Cd12,11.0,48.0,4.1115e-09,4.0,0.008,0.0
Cd13,11.0,48.0,1.6614e-09,4.0,0.008,0.0
Cd14,11.0,48.0,5.5017e-09,4.0,0.008,0.0
Cd15,11.0,48.0,0.0,4.0,0.008,0.0
Cd16,11.0,48.0,9.8832e-10,4.0,0.008,0.0
In13,11.0,49.0,4.3397e-11,4.0,0.008,0.0
In15,11.0,49.0,1.575e-09,4.0,0.008,0.0
Sn14,11.0,50.0,1.375e-10,4.0,0.008,0.0
Sn15,11.0,50.0,7.1349e-11,4.0,0.008,0.0
Sn16,11.0,50.0,7.0686e-09,4.0,0.008,0.0
Sn17,11.0,50.0,2.8832e-09,4.0,0.008,0.0
Sn18,11.0,50.0,1.1189e-08,4.0,0.008,0.0
Sn19,11.0,50.0,3.681e-09,4.0,0.008,0.0
Sn20,12.0,50.0,1.7043e-08,4.0,0.008,0.0
Sn21,12.0,50.0,0.0,4.0,0.008,0.0
Sn22,12.0,50.0,1.5056e-09,4.0,0.008,0.0
Sn23,12.0,50.0,0.0,4.0,0.008,0.0
Sn24,12.0,50.0,1.3192e-09,4.0,0.008,0.0
Sb21,12.0,51.0,1.8816e-09,4.0,0.008,0.0
Sb22,12.0,51.0,0.0,4.0,0.008,0.0
Sb23,12.0,51.0,9.8461e-10,4.0,0.008,0.0
Sb24,12.0,51.0,0.0,4.0,0.008,0.0
Sb25,12.0,51.0,0.0,4.0,0.008,0.0
Te22,12.0,52.0,1.915e-09,4.0,0.008,0.0
Te23,12.0,52.0,6.6827e-10,4.0,0.008,0.0
Te24,12.0,52.0,3.7551e-09,4.0,0.008,0.0
Te25,12.0,52.0,2.8854e-09,4.0,0.008,0.0
Te26,12.0,52.0,1.0209e-08,4.0,0.008,0.0
Te27,12.0,52.0,0.0,4.0,0.008,0.0
Te28,12.0,52.0,1.0009e-08,4.0,0.008,0.0
Te30,13.0,52.0,1.0367e-08,4.0,0.008,0.0
I127,12.0,53.0,6.8644e-09,4.0,0.008,0.0
I128,12.0,53.0,0.0,4.0,0.008,0.0
I129,12.0,53.0,1.3782e-11,4.0,0.008,0.0
I130,13.0,53.0,0.0,4.0,0.008,0.0
I131,13.0,53.0,0.0,4.0,0.008,0.0
I132,13.0,53.0,0.0,4.0,0.008,0.0
I133,13.0,53.0,0.0,4.0,0.008,0.0
Xe28,12.0,54.0,2.2061e-09,4.0,0.008,0.0
Xe29,12.0,54.0,9.9718e-09,4.0,0.008,0.0
Xe30,13.0,54.0,4.613e-09,4.0,0.008,0.0
Xe31,13.0,54.0,8.4421e-09,4.0,0.008,0.0
Xe32,13.0,54.0,1.5507e-08,4.0,0.008,0.0
Xe33,13.0,54.0,0.0,4.0,0.008,0.0
Xe34,13.0,54.0,3.8453e-09,4.0,0.008,0.0
Xe35,13.0,54.0,0.0,4.0,0.008,0.0
Xe36,13.0,54.0,2.837e-09,4.0,0.008,0.0
Cs33,13.0,55.0,3.2571e-09,4.0,0.008,0.0
Cs34,13.0,55.0,0.0,4.0,0.008,0.0
Cs35,13.0,55.0,4.4912e-10,4.0,0.008,0.0
Cs36,13.0,55.0,0.0,4.0,0.008,0.0
Cs37,13.0,55.0,0.0,4.0,0.008,0.0
Ba34,13.0,56.0,2.7832e-09,4.0,0.008,0.0
Ba35,13.0,56.0,2.6697e-09,4.0,0.008,0.0
Ba36,13.0,56.0,8.7814e-09,4.0,0.008,0.0
Ba37,13.0,56.0,8.9184e-09,4.0,0.008,0.0
Ba38,13.0,56.0,9.3083e-08,4.0,0.008,0.0
Ba39,13.0,56.0,0.0,4.0,0.008,0.0
Ba40,14.0,56.0,0.0,4.0,0.008,0.0
La39,13.0,57.0,1.1436e-08,4.0,0.008,0.0
La40,14.0,57.0,0.0,4.0,0.008,0.0
Ce40,14.0,58.0,3.1765e-08,4.0,0.008,0.0
Ce41,14.0,58.0,0.0,4.0,0.008,0.0
Ce42,14.0,58.0,1.535e-09,4.0,0.008,0.0
Ce43,14.0,58.0,0.0,4.0,0.008,0.0
Ce44,14.0,58.0,0.0,4.0,0.008,0.0
Pr41,14.0,59.0,3.6582e-09,4.0,0.008,0.0
Pr42,14.0,59.0,0.0,4.0,0.008,0.0
Pr43,14.0,59.0,0.0,4.0,0.008,0.0
Pr45,14.0,59.0,0.0,4.0,0.008,0.0
Nd42,14.0,60.0,7.7134e-09,4.0,0.008,0.0
Nd43,14.0,60.0,1.6912e-09,4.0,0.008,0.0
Nd44,14.0,60.0,4.4856e-09,4.0,0.008,0.0
Nd45,14.0,60.0,1.0715e-09,4.0,0.008,0.0
Nd46,14.0,60.0,3.8323e-09,4.0,0.008,0.0
Nd47,14.0,60.0,0.0,4.0,0.008,0.0
Nd48,14.0,60.0,7.2228e-10,4.0,0.008,0.0
Nd49,14.0,60.0,0.0,4.0,0.008,0.0
Nd50,15.0,60.0,3.5284e-10,4.0,0.008,0.0
Pm45,14.0,61.0,0.0,4.0,0.008,0.0
Pm46,14.0,61.0,0.0,4.0,0.008,0.0
Pm47,14.0,61.0,0.0,4.0,0.008,0.0
Pm48,14.0,61.0,0.0,4.0,0.008,0.0
Pm49,14.0,61.0,0.0,4.0,0.008,0.0
Pm50,15.0,61.0,0.0,4.0,0.008,0.0
Pm51,15.0,61.0,0.0,4.0,0.008,0.0
Sm44,14.0,62.0,5.6018e-11,4.0,0.008,0.0
Sm45,14.0,62.0,0.0,4.0,0.008,0.0
Sm46,14.0,62.0,0.0,4.0,0.008,0.0
Sm47,14.0,62.0,6.125e-10,4.0,0.008,0.0
Sm48,14.0,62.0,9.6815e-10,4.0,0.008,0.0
Sm49,14.0,62.0,3.9953e-10,4.0,0.008,0.0
Sm50,15.0,62.0,7.2994e-10,4.0,0.008,0.0
Sm51,15.0,62.0,0.0,4.0,0.008,0.0
Sm52,15.0,62.0,1.0146e-09,4.0,0.008,0.0
Sm53,15.0,62.0,0.0,4.0,0.008,0.0
Sm54,15.0,62.0,6.1375e-10,4.0,0.008,0.0
Eu51,15.0,63.0,4.2429e-10,4.0,0.008,0.0
Eu52,15.0,63.0,0.0,4.0,0.008,0.0
Eu53,15.0,63.0,4.7592e-10,4.0,0.008,0.0
Eu54,15.0,63.0,0.0,4.0,0.008,0.0
Eu55,15.0,63.0,0.0,4.0,0.008,0.0
Eu56,15.0,63.0,0.0,4.0,0.008,0.0
Eu57,15.0,63.0,0.0,4.0,0.008,0.0
Gd52,15.0,64.0,1.293e-11,4.0,0.008,0.0
Gd53,15.0,64.0,0.0,4.0,0.008,0.0
Gd54,15.0,64.0,1.9298e-10,4.0,0.008,0.0
Gd55,15.0,64.0,5.043e-10,4.0,0.008,0.0
Gd56,15.0,64.0,9.1883e-10,4.0,0.008,0.0
Gd57,15.0,64.0,5.9016e-10,4.0,0.008,0.0
Gd58,15.0,64.0,1.3572e-09,4.0,0.008,0.0
Gd59,15.0,64.0,0.0,4.0,0.008,0.0
Gd60,16.0,64.0,6.8731e-10,4.0,0.008,0.0
Tb59,15.0,65.0,6.3193e-10,4.0,0.008,0.0
Tb60,16.0,65.0,0.0,4.0,0.008,0.0
Tb61,16.0,65.0,0.0,4.0,0.008,0.0
Dy60,16.0,66.0,3.1633e-10,4.0,0.008,0.0
Dy61,16.0,66.0,7.1141e-10,4.0,0.008,0.0
Dy62,16.0,66.0,1.3191e-09,4.0,0.008,0.0
Dy63,16.0,66.0,9.3401e-10,4.0,0.008,0.0
Dy64,16.0,66.0,1.6837e-09,4.0,0.008,0.0
Dy65,16.0,66.0,0.0,4.0,0.008,0.0
Dy66,16.0,66.0,0.0,4.0,0.008,0.0
Ho63,16.0,67.0,8.1997e-12,4.0,0.008,0.0
Ho64,16.0,67.0,0.0,4.0,0.008,0.0
Ho65,16.0,67.0,9.5419e-10,4.0,0.008,0.0
Ho66,16.0,67.0,0.0,4.0,0.008,0.0
Er64,16.0,68.0,1.3805e-10,4.0,0.008,0.0
Er65,16.0,68.0,0.0,4.0,0.008,0.0
Er66,16.0,68.0,1.0743e-09,4.0,0.008,0.0
Er67,16.0,68.0,6.5929e-10,4.0,0.008,0.0
Er68,16.0,68.0,1.2591e-09,4.0,0.008,0.0
Er69,16.0,68.0,0.0,4.0,0.008,0.0
Er70,17.0,68.0,5.8414e-10,4.0,0.008,0.0
Er71,17.0,68.0,0.0,4.0,0.008,0.0
Er72,17.0,68.0,0.0,4.0,0.008,0.0
Tm69,16.0,69.0,4.4944e-10,4.0,0.008,0.0
Tm70,17.0,69.0,0.0,4.0,0.008,0.0
Tm71,17.0,69.0,0.0,4.0,0.008,0.0
Tm72,17.0,69.0,0.0,4.0,0.008,0.0
Tm73,17.0,69.0,0.0,4.0,0.008,0.0
Yb70,17.0,70.0,2.6974e-10,4.0,0.008,0.0
Yb71,17.0,70.0,6.0862e-10,4.0,0.008,0.0
Yb72,17.0,70.0,1.2244e-09,4.0,0.008,0.0
Yb73,17.0,70.0,7.0675e-10,4.0,0.008,0.0
Yb74,17.0,70.0,2.3771e-09,4.0,0.008,0.0
Yb75,17.0,70.0,0.0,4.0,0.008,0.0
Yb76,17.0,70.0,5.1392e-10,4.0,0.008,0.0
Yb77,17.0,70.0,0.0,4.0,0.008,0.0
Lu75,17.0,71.0,5.3303e-10,4.0,0.008,0.0
Lu76,17.0,71.0,4.8974e-11,4.0,0.008,0.0
Lu77,17.0,71.0,0.0,4.0,0.008,0.0
Hf76,17.0,72.0,3.831e-10,4.0,0.008,0.0
Hf77,17.0,72.0,4.7031e-10,4.0,0.008,0.0
Hf78,17.0,72.0,1.2626e-09,4.0,0.008,0.0
Hf79,17.0,72.0,5.0654e-10,4.0,0.008,0.0
Hf80,18.0,72.0,2.1859e-09,4.0,0.008,0.0
Hf81,18.0,72.0,0.0,4.0,0.008,0.0
Hf82,18.0,72.0,8.5774e-11,4.0,0.008,0.0
Hf83,18.0,72.0,0.0,4.0,0.008,0.0
Hf84,18.0,72.0,0.0,4.0,0.008,0.0
Ta79,17.0,73.0,0.0,4.0,0.008,0.0
Ta80,18.0,73.0,2.0074e-13,4.0,0.008,0.0
Ta81,18.0,73.0,5.377e-10,4.0,0.008,0.0
Ta82,18.0,73.0,0.0,4.0,0.008,0.0
Ta83,18.0,73.0,0.0,4.0,0.008,0.0
Ta84,18.0,73.0,0.0,4.0,0.008,0.0
W180,18.0,74.0,1.3676e-12,4.0,0.008,0.0
W181,18.0,74.0,0.0,4.0,0.008,0.0
W182,18.0,74.0,9.6942e-10,4.0,0.008,0.0
W183,18.0,74.0,6.1836e-10,4.0,0.008,0.0
W184,18.0,74.0,1.5368e-09,4.0,0.008,0.0
W185,18.0,74.0,0.0,4.0,0.008,0.0
W186,18.0,74.0,8.5647e-10,4.0,0.008,0.0
W187,18.0,74.0,0.0,4.0,0.008,0.0
W188,18.0,74.0,0.0,4.0,0.008,0.0
Re85,18.0,75.0,4.1709e-10,4.0,0.008,0.0
Re86,18.0,75.0,0.0,4.0,0.008,0.0
Re87,18.0,75.0,4.2108e-10,4.0,0.008,0.0
Re88,18.0,75.0,0.0,4.0,0.008,0.0
Re89,18.0,75.0,0.0,4.0,0.008,0.0
Os86,18.0,76.0,5.1142e-10,4.0,0.008,0.0
Os87,18.0,76.0,2.4088e-10,4.0,0.008,0.0
Os88,18.0,76.0,1.7643e-09,4.0,0.008,0.0
Os89,18.0,76.0,1.222e-09,4.0,0.008,0.0
Os90,19.0,76.0,2.6774e-09,4.0,0.008,0.0
Os91,19.0,76.0,0.0,4.0,0.008,0.0
Os92,19.0,76.0,3.0784e-09,4.0,0.008,0.0
Os93,19.0,76.0,0.0,4.0,0.008,0.0
Os94,19.0,76.0,0.0,4.0,0.008,0.0
Ir91,19.0,77.0,2.4606e-09,4.0,0.008,0.0
Ir92,19.0,77.0,0.0,4.0,0.008,0.0
Ir93,19.0,77.0,4.0921e-09,4.0,0.008,0.0
Ir94,19.0,77.0,0.0,4.0,0.008,0.0
Ir95,19.0,77.0,0.0,4.0,0.008,0.0
Pt92,19.0,78.0,3.8299e-10,4.0,0.008,0.0
Pt93,19.0,78.0,0.0,4.0,0.008,0.0
Pt94,19.0,78.0,5.3099e-09,4.0,0.008,0.0
Pt95,19.0,78.0,4.8013e-09,4.0,0.008,0.0
Pt96,19.0,78.0,4.7441e-09,4.0,0.008,0.0
Pt97,19.0,78.0,0.0,4.0,0.008,0.0
Pt98,19.0,78.0,1.0451e-09,4.0,0.008,0.0
Au97,19.0,79.0,2.3244e-09,4.0,0.008,0.0
Au98,19.0,79.0,0.0,4.0,0.008,0.0
Au99,19.0,79.0,0.0,4.0,0.008,0.0
Hg98,19.0,80.0,1.7645e-09,4.0,0.008,0.0
Hg99,19.0,80.0,1.3428e-09,4.0,0.008,0.0
Hg00,20.0,80.0,3.1743e-09,4.0,0.008,0.0
Hg01,20.0,80.0,1.5149e-09,4.0,0.008,0.0
Hg02,20.0,80.0,5.1871e-09,4.0,0.008,0.0
Hg03,20.0,80.0,0.0,4.0,0.008,0.0
Hg04,20.0,80.0,3.4698e-10,4.0,0.008,0.0
Tl03,20.0,81.0,2.3664e-09,4.0,0.008,0.0
Tl04,20.0,81.0,0.0,4.0,0.008,0.0
Tl05,20.0,81.0,4.5924e-09,4.0,0.008,0.0
Pb04,20.0,82.0,2.9336e-09,4.0,0.008,0.0
Pb05,20.0,82.0,1.0459e-10,4.0,0.008,0.0
Pb06,20.0,82.0,2.3087e-08,4.0,0.008,0.0
Pb07,20.0,82.0,2.3471e-08,4.0,0.008,0.0
Pb08,20.0,82.0,5.4216e-08,4.0,0.008,0.0
Pb09,20.0,82.0,0.0,4.0,0.008,0.0
Pb10,21.0,82.0,0.0,4.0,0.008,0.0
Bi09,20.0,83.0,1.7252e-09,4.0,0.008,0.0
Bi10,21.0,83.0,0.0,4.0,0.008,0.0
Po10,21.0,84.0,0.0,4.0,0.008,0.0
