# From file: input/yields/snii/lc18/tab_R/tab_yieldstot_iso_exp_pd.dec
elemSymb,elemZ,elemA,mass_i_ini,13.,15.,20.,25.,30.,40.,60.,80.,120.,Z_ini,vel_ini
Tl03,81,203,3.5047000000000003e-10,3.9553e-09,4.6557999999999996e-09,6.822199999999999e-09,1.0204e-08,6.7179e-09,9.062799999999999e-09,1.5056e-08,2.0057999999999997e-08,3.2256e-08,0.0181,0.0
Tl05,81,205,8.448400000000001e-10,9.4519e-09,1.0965000000000001e-08,1.5354e-08,1.9927e-08,1.6194e-08,2.1846999999999997e-08,3.6286e-08,4.8143e-08,7.7254e-08,0.0181,0.0
Pb04,82,204,1.6865e-10,2.1338000000000002e-09,2.7646999999999998e-09,4.5356999999999995e-09,6.8652999999999994e-09,3.2328000000000003e-09,4.3611000000000006e-09,7.429600000000001e-09,1.0428999999999999e-08,1.721e-08,0.0181,0.0
Pb06,82,206,1.5847e-09,1.8254e-08,2.1696e-08,3.2621000000000005e-08,4.4538000000000005e-08,3.0375e-08,4.0979e-08,6.8352e-08,9.1533e-08,1.4766e-07,0.0181,0.0
Pb07,82,207,1.7620999999999997e-09,2e-08,2.3417e-08,3.4186e-08,5.0597000000000006e-08,3.3777e-08,4.5566000000000006e-08,7.5876e-08,1.0111000000000001e-07,1.6271e-07,0.0181,0.0
Pb08,82,208,5.0681e-09,5.7401e-08,6.6779e-08,9.571500000000001e-08,1.3076e-07,9.7149e-08,1.3106e-07,2.1824000000000003e-07,2.908e-07,4.6797e-07,0.0181,0.0
Bi09,83,209,6.872699999999999e-10,7.664499999999999e-09,8.796700000000001e-09,1.2119e-08,1.5559e-08,1.3174e-08,1.7772e-08,2.9573e-08,3.9311e-08,6.3189e-08,0.0181,0.0
H,1,1,0.72155,4.7318,5.121,6.2244,7.5858,8.6081,11.414000000000001,16.706,21.919,32.28,0.0181,150.0
H2,1,2,2.9439e-05,2.0491999999999999e-16,1.7375999999999998e-14,2.4826e-11,5.4809e-10,2.3378e-10,8.4527e-09,2.0336e-07,4.7545000000000004e-07,2.6492e-06,0.0181,150.0
He3,2,3,3.1196e-05,0.0002345,0.00024227,0.00027133,0.00031257,0.00033976,0.00040597,0.00057468,0.00064474,0.0010864000000000002,0.0181,150.0
He4,2,4,0.265,3.9292,4.4666,6.3602,8.2765,9.5393,13.905,22.195,30.581,57.678000000000004,0.0181,150.0
Li6,3,6,5.9602e-10,2.5796e-12,4.738e-12,1.1691e-11,1.9589000000000005e-11,2.6126999999999998e-11,4.1229999999999996e-11,7.9357e-11,5.2262e-11,1.0199e-10,0.0181,150.0
Li7,3,7,8.466100000000002e-09,5.943699999999999e-11,1.1507e-10,2.6294e-10,4.6370999999999994e-10,5.6225e-10,8.1151e-10,1.8749000000000002e-09,1.1732999999999999e-09,1.8087999999999998e-09,0.0181,150.0
Be9,4,9,1.5889e-10,1.812e-12,3.3548e-12,7.6715e-12,1.4468e-11,1.7802e-11,2.2070999999999997e-11,3.7835e-11,2.9294e-11,4.6527999999999996e-11,0.0181,150.0
B10,5,10,7.3404e-10,1.2963e-11,2.3344999999999998e-11,5.2057e-11,9.899799999999999e-11,1.2617e-10,1.3847e-10,2.5118e-10,1.9469999999999998e-10,2.8299e-10,0.0181,150.0
B11,5,11,3.2500999999999998e-09,2.7792e-09,3.0488000000000005e-09,3.4023e-09,3.8506e-09,4.3588e-09,5.9488e-09,9.6705e-09,1.0891e-08,2.0904e-08,0.0181,150.0
C12,6,12,0.0023514,0.36801,0.36488000000000004,1.1122,1.4403,0.30583,0.50343,1.1217,1.7224,2.0353,0.0181,150.0
C13,6,13,2.8494000000000002e-05,0.0009795,0.00075209,0.002275,0.0025148,0.0026549,0.0029202,0.0025302,0.002523,0.0023489,0.0181,150.0
N14,7,14,0.0006952,0.039269,0.041056,0.06800199999999999,0.08607200000000001,0.10735,0.16137,0.24201999999999999,0.33461,0.57103,0.0181,150.0
N15,7,15,1.7096000000000001e-06,1.9311e-05,2.2016e-05,9.1011e-06,7.1095e-06,6.3966e-06,8.554600000000001e-06,1.3391e-05,1.7026e-05,3.0993e-05,0.0181,150.0
O16,8,16,0.0057553000000000005,1.3132,1.9261,2.618,3.6419,0.1044,0.1379,0.22862,0.35022,0.34542,0.0181,150.0
O17,8,17,2.3231e-06,6.0271000000000006e-05,4.8186e-05,7.2572e-05,7.560100000000001e-05,2.8752e-05,3.3774e-05,3.8537e-05,4.34e-05,6.3648e-05,0.0181,150.0
O18,8,18,1.298e-05,0.0010348,8.9895e-05,7.1255e-05,8.0595e-05,8.339e-05,9.1915e-05,0.00013246,0.00015105,0.00032317,0.0181,150.0
F19,9,19,5.078499999999999e-07,1.4448e-05,0.00065103,0.00011413,1.5908e-05,4.6502e-06,6.8404e-06,1.9602e-05,1.363e-05,2.6429e-05,0.0181,150.0
Ne20,10,20,0.0011647,0.034339999999999996,0.060858,0.10937999999999999,0.36244,0.021331,0.02973,0.045868,0.062004,0.10388,0.0181,150.0
Ne21,10,21,2.9317000000000002e-06,0.00023028,0.00048061,0.00064242,0.00075906,0.00011486,0.00013149,0.00014588,0.00016066,0.00016983,0.0181,150.0
Ne22,10,22,9.4207e-05,0.022716,0.031550999999999996,0.027964,0.039362,0.0096431,0.017518000000000002,0.047599,0.076776,0.12013,0.0181,150.0
Na23,11,23,2.9424e-05,0.0014705999999999999,0.0018254,0.0030758,0.007276100000000001,0.0022428,0.0035098,0.0059489,0.008566500000000001,0.015591999999999998,0.0181,150.0
Mg24,12,24,0.0005556,0.013757,0.016203,0.036697,0.09978200000000001,0.010426999999999999,0.014593,0.022628,0.030716000000000004,0.051990999999999996,0.0181,150.0
Mg25,12,25,7.326899999999999e-05,0.004218,0.013201,0.013303,0.018598,0.00062206,0.00073699,0.0010231,0.0013425000000000002,0.0018959,0.0181,150.0
Mg26,12,26,8.3896e-05,0.0044179,0.010262,0.011802,0.016793000000000002,0.0022037,0.0031929000000000003,0.0050237,0.0069004999999999995,0.011015,0.0181,150.0
Al27,13,27,5.602e-05,0.0018108,0.0022424,0.0044459,0.013111000000000001,0.0012493,0.0018067999999999997,0.0030003,0.0042728,0.008160899999999999,0.0181,150.0
Si28,14,28,0.00061519,0.09955800000000001,0.11004000000000001,0.21974000000000002,0.28459,0.011544,0.016158000000000002,0.025062,0.033997,0.05753,0.0181,150.0
Si29,14,29,3.2353e-05,0.0025495,0.0032354999999999997,0.005839899999999999,0.0083614,0.00060757,0.00085073,0.0013212999999999999,0.0017945999999999997,0.0030305999999999996,0.0181,150.0
Si30,14,30,2.2063000000000002e-05,0.0038621000000000003,0.0041917000000000005,0.006833499999999999,0.014187,0.00041458,0.00058062,0.00090221,0.0012275,0.002074,0.0181,150.0
P31,15,31,5.866e-06,0.00090277,0.0010358,0.0021776,0.0030464000000000003,0.00011046,0.00015479,0.00024092,0.00033009,0.00055695,0.0181,150.0
S32,16,32,0.0002948,0.045737,0.049866,0.086276,0.095794,0.0055287,0.007737000000000001,0.011992000000000001,0.016245,0.027499000000000003,0.0181,150.0
S33,16,33,2.4338999999999997e-06,0.00050901,0.00062882,0.0013857000000000001,0.0014696,4.842899999999999e-05,6.9342e-05,0.00011508,0.00017432,0.00028092,0.0181,150.0
S34,16,34,1.4155e-05,0.004261399999999999,0.005319,0.0099255,0.010465,0.00026571,0.00037201,0.00057733,0.00078483,0.0013262,0.0181,150.0
S36,16,36,6.9873e-08,3.4727e-06,4.6842e-06,5.8574e-06,6.0562e-06,1.311e-06,1.835e-06,2.8458e-06,3.8593000000000005e-06,6.5297e-06,0.0181,150.0
Cl35,17,35,6.174500000000001e-06,0.00035045,0.00038914,0.00080186,0.00073318,0.00011559,0.00016166,0.00025006,0.00033731,0.00057173,0.0181,150.0
Cl37,17,37,2.0862e-06,9.4059e-05,0.00014406,0.00020448,0.00023876,4.1209e-05,5.8768000000000004e-05,9.6285e-05,0.00014516,0.00023686,0.0181,150.0
Ar36,18,36,5.6315e-05,0.0078183,0.007525100000000001,0.012361,0.014282,0.0010549000000000001,0.0014755999999999999,0.0022841,0.003085,0.0052271999999999996,0.0181,150.0
Ar38,18,38,1.0807999999999999e-05,0.0021988000000000003,0.0031406,0.004275800000000001,0.0041161999999999995,0.00020269,0.00028364,0.0004397,0.00059585,0.0010084,0.0181,150.0
Ar40,18,40,1.8196e-08,1.1497e-06,1.6155e-06,3.6986e-06,2.285e-06,3.4139e-07,4.7783e-07,7.4115e-07,1.0177e-06,1.7371e-06,0.0181,150.0
K39,19,39,2.8651e-06,0.00017656,0.00025725,0.0003108,0.00030787,5.3773e-05,7.5269e-05,0.00011676,0.00015846,0.00026809,0.0181,150.0
K40,19,40,4.6383e-09,1.5681999999999999e-06,2.6535e-06,2.9704000000000004e-06,4.2986e-06,2.0584e-07,3.5090000000000005e-07,8.3887e-07,1.8405000000000002e-06,2.6841000000000003e-06,0.0181,150.0
K41,19,41,2.1737e-07,2.0267e-05,2.9474e-05,3.6218000000000005e-05,4.446e-05,5.4489e-06,8.345099999999999e-06,1.6301e-05,3.0151e-05,4.6648000000000005e-05,0.0181,150.0
Ca40,20,40,6.2452e-05,0.0067152,0.0053209,0.0088486,0.011521,0.0011703,0.0016373000000000002,0.0025355,0.0034278,0.0058059,0.0181,150.0
Ca42,20,42,4.3765e-07,8.3476e-05,0.00013718,0.00015627,0.00016319,8.372200000000001e-06,1.1814e-05,1.8805e-05,2.8563e-05,4.622e-05,0.0181,150.0
Ca43,20,43,9.349299999999999e-08,4.115e-06,7.9991e-06,1.2752000000000001e-05,1.6345e-05,1.7622e-06,2.472e-06,3.8678e-06,5.5254e-06,9.088400000000001e-06,0.0181,150.0
Ca44,20,44,1.4781999999999999e-06,5.3014e-05,4.2995e-05,8.3342e-05,0.00011134,2.7714e-05,3.878e-05,6.0091000000000005e-05,8.1461e-05,0.00013779,0.0181,150.0
Ca46,20,46,2.9634e-09,1.6259e-06,2.7927999999999998e-06,7.2579e-06,8.8815e-07,5.5544000000000004e-08,7.7712e-08,1.2037e-07,1.6286e-07,2.7588e-07,0.0181,150.0
Ca48,20,48,1.4456e-07,1.5047e-06,1.6244e-06,2.3153e-06,2.853e-06,2.7121e-06,3.7957999999999997e-06,5.8857e-06,7.9787e-06,1.3502e-05,0.0181,150.0
Sc45,21,45,4.6794e-08,3.7493000000000003e-06,8.5069e-06,1.3008e-05,1.2390999999999999e-05,9.0539e-07,1.2819e-06,2.0572e-06,2.9165e-06,4.8518e-06,0.0181,150.0
Ti46,22,46,2.4899e-07,3.6608e-05,8.5163e-05,6.0765e-05,7.4873e-05,4.6731e-06,6.541599999999999e-06,1.015e-05,1.3838e-05,2.3367e-05,0.0181,150.0
Ti47,22,47,2.2943e-07,5.7984e-06,8.216e-06,1.1332000000000001e-05,1.516e-05,4.2678e-06,5.9551e-06,9.1499e-06,1.224e-05,2.0783e-05,0.0181,150.0
Ti48,22,48,2.3216999999999997e-06,0.00010232,3.3268e-05,0.00011364,0.00015769,4.3323999999999994e-05,6.0512e-05,9.324700000000001e-05,0.00012497,0.00021228,0.0181,150.0
Ti49,22,49,1.7393e-07,9.7201e-06,1.6368e-05,1.5964e-05,2.2398e-05,3.5320999999999996e-06,5.085e-06,8.5439e-06,1.2959e-05,2.1219e-05,0.0181,150.0
Ti50,22,50,1.6993e-07,7.8899e-06,1.9402e-05,1.8102e-05,2.263e-05,3.2244e-06,4.534e-06,7.1358e-06,1.0182e-05,1.6875e-05,0.0181,150.0
V50,23,50,7.8323e-10,4.3126999999999997e-07,5.9558e-07,8.441899999999999e-07,1.0765e-06,1.4550000000000001e-08,2.0291000000000003e-08,3.1124999999999996e-08,4.1434e-08,7.050099999999999e-08,0.0181,150.0
V51,23,51,3.1876e-07,1.557e-05,0.00015825,2.2394e-05,2.565e-05,6.0389e-06,8.4813e-06,1.3286e-05,1.8062e-05,3.0522e-05,0.0181,150.0
Cr50,24,50,6.9813e-07,6.8022e-05,0.0038568000000000005,0.0001107,0.00011535,1.2962e-05,1.8072999999999998e-05,2.7706e-05,3.6855e-05,6.271199999999999e-05,0.0181,150.0
Cr52,24,52,1.4000999999999999e-05,0.00078021,0.003711,0.00083958,0.0011954,0.00026247,0.00036723,0.00056886,0.00076992,0.0013039000000000002,0.0181,150.0
Cr53,24,53,1.6182e-06,8.6805e-05,0.0020686999999999997,0.00010474,0.00013333,3.0215e-05,4.2225e-05,6.5203e-05,8.7659e-05,0.0001484,0.0181,150.0
Cr54,24,54,4.1039999999999997e-07,1.2380999999999999e-05,2.4826e-05,2.7685e-05,3.5072e-05,8.1729e-06,1.1682000000000001e-05,1.9253e-05,2.8999e-05,4.747100000000001e-05,0.0181,150.0
Mn55,25,55,1.0898e-05,0.00048301,0.009232700000000002,0.00054762,0.00069719,0.00021096,0.00029853,0.00047782,0.00066667,0.0011159,0.0181,150.0
Fe54,26,54,7.3478e-05,0.0035146,0.27666999999999997,0.0049587,0.0058175,0.0013687999999999999,0.0019108,0.0029399,0.003927900000000001,0.006675399999999999,0.0181,150.0
Fe56,26,56,0.0011962,0.081278,0.039452999999999995,0.08616,0.091239,0.022415,0.031355,0.048552,0.065661,0.11124,0.0181,150.0
Fe57,26,57,2.8118e-05,0.0030074999999999998,0.0024471,0.0031866,0.0034341999999999997,0.00055263,0.00078705,0.0012851,0.0018679000000000002,0.0030705,0.0181,150.0
Fe58,26,58,3.8075999999999998e-06,0.00034839,0.0006811,0.0010694,0.0014149000000000002,8.0254e-05,0.00011736,0.00020694,0.00037962,0.0005689,0.0181,150.0
Co59,27,59,4.2445e-06,0.00031053,0.00047852,0.00070316,0.00081025,8.357e-05,0.00011904,0.00019455,0.00028261,0.00046411,0.0181,150.0
Ni58,28,58,4.824e-05,0.0049625,0.025783999999999998,0.0051972,0.005410100000000001,0.0008997,0.0012564,0.0019347000000000001,0.0025916999999999997,0.004404600000000001,0.0181,150.0
Ni60,28,60,1.9223e-05,0.0018753,0.0013046,0.0025059,0.0024886,0.00036049,0.00050454,0.00078258,0.0010696,0.0018033,0.0181,150.0
Ni61,28,61,8.495200000000001e-07,0.00018076,0.0001175,0.00031921,0.00031979,1.7535e-05,2.5370999999999998e-05,4.3256999999999996e-05,6.6877e-05,0.00010827,0.0181,150.0
Ni62,28,62,2.7531e-06,0.00086122,0.00043053,0.0012588,0.0015897,5.2101e-05,7.3195e-05,0.00011488,0.0001633,0.00027093,0.0181,150.0
Ni64,28,64,7.2374e-07,0.00014311,0.00027031,0.00038977,0.00038184,1.3609000000000001e-05,1.9063e-05,2.9645e-05,4.0818e-05,6.8682e-05,0.0181,150.0
Cu63,29,63,4.968600000000001e-07,7.169899999999999e-05,0.00014499,0.00021304,0.00030064,9.5937e-06,1.3567e-05,2.1718e-05,3.2278000000000005e-05,5.2905e-05,0.0181,150.0
Cu65,29,65,2.2849e-07,9.2804e-05,0.00016969,0.00022522,0.00027128,4.4511000000000005e-06,6.3157e-06,1.0204e-05,1.491e-05,2.4368e-05,0.0181,150.0
Zn64,30,64,8.318799999999999e-07,3.5589e-05,4.4832e-05,7.261e-05,0.00011847,1.5546e-05,2.1728000000000003e-05,3.356e-05,4.5758000000000005e-05,7.703899999999999e-05,0.0181,150.0
Zn66,30,66,4.9218e-07,0.00011735,0.00020266,0.00032557,0.00033134,9.2115e-06,1.2882e-05,1.993e-05,2.7116e-05,4.5829e-05,0.0181,150.0
Zn67,30,67,7.3424e-08,9.307100000000001e-06,2.4183000000000002e-05,2.2435e-05,4.5258e-05,1.3903999999999999e-06,1.9525e-06,3.0594e-06,4.2028e-06,7.0799e-06,0.0181,150.0
Zn68,30,68,3.4079e-07,5.5719e-05,0.00019144,0.0001356,0.00026921,6.4191e-06,8.9982e-06,1.4020999999999998e-05,1.9233e-05,3.2405e-05,0.0181,150.0
Zn70,30,70,1.16e-08,1.6602e-05,5.0197e-05,4.2495e-05,1.0452000000000001e-05,2.1678e-07,3.0294e-07,4.6768e-07,6.284399999999999e-07,1.0667e-06,0.0181,150.0
Ga69,31,69,3.3478e-08,1.017e-05,3.2758e-05,2.9324000000000002e-05,4.5646e-05,6.382899999999999e-07,8.983700000000001e-07,1.4162999999999999e-06,1.9765e-06,3.3193e-06,0.0181,150.0
Ga71,31,71,2.2862e-08,1.2376e-05,3.869e-05,3.4317e-05,4.2148000000000004e-05,4.3358999999999995e-07,6.093999999999999e-07,9.570700000000001e-07,1.3393e-06,2.2384e-06,0.0181,150.0
Ge70,32,70,4.7971000000000007e-08,1.4354e-05,4.1205e-05,5.4776000000000005e-05,6.2037e-05,9.065700000000002e-07,1.2723e-06,1.989e-06,2.7688e-06,4.6466000000000005e-06,0.0181,150.0
Ge72,32,72,6.5204e-08,1.6643e-05,5.4269e-05,5.7761000000000005e-05,6.1687e-05,1.2199e-06,1.7058e-06,2.6381e-06,3.5867000000000003e-06,6.0562e-06,0.0181,150.0
Ge73,32,73,1.8555999999999998e-08,2.6847000000000003e-06,8.763200000000001e-06,7.6535e-06,1.2163e-05,3.4736999999999997e-07,4.858399999999999e-07,7.5195e-07,1.0197e-06,1.7224e-06,0.0181,150.0
Ge74,32,74,8.828300000000001e-08,1.2763e-05,5.3061000000000006e-05,3.5496999999999996e-05,6.3322e-05,1.6615e-06,2.3281e-06,3.6229e-06,4.9406e-06,8.340399999999999e-06,0.0181,150.0
Ge76,32,76,1.9019e-08,3.0983e-06,2.4151e-05,8.4707e-06,6.745800000000001e-06,3.5534999999999996e-07,4.9658e-07,7.6649e-07,1.0297e-06,1.7478e-06,0.0181,150.0
As75,33,75,1.1016e-08,3.2131e-06,1.4411e-05,1.0512999999999999e-05,1.6083e-05,2.0599e-07,2.8796999999999995e-07,4.4503e-07,6.0364e-07,1.0209999999999998e-06,0.0181,150.0
Se74,34,74,1.0607e-09,9.7259e-07,3.1116000000000004e-06,5.1165e-06,3.7954e-06,1.9377e-08,2.6863999999999998e-08,4.0438999999999996e-08,5.3568e-08,9.139e-08,0.0181,150.0
Se76,34,76,1.1469e-08,4.207e-06,1.5982e-05,1.8018e-05,1.7667000000000002e-05,2.2023000000000003e-07,3.1074000000000004e-07,4.9363e-07,6.8622e-07,1.1515000000000001e-06,0.0181,150.0
Se77,34,77,9.4622e-09,2.883e-06,1.6711e-05,9.705700000000001e-06,8.977e-06,1.7678e-07,2.4708e-07,3.8139e-07,5.1992e-07,8.795999999999999e-07,0.0181,150.0
Se78,34,78,2.9861e-08,5.9202e-06,2.2284000000000002e-05,1.8232e-05,2.2053e-05,5.6533e-07,7.939499999999999e-07,1.2439e-06,1.7224e-06,2.893e-06,0.0181,150.0
Se80,34,80,6.392e-08,3.1716000000000003e-06,1.3377e-05,1.2649e-05,1.64e-05,1.1901e-06,1.6609999999999999e-06,2.5537000000000002e-06,3.4185000000000004e-06,5.822e-06,0.0181,150.0
Se82,34,82,1.1529e-08,8.9637e-07,6.686799999999999e-06,2.1041999999999997e-06,4.0585e-06,2.1590999999999998e-07,3.0197e-07,4.6727e-07,6.3071e-07,1.0689e-06,0.0181,150.0
Br79,35,79,1.0222e-08,1.1241e-06,3.9963999999999995e-06,3.7097000000000002e-06,4.5965e-06,1.8754999999999998e-07,2.6048999999999997e-07,3.942e-07,5.3039e-07,9.024299999999999e-07,0.0181,150.0
Br81,35,81,1.0195000000000001e-08,9.130200000000001e-07,4.1245999999999994e-06,3.1474e-06,4.8815e-06,1.9370000000000002e-07,2.7212e-07,4.2698000000000003e-07,5.7826e-07,9.7586e-07,0.0181,150.0
Kr78,36,78,3.6964e-10,6.1432e-08,1.8395e-07,2.0601e-07,1.8336e-07,6.7574e-09,9.3688e-09,1.4107e-08,1.8683e-08,3.189e-08,0.0181,150.0
Kr80,36,80,2.4360000000000003e-09,7.355e-07,2.7595e-06,1.5775e-06,2.6059e-06,4.9856999999999994e-08,7.1795e-08,1.2133e-07,1.7309000000000002e-07,2.8263000000000004e-07,0.0181,150.0
Kr82,36,82,1.2511e-08,2.0572999999999998e-06,8.8531e-06,6.4329e-06,7.5367999999999996e-06,2.4414e-07,3.4659e-07,5.598600000000001e-07,8.045e-07,1.3333000000000002e-06,0.0181,150.0
Kr83,36,83,1.2545999999999999e-08,1.1261e-06,5.618200000000001e-06,3.2846e-06,4.9121e-06,2.3273000000000002e-07,3.2455999999999994e-07,4.9774e-07,6.791e-07,1.1454e-06,0.0181,150.0
Kr84,36,84,6.2574e-08,3.8962e-06,1.5346e-05,1.0592000000000001e-05,1.3547000000000001e-05,1.1719e-06,1.6394e-06,2.5388e-06,3.4356e-06,5.8075e-06,0.0181,150.0
Kr86,36,86,1.9374e-08,1.8021e-06,1.1784000000000001e-05,6.8929e-06,7.6834e-06,3.6334e-07,5.0845e-07,7.881199999999999e-07,1.068e-06,1.8083000000000001e-06,0.0181,150.0
Rb85,37,85,1.4679e-08,1.2518e-06,5.2865e-06,3.693e-06,4.8534e-06,2.7421e-07,3.8315e-07,5.9122e-07,7.9677e-07,1.3506999999999998e-06,0.0181,150.0
Rb87,37,87,6.1834e-09,8.0654e-07,7.0662e-06,3.6436e-06,3.9927e-06,1.1585000000000001e-07,1.6207999999999998e-07,2.51e-07,3.3929e-07,5.746899999999999e-07,0.0181,150.0
Sr84,38,84,2.5578999999999995e-10,5.9631e-08,3.5158000000000003e-07,1.8782e-07,1.9238e-07,4.6688e-09,6.4699e-09,9.728700000000001e-09,1.2891999999999999e-08,2.1998000000000003e-08,0.0181,150.0
Sr86,38,86,4.6311999999999995e-09,9.647399999999999e-07,4.4408e-06,1.8704e-06,3.4344e-06,9.6701e-08,1.4025e-07,2.4035e-07,3.6742e-07,5.9952e-07,0.0181,150.0
Sr87,38,87,3.2741999999999997e-09,5.6978e-07,2.3188e-06,8.520100000000001e-07,1.8961000000000002e-06,6.3399e-08,8.9795e-08,1.4419e-07,2.1697e-07,3.5523000000000004e-07,0.0181,150.0
Sr88,38,88,3.9706e-08,3.8205e-06,2.0872e-05,8.5094e-06,1.2312e-05,7.4631e-07,1.0453e-06,1.6251e-06,2.2303e-06,3.7531e-06,0.0181,150.0
Y89,39,89,1.0626e-08,7.1701e-07,3.6806e-06,1.7853e-06,2.1713999999999997e-06,1.9957e-07,2.7944e-07,4.3395000000000004e-07,5.907699999999999e-07,9.9763e-07,0.0181,150.0
Zr90,40,90,1.296e-08,6.029800000000001e-07,2.5424e-06,1.5019e-06,1.4307e-06,2.4316e-07,3.4034e-07,5.278000000000001e-07,7.161100000000001e-07,1.2115e-06,0.0181,150.0
Zr91,40,91,2.8576999999999998e-09,1.3025e-07,6.0503e-07,3.5744e-07,3.1795999999999997e-07,5.3704e-08,7.5217e-08,1.1689e-07,1.5894e-07,2.685e-07,0.0181,150.0
Zr92,40,92,4.416e-09,1.2545999999999999e-07,5.3911e-07,3.4893e-07,4.1103e-07,8.3065e-08,1.1638e-07,1.8102000000000002e-07,2.4686e-07,4.1678000000000006e-07,0.0181,150.0
Zr94,40,94,4.5725e-09,9.5754e-08,3.4920000000000003e-07,2.4231e-07,2.6149e-07,8.5519e-08,1.1956e-07,1.8481999999999998e-07,2.5049e-07,4.2378e-07,0.0181,150.0
Zr96,40,96,7.523300000000001e-10,2.7355999999999997e-08,1.3591e-07,1.4431e-07,1.6668e-08,0.0,0.0,0.0,0.0,0.0,0.0181,150.0
Nb93,41,93,1.9744999999999997e-09,4.0753e-08,1.5107000000000002e-07,1.0550000000000001e-07,1.1687000000000001e-07,3.6545e-08,5.0907999999999995e-08,7.7797e-08,1.0519e-07,1.7834e-07,0.0181,150.0
Mo92,42,92,7.4625e-10,1.4116e-08,2.1589999999999997e-08,2.1984e-08,3.7283e-08,1.3821000000000002e-08,1.9253e-08,2.9433e-08,3.9066e-08,6.652199999999999e-08,0.0181,150.0
Mo94,42,94,4.803700000000001e-10,6.5295999999999995e-09,1.4445e-08,1.387e-08,2.3739e-08,9.6446e-09,1.3793e-08,2.2797999999999997e-08,3.0498e-08,5.1495e-08,0.0181,150.0
Mo95,42,95,8.4024e-10,1.7087000000000003e-08,7.0497e-08,5.4402e-08,3.7069e-08,1.5769999999999998e-08,2.2073000000000002e-08,3.4220000000000005e-08,4.6172000000000005e-08,7.834800000000001e-08,0.0181,150.0
Mo96,42,96,8.9379e-10,2.269e-08,3.8684e-08,3.1848999999999996e-08,6.0583e-08,3.1015000000000003e-08,4.3478e-08,6.7729e-08,9.223900000000001e-08,1.5602e-07,0.0181,150.0
Mo97,42,97,5.1997e-10,7.2433e-09,1.3487e-08,1.3382e-08,1.8161e-08,9.8149e-09,1.3767e-08,2.1482999999999998e-08,2.9354e-08,4.9612e-08,0.0181,150.0
Mo98,42,98,1.3349e-09,1.9731e-08,3.8103e-08,3.1762000000000003e-08,5.1656e-08,2.5272999999999997e-08,3.5492e-08,5.5582e-08,7.6754e-08,1.2928e-07,0.0181,150.0
Xe32,54,132,4.4773999999999994e-09,5.4292999999999995e-08,9.3536e-08,8.429000000000001e-08,1.3959000000000002e-07,8.3748e-08,1.1709000000000001e-07,1.8098e-07,2.4516e-07,4.1491999999999996e-07,0.0181,150.0
Xe34,54,134,1.6783e-09,1.9383e-08,4.673e-08,4.8162000000000005e-08,3.8929e-08,3.1369e-08,4.3843e-08,6.7692e-08,9.1007e-08,1.5445e-07,0.0181,150.0
Cs33,55,133,1.1771e-09,1.3275e-08,2.3312e-08,2.2645e-08,2.9952e-08,2.1701999999999998e-08,3.0189e-08,4.5925e-08,6.1601e-08,1.0470999999999999e-07,0.0181,150.0
Ba34,56,134,3.6088e-10,8.544500000000001e-09,1.5940000000000002e-08,1.1858999999999999e-08,2.4122e-08,7.5034e-09,1.0858e-08,1.8537e-08,2.6567e-08,4.3959000000000003e-08,0.0181,150.0
Ba35,56,135,9.9158e-10,1.3190999999999999e-08,2.4837e-08,2.4017e-08,2.4199999999999998e-08,1.8348e-08,2.5563e-08,3.9063e-08,5.2793999999999996e-08,8.967599999999999e-08,0.0181,150.0
Ba36,56,136,1.1902e-09,2.3233999999999998e-08,4.4913999999999994e-08,3.266e-08,6.843e-08,2.3025000000000003e-08,3.2582e-08,5.2206000000000004e-08,7.4301e-08,1.2363e-07,0.0181,150.0
Ba37,56,137,1.7146e-09,2.4230999999999997e-08,5.2911e-08,5.0663e-08,5.9532999999999994e-08,3.2137e-08,4.497e-08,6.97e-08,9.539300000000001e-08,1.6077000000000003e-07,0.0181,150.0
Ba38,56,138,1.1025000000000001e-08,1.5809e-07,2.8553e-07,2.9526999999999997e-07,4.0244999999999995e-07,2.0717e-07,2.9015e-07,4.5082e-07,6.1424e-07,1.0373e-06,0.0181,150.0
La38,57,138,1.1639e-12,1.2286e-11,1.5242e-11,2.0509e-11,2.7609e-11,2.1837e-11,3.0565e-11,4.7403000000000006e-11,6.4291e-11,1.0878000000000001e-10,0.0181,150.0
La39,57,139,1.2870999999999998e-09,1.7143e-08,2.8902999999999997e-08,3.2885e-08,4.4193e-08,2.4163999999999997e-08,3.3829e-08,5.2503000000000004e-08,7.1362e-08,1.2063e-07,0.0181,150.0
Ce40,58,140,3.4658e-09,4.1581e-08,6.1319e-08,7.4665e-08,9.79e-08,6.5054e-08,9.1067e-08,1.4129000000000002e-07,1.9184e-07,3.2444e-07,0.0181,150.0
Pr41,59,141,5.4475e-10,6.1816e-09,1.0729999999999999e-08,1.8114e-08,1.4448000000000001e-08,1.0141e-08,1.4154e-08,2.1768999999999998e-08,2.9228000000000002e-08,4.9580000000000005e-08,0.0181,150.0
Nd42,60,142,7.436e-10,1.0918e-08,1.5783e-08,1.8062e-08,3.1573e-08,1.4065e-08,1.9743e-08,3.0884e-08,4.2313e-08,7.137900000000001e-08,0.0181,150.0
