  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
Li7     3    7  1.7767E-03  3.5229E-03  1.1107E-02  1.1125E-02  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Be9     4    9  1.7784E-03  3.5121E-03  1.1054E-02  1.1012E-02  9.7799E-01  9.9936E-01  1.0023E+00  1.0048E+00  9.8752E-01
B10     5   10  5.8869E-03  5.3536E-03  1.1258E-02  1.2712E-02  9.7800E-01  9.9937E-01  1.0023E+00  1.0049E+00  9.8749E-01
B11     5   11  9.2778E-02  8.8795E-02  7.7099E-02  7.0448E-02  9.7799E-01  9.9937E-01  1.0023E+00  1.0049E+00  9.8749E-01
C12     6   12  3.3293E+03  4.7686E+03  5.2343E+03  5.7468E+03  9.7785E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
C13     6   13  1.5409E+00  1.4882E+00  1.3718E+00  1.3325E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
N14     7   14  1.2908E+01  1.1533E+01  1.0811E+01  1.0619E+01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
N15     7   15  8.1521E+00  1.2576E+01  6.4036E-01  1.2296E+00  9.7788E-01  9.9935E-01  1.0022E+00  1.0047E+00  9.8735E-01
O16     8   16  1.2550E+03  3.0390E+03  3.8407E+03  5.6316E+03  9.7788E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8738E-01
O17     8   17  1.3176E+01  1.2639E+01  9.3758E+00  5.0639E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
O18     8   18  1.4895E+01  1.0066E+01  1.0020E+01  2.7043E+00  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
F19     9   19  5.1760E-01  5.1147E-01  1.7517E+00  2.5214E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ne20   10   20  9.6427E+02  1.6755E+03  2.3308E+04  2.6568E+04  9.7786E-01  9.9942E-01  1.0022E+00  1.0047E+00  9.8740E-01
Ne21   10   21  3.0418E+01  7.7431E+01  1.5872E+03  2.3083E+03  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ne22   10   22  2.8487E+01  3.9581E+01  6.3005E+01  6.9434E+01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Na23   11   23  1.2047E+02  1.8827E+02  4.9895E+03  4.7935E+03  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Mg24   12   24  1.1654E+03  1.4353E+03  5.3424E+03  5.2306E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mg25   12   25  8.3516E+00  9.4212E+00  3.3243E+02  3.0463E+02  9.7785E-01  9.9935E-01  1.0022E+00  1.0047E+00  9.8737E-01
Mg26   12   26  1.7631E+01  1.9234E+01  5.2608E+02  4.2901E+02  9.7788E-01  9.9940E-01  1.0022E+00  1.0048E+00  9.8733E-01
Al27   13   27  8.3470E+02  6.5123E+02  2.8890E+03  2.3382E+03  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
Si28   14   28  3.4009E+03  5.3448E+03  3.1369E+03  3.5313E+03  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8737E-01
Si29   14   29  3.3200E+02  2.0723E+02  3.8707E+02  3.6788E+02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Si30   14   30  7.4308E+02  2.1914E+02  4.9657E+02  4.0052E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
P31    15   31  2.5818E+03  1.5676E+03  2.0877E+03  1.9658E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
S32    16   32  2.7009E+03  8.8249E+03  2.0620E+03  2.2978E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
S33    16   33  2.0119E+03  4.3409E+03  1.5527E+03  1.7452E+03  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
S34    16   34  1.4372E+03  1.0717E+03  6.9939E+02  5.6164E+02  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
S36    16   36  5.2028E+00  1.1737E+00  1.8230E+00  1.4434E+00  9.7784E-01  9.9938E-01  1.0022E+00  1.0048E+00  9.8736E-01
Cl35   17   35  5.2149E+02  1.2161E+03  3.6171E+02  3.3235E+02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8735E-01
Cl37   17   37  3.5511E+02  2.8240E+03  2.7733E+02  2.9396E+02  9.7784E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8738E-01
Ar36   18   36  2.5420E+03  1.1748E+04  1.8937E+03  2.1693E+03  9.7789E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8733E-01
Ar38   18   38  7.3257E+02  2.7376E+03  5.1909E+02  2.5995E+02  9.7786E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ar40   18   40  1.1906E+00  1.0186E+00  1.0583E+00  1.0342E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
K39    19   39  8.2950E+02  5.2928E+03  6.3929E+02  4.0138E+02  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8735E-01
K40    19   40  9.6536E+01  2.9565E+02  5.6325E+01  5.3539E+01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
K41    19   41  8.0420E+02  1.3643E+04  6.2791E+02  6.0122E+02  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ca40   20   40  2.0388E+03  1.0193E+04  1.5050E+03  1.8828E+03  9.7787E-01  9.9940E-01  1.0022E+00  1.0048E+00  9.8738E-01
Ca42   20   42  4.9181E+02  3.2103E+03  4.3204E+02  1.6831E+02  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ca43   20   43  3.4738E+01  3.6693E+01  1.6653E+01  2.3602E+01  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ca44   20   44  5.2487E+02  7.3347E+02  3.0803E+02  4.9926E+02  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ca46   20   46  9.6387E-01  9.3325E-01  9.8956E-01  9.9252E-01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ca48   20   48  9.6128E-01  9.2948E-01  9.4775E-01  9.2112E-01  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
Sc45   21   45  1.9191E+02  1.9975E+03  1.2973E+02  1.5597E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ti46   22   46  6.4215E+02  3.8858E+03  6.2310E+02  2.0973E+02  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ti47   22   47  7.3591E+01  6.6208E+01  3.7624E+01  3.8599E+01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ti48   22   48  1.0498E+03  1.2949E+03  6.9021E+02  7.2317E+02  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ti49   22   49  3.6230E+02  5.8629E+02  3.1805E+02  1.4924E+02  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ti50   22   50  9.8128E-01  9.6266E-01  1.0955E+00  1.1521E+00  9.7786E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
V50    23   50  9.0055E+00  2.1185E+01  1.1883E+01  1.6139E+01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
V51    23   51  6.4330E+02  8.1682E+02  6.2947E+02  1.1106E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Cr50   24   50  1.0676E+03  3.6474E+03  1.1292E+03  2.3543E+02  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Cr52   24   52  2.6865E+03  3.7736E+03  2.1308E+03  1.1190E+03  9.7789E-01  9.9939E-01  1.0022E+00  1.0048E+00  9.8739E-01
Cr53   24   53  1.5425E+03  1.9585E+03  1.4051E+03  4.9342E+02  9.7784E-01  9.9935E-01  1.0022E+00  1.0047E+00  9.8736E-01
Cr54   24   54  1.4404E+00  1.6430E+00  1.8520E+00  1.6828E+00  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8735E-01
Mn55   25   55  8.9842E+02  9.9134E+02  8.3225E+02  1.7321E+02  9.7784E-01  9.9941E-01  1.0022E+00  1.0047E+00  9.8739E-01
Fe54   26   54  5.9890E+02  8.4043E+02  6.1935E+02  1.0397E+02  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Fe56   26   56  5.1646E+03  4.4872E+03  3.2357E+03  2.5751E+03  9.7784E-01  9.9941E-01  1.0022E+00  1.0048E+00  9.8737E-01
Fe57   26   57  7.9036E+03  5.6820E+03  4.8572E+03  3.9323E+03  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Fe58   26   58  1.3554E+00  1.5372E+00  2.7883E+00  3.5647E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8735E-01
Co59   27   59  2.8597E+03  1.6161E+03  1.6409E+03  1.1936E+03  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ni58   28   58  7.5658E+03  6.8759E+03  4.8948E+03  3.6727E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ni60   28   60  6.9590E+03  5.9089E+03  4.0823E+03  4.0834E+03  9.7788E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ni61   28   61  8.5836E+03  5.8302E+03  4.6620E+03  4.0278E+03  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ni62   28   62  2.0834E+04  1.4406E+04  1.2953E+04  7.8913E+03  9.7788E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ni64   28   64  9.7350E-01  9.4895E-01  1.0215E+00  1.0217E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Cu63   29   63  1.5495E+02  2.9613E+03  1.0677E+02  8.1399E+02  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Cu65   29   65  2.5572E+02  2.0833E+02  1.2826E+02  1.2221E+02  9.7786E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8735E-01
Zn64   30   64  8.7433E+02  5.5072E+03  5.8316E+02  2.7049E+03  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Zn66   30   66  2.0701E+03  1.3195E+03  1.2159E+03  6.1077E+02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Zn67   30   67  2.7468E+01  3.3258E+01  1.6435E+01  1.9195E+01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Zn68   30   68  3.0922E+00  1.7990E+02  2.4991E+00  1.2790E+02  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
Zn70   30   70  9.5830E-01  9.3025E-01  9.3487E-01  9.1165E-01  9.7786E-01  9.9933E-01  1.0022E+00  1.0048E+00  9.8735E-01
Ga69   31   69  1.1181E+00  2.2968E+00  1.1692E+00  2.3831E+00  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8735E-01
Ga71   31   71  1.0206E+00  1.4389E+00  1.1072E+00  1.5275E+00  9.7784E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8738E-01
Ge70   32   70  1.2039E+00  3.9655E+00  1.2320E+00  3.9606E+00  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ge72   32   72  9.9153E-01  9.5750E-01  9.7656E-01  9.7240E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ge73   32   73  9.8463E-01  9.7937E-01  1.0105E+00  1.0213E+00  9.7788E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ge74   32   74  9.7769E-01  9.5557E-01  9.9371E-01  9.8894E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ge76   32   76  9.5841E-01  9.3055E-01  9.3443E-01  9.1021E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8738E-01
As75   33   75  1.0266E+00  1.0617E+00  1.0309E+00  1.0740E+00  9.7785E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8738E-01
Se74   34   74  2.1368E+00  1.1190E+01  2.1781E+00  1.1891E+01  9.7786E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8738E-01
Se76   34   76  1.2106E+00  1.2028E+00  1.2406E+00  1.3030E+00  9.7788E-01  9.9933E-01  1.0022E+00  1.0047E+00  9.8738E-01
Se77   34   77  9.7008E-01  9.6851E-01  9.8410E-01  9.9450E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Se78   34   78  1.0011E+00  9.8527E-01  1.0584E+00  1.0821E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Se80   34   80  9.5246E-01  9.2302E-01  9.1855E-01  8.9128E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Se82   34   82  9.6725E-01  9.4431E-01  9.5663E-01  9.4073E-01  9.7789E-01  9.9940E-01  1.0022E+00  1.0047E+00  9.8734E-01
Br79   35   79  9.1784E-01  9.1231E-01  9.1408E-01  9.3102E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8733E-01
Br81   35   81  1.0476E+00  1.0577E+00  1.0630E+00  1.0596E+00  9.7786E-01  9.9942E-01  1.0022E+00  1.0047E+00  9.8735E-01
Kr78   36   78  1.3025E+00  3.1032E+00  1.3887E+00  3.3082E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Kr80   36   80  1.5934E+00  1.8116E+00  1.7911E+00  2.0738E+00  9.7788E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8736E-01
Kr82   36   82  1.1072E+00  1.1324E+00  1.2776E+00  1.3533E+00  9.7788E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8739E-01
Kr83   36   83  9.3056E-01  9.2727E-01  9.5659E-01  9.8376E-01  9.7785E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8733E-01
Kr84   36   84  9.6949E-01  9.4851E-01  9.7453E-01  9.7009E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Kr86   36   86  9.7591E-01  9.5626E-01  9.8098E-01  9.7340E-01  9.7786E-01  9.9938E-01  1.0022E+00  1.0048E+00  9.8736E-01
Rb85   37   85  1.0079E+00  1.0041E+00  1.0035E+00  1.0054E+00  9.7784E-01  9.9937E-01  1.0022E+00  1.0048E+00  9.8738E-01
Rb87   37   87  1.0116E+00  9.8742E-01  1.0025E+00  1.0004E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Sr84   38   84  1.9245E+00  4.6409E+00  2.2479E+00  3.3961E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Sr86   38   86  1.4214E+00  1.5944E+00  1.9152E+00  2.2083E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Sr87   38   87  1.0732E+00  1.1457E+00  1.3580E+00  1.5548E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Sr88   38   88  9.9722E-01  9.7737E-01  1.0199E+00  1.0339E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Y89    39   89  1.0105E+00  1.0186E+00  1.0339E+00  1.0664E+00  9.7783E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8733E-01
Zr90   40   90  1.0239E+00  1.1424E+00  1.0415E+00  1.0850E+00  9.7790E-01  9.9936E-01  1.0022E+00  1.0048E+00  9.8740E-01
Zr91   40   91  9.7791E-01  9.6965E-01  1.0058E+00  1.0141E+00  9.7785E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Zr92   40   92  9.8382E-01  9.7361E-01  1.0009E+00  1.0057E+00  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Zr94   40   94  9.6163E-01  9.3839E-01  9.4739E-01  9.3286E-01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8735E-01
Zr96   40   96  2.9864E-03  5.4611E-03  2.2035E-02  2.8366E-02  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Nb93   41   93  9.3056E-01  9.0539E-01  9.1140E-01  9.0199E-01  9.7788E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mo92   42   92  1.0601E+00  1.0988E+00  1.0192E+00  1.0625E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mo94   42   94  1.3572E+00  1.4921E+00  1.4741E+00  1.5194E+00  9.7785E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Mo95   42   95  9.7493E-01  9.5907E-01  1.0045E+00  9.9592E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mo96   42   96  1.8351E+00  1.8600E+00  1.8723E+00  1.8900E+00  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mo97   42   97  9.9374E-01  9.7443E-01  1.0252E+00  1.0260E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Mo98   42   98  9.9490E-01  9.8800E-01  1.0432E+00  1.0619E+00  9.7784E-01  9.9934E-01  1.0022E+00  1.0047E+00  9.8735E-01
Xe32   54  132  9.6841E-01  9.5117E-01  9.6030E-01  9.5223E-01  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8737E-01
Xe34   54  134  9.6438E-01  9.4173E-01  9.4194E-01  9.2175E-01  9.7785E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8739E-01
Cs33   55  133  9.1847E-01  8.9306E-01  8.8327E-01  8.6544E-01  9.7783E-01  9.9941E-01  1.0022E+00  1.0048E+00  9.8735E-01
Ba34   56  134  1.3676E+00  1.4612E+00  1.6616E+00  1.7544E+00  9.7786E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8736E-01
Ba35   56  135  9.1143E-01  8.8623E-01  8.8843E-01  8.7427E-01  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Ba36   56  136  1.0800E+00  1.1223E+00  1.2638E+00  1.3653E+00  9.7789E-01  9.9940E-01  1.0022E+00  1.0047E+00  9.8738E-01
Ba37   56  137  9.6405E-01  9.4166E-01  9.8525E-01  9.9041E-01  9.7786E-01  9.9939E-01  1.0022E+00  1.0048E+00  9.8737E-01
Ba38   56  138  9.7728E-01  9.6183E-01  9.9438E-01  9.9478E-01  9.7785E-01  9.9935E-01  1.0022E+00  1.0047E+00  9.8737E-01
La38   57  138  9.8136E-01  9.7124E-01  9.3234E-01  9.1228E-01  9.7783E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8736E-01
La39   57  139  9.7686E-01  9.6236E-01  9.9077E-01  9.8855E-01  9.7786E-01  9.9939E-01  1.0022E+00  1.0047E+00  9.8734E-01
Ce40   58  140  9.7708E-01  9.6246E-01  9.8295E-01  9.7802E-01  9.7788E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Pr41   59  141  9.5455E-01  9.3946E-01  9.2759E-01  9.1219E-01  9.7786E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8737E-01
Nd42   60  142  1.0549E+00  1.1177E+00  1.1171E+00  1.1704E+00  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Nd43   60  143  9.0883E-01  8.7373E-01  8.5413E-01  8.2354E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Nd44   60  144  9.7897E-01  9.5434E-01  9.6333E-01  9.4136E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Hg02   80  202  9.9733E-01  9.8397E-01  1.0358E+00  1.0415E+00  9.7787E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8737E-01
Hg04   80  204  9.5188E-01  9.2082E-01  9.0676E-01  8.7349E-01  9.7789E-01  9.9938E-01  1.0022E+00  1.0048E+00  9.8739E-01
Tl03   81  203  9.6294E-01  9.4420E-01  1.0149E+00  1.0312E+00  9.7787E-01  9.9936E-01  1.0022E+00  1.0047E+00  9.8735E-01
Tl05   81  205  9.6412E-01  9.3901E-01  9.6144E-01  9.4778E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
Pb04   82  204  1.0916E+00  1.1564E+00  1.2738E+00  1.3772E+00  9.7789E-01  9.9936E-01  1.0022E+00  1.0048E+00  9.8738E-01
Pb06   82  206  9.8269E-01  9.7189E-01  1.0021E+00  1.0065E+00  9.7787E-01  9.9939E-01  1.0022E+00  1.0048E+00  9.8734E-01
Pb07   82  207  9.6929E-01  9.4575E-01  9.7717E-01  9.6808E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8735E-01
Pb08   82  208  9.7476E-01  9.5714E-01  9.8044E-01  9.7412E-01  9.7787E-01  9.9938E-01  1.0022E+00  1.0047E+00  9.8736E-01
Bi09   83  209  9.6724E-01  9.4358E-01  9.6475E-01  9.5150E-01  9.7786E-01  9.9937E-01  1.0022E+00  1.0047E+00  9.8736E-01
  ele   Z    A    013d150     015d150     020d150     025d150     030d150     040d150     060d150     080d150     120d150
H       1    1  5.9655E-01  5.5857E-01  5.5146E-01  5.1753E-01  9.0576E-01  9.4553E-01  9.5297E-01  9.3851E-01  7.3397E-01
H2      1    2  2.8385E-13  6.7247E-13  6.7615E-11  6.8075E-10  3.8624E-08  3.6214E-09  5.3213E-08  4.3547E-08  1.4736E-05
He3     2    3  2.9744E-01  2.8004E-01  2.1564E-01  1.9254E-01  2.4072E-01  1.7529E-01  2.2957E-01  2.4226E-01  3.0611E-01
He4     2    4  1.4778E+00  1.4389E+00  1.3741E+00  1.2970E+00  1.2987E+00  1.1725E+00  1.1489E+00  1.1947E+00  1.8423E+00
Li6     3    6  7.7663E-05  2.2776E-04  9.1994E-05  1.4075E-04  3.2652E-04  2.9410E-05  2.2853E-05  2.1565E-05  7.3525E-05
Li7     3    7  5.6042E-03  7.6905E-03  1.7731E-03  1.3982E-03  9.6131E-04  2.2175E-01  6.2279E-02  1.6822E-02  3.2834E-03
Be9     4    9  1.1948E-04  2.8529E-04  1.3680E-04  1.7189E-04  5.5331E-04  5.0320E-05  3.4076E-05  2.9776E-05  1.0892E-04
B10     5   10  1.5127E-04  3.2635E-04  1.6845E-04  1.9260E-04  7.0275E-04  6.3442E-05  4.0725E-05  3.4984E-05  1.3080E-04
B11     5   11  1.1588E-02  1.5010E-02  7.1936E-03  5.2367E-03  4.9020E-03  7.7879E-04  7.6198E-04  1.3711E-03  5.6083E-03
C12     6   12  5.8047E+03  6.6688E+03  7.3404E+03  6.4972E+03  8.3749E-01  1.0433E-01  1.4137E-01  1.5663E-01  2.2148E-01
C13     6   13  5.1811E+02  1.0661E+02  4.0907E+02  1.8891E+02  1.6697E+01  1.8200E+00  2.1920E+00  2.4467E+00  2.8857E+00
N14     7   14  4.4018E+03  1.9760E+03  4.4108E+03  5.5731E+03  5.9196E+01  1.5917E+01  1.5987E+01  1.8411E+01  4.4540E+01
N15     7   15  3.7777E+04  2.8150E+03  1.9725E+04  4.6803E+04  5.2356E-01  1.4706E-01  1.5990E-01  1.8212E-01  3.9580E-01
O16     8   16  6.5857E+03  7.6732E+03  8.9250E+03  1.0297E+04  9.3439E-01  6.7295E-01  6.5889E-01  5.5981E-01  3.5656E-01
O17     8   17  5.0758E+03  1.6554E+02  2.4712E+03  2.5118E+03  5.7903E+00  6.2590E+00  4.7527E+00  3.9787E+00  7.7921E-01
O18     8   18  2.2187E+04  4.0250E+02  1.3334E+04  9.9771E+04  1.5437E-01  1.0349E-01  1.6107E-01  1.6910E-01  1.8308E-01
F19     9   19  1.8352E+04  2.3436E+05  1.1800E+05  1.8853E+04  4.5717E-01  6.2600E-01  6.4904E-01  5.4100E-01  2.7016E-01
Ne20   10   20  4.3699E+03  3.2133E+03  5.3834E+03  1.7968E+04  8.2958E-01  8.6005E-01  8.5356E-01  7.9794E-01  4.8258E-01
Ne21   10   21  3.6684E+03  1.2450E+04  2.2141E+04  8.7843E+03  7.5503E-01  7.2211E-01  6.8237E-01  5.7681E-01  2.8645E-01
Ne22   10   22  1.1753E+04  3.2119E+04  3.6392E+04  4.0277E+04  5.1018E-01  5.6342E-01  6.1522E-01  5.5792E-01  4.1893E-01
Na23   11   23  4.5440E+02  5.2022E+02  1.1497E+03  2.9561E+03  4.4418E+00  3.9836E+00  3.4558E+00  3.4979E+00  1.9101E+00
Mg24   12   24  1.8799E+03  9.3697E+02  3.0774E+03  5.2057E+03  1.1529E+00  1.1395E+00  1.0985E+00  1.0926E+00  6.3204E-01
Mg25   12   25  1.8062E+02  9.2241E+02  2.4348E+03  7.1303E+02  6.3835E-01  6.7839E-01  6.6062E-01  5.6247E-01  2.8769E-01
Mg26   12   26  1.2054E+02  1.4503E+02  1.8588E+03  7.0927E+02  7.2908E-01  7.3178E-01  7.2839E-01  6.5798E-01  4.8384E-01
Al27   13   27  1.0905E+03  4.1960E+02  1.8887E+03  3.8021E+03  2.0581E+00  2.0381E+00  2.7112E+00  3.6440E+00  5.9340E+00
Si28   14   28  4.5372E+03  8.9327E+03  5.9942E+03  5.8715E+03  1.0513E+00  1.0277E+00  1.0499E+00  1.0974E+00  1.7727E+00
Si29   14   29  3.5987E+02  3.3523E+02  6.6931E+02  8.7910E+02  9.0534E-01  9.2943E-01  9.2020E-01  8.8272E-01  5.5808E-01
Si30   14   30  3.5918E+02  2.0029E+02  8.4873E+02  1.2805E+03  1.1429E+00  1.1065E+00  1.1207E+00  1.1776E+00  1.6706E+00
P31    15   31  1.8688E+03  3.3616E+03  3.4504E+03  4.4525E+03  1.0136E+00  1.0071E+00  1.0062E+00  1.0084E+00  1.0452E+00
S32    16   32  4.6666E+03  1.5663E+04  5.0183E+03  4.4639E+03  1.0001E+00  9.9999E-01  1.0000E+00  9.9999E-01  9.9999E-01
S33    16   33  2.8283E+03  1.0483E+04  3.3562E+03  3.4924E+03  1.0007E+00  9.9999E-01  1.0000E+00  9.9999E-01  1.0008E+00
S34    16   34  7.3383E+02  3.7487E+03  1.2790E+03  1.5672E+03  1.0001E+00  9.9999E-01  9.9999E-01  9.9999E-01  1.0001E+00
S36    16   36  1.1951E+01  2.0941E+00  5.1221E+00  5.3193E+00  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  1.0000E+00
Cl35   17   35  5.7840E+02  4.7979E+03  6.6685E+02  7.3510E+02  1.0001E+00  1.0000E+00  1.0000E+00  9.9999E-01  9.9999E-01
Cl37   17   37  8.6689E+02  5.6920E+03  7.9946E+02  6.9564E+02  1.0013E+00  9.9999E-01  9.9999E-01  9.9999E-01  1.0013E+00
Ar36   18   36  4.9056E+03  1.6838E+04  4.9760E+03  4.4322E+03  1.0001E+00  1.0000E+00  1.0000E+00  1.0000E+00  9.9994E-01
