#  (0) time_chosen [Gyr]    (1) Mtot [Msun]    (2) Mgas_v [Msun]    (3) Mstar_v [Msun]    (4) SFR_v [Msun/yr]    (5)Infall_v [Msun/yr]    (6) Z_v    (7) G_v    (8) S_v     (9) Rate_SNII     (10) Rate_SNIa     (11) Rate_LIMs
4.4131e+00   2.7153e+10   5.0410e+09   2.2132e+10   5.0410e+00   4.4200e+00   1.3167e+00   1.8565e-01   8.1435e-01   1.2985e+09   2.8616e+08   2.4528e+09  
4.4231e+00   2.7198e+10   5.0348e+09   2.2182e+10   5.0348e+00   4.4137e+00   1.3185e+00   1.8512e-01   8.1488e-01   1.2969e+09   2.8600e+08   2.4521e+09  
4.4331e+00   2.7242e+10   5.0286e+09   2.2233e+10   5.0286e+00   4.4074e+00   1.3202e+00   1.8459e-01   8.1541e-01   1.2953e+09   2.8583e+08   2.4515e+09  
4.4431e+00   2.7286e+10   5.0224e+09   2.2283e+10   5.0224e+00   4.4011e+00   1.3220e+00   1.8407e-01   8.1593e-01   1.2937e+09   2.8567e+08   2.4508e+09  
4.4531e+00   2.7330e+10   5.0161e+09   2.2333e+10   5.0161e+00   4.3948e+00   1.3238e+00   1.8354e-01   8.1646e-01   1.2921e+09   2.8550e+08   2.4501e+09  
4.4631e+00   2.7374e+10   5.0099e+09   2.2383e+10   5.0099e+00   4.3886e+00   1.3256e+00   1.8302e-01   8.1698e-01   1.2905e+09   2.8533e+08   2.4494e+09  
4.4731e+00   2.7417e+10   5.0037e+09   2.2433e+10   5.0037e+00   4.3823e+00   1.3274e+00   1.8250e-01   8.1750e-01   1.2889e+09   2.8516e+08   2.4487e+09  
4.4831e+00   2.7461e+10   4.9975e+09   2.2483e+10   4.9975e+00   4.3760e+00   1.3292e+00   1.8198e-01   8.1802e-01   1.2873e+09   2.8499e+08   2.4479e+09  
4.4931e+00   2.7505e+10   4.9913e+09   2.2533e+10   4.9913e+00   4.3698e+00   1.3310e+00   1.8147e-01   8.1853e-01   1.2857e+09   2.8481e+08   2.4471e+09  
4.5031e+00   2.7549e+10   4.9851e+09   2.2583e+10   4.9851e+00   4.3636e+00   1.3328e+00   1.8096e-01   8.1904e-01   1.2841e+09   2.8463e+08   2.4463e+09  
4.5131e+00   2.7592e+10   4.9789e+09   2.2633e+10   4.9789e+00   4.3573e+00   1.3346e+00   1.8044e-01   8.1956e-01   1.2825e+09   2.8445e+08   2.4454e+09  
4.5231e+00   2.7636e+10   4.9726e+09   2.2683e+10   4.9726e+00   4.3511e+00   1.3365e+00   1.7993e-01   8.2007e-01   1.2809e+09   2.8427e+08   2.4446e+09  
4.5331e+00   2.7679e+10   4.9664e+09   2.2733e+10   4.9664e+00   4.3449e+00   1.3383e+00   1.7943e-01   8.2057e-01   1.2793e+09   2.8409e+08   2.4468e+09  
4.5431e+00   2.7723e+10   4.9602e+09   2.2782e+10   4.9602e+00   4.3387e+00   1.3401e+00   1.7892e-01   8.2108e-01   1.2777e+09   2.8390e+08   2.4462e+09  
4.5531e+00   2.7766e+10   4.9540e+09   2.2832e+10   4.9540e+00   4.3325e+00   1.3420e+00   1.7842e-01   8.2158e-01   1.2761e+09   2.8371e+08   2.4456e+09  
4.5631e+00   2.7809e+10   4.9478e+09   2.2881e+10   4.9478e+00   4.3263e+00   1.3438e+00   1.7792e-01   8.2208e-01   1.2745e+09   2.8353e+08   2.4450e+09  
4.5731e+00   2.7853e+10   4.9416e+09   2.2931e+10   4.9416e+00   4.3201e+00   1.3456e+00   1.7742e-01   8.2258e-01   1.2729e+09   2.8333e+08   2.4443e+09  
4.5831e+00   2.7896e+10   4.9354e+09   2.2980e+10   4.9354e+00   4.3140e+00   1.3475e+00   1.7692e-01   8.2308e-01   1.2713e+09   2.8314e+08   2.4436e+09  
4.5931e+00   2.7939e+10   4.9291e+09   2.3030e+10   4.9291e+00   4.3078e+00   1.3493e+00   1.7643e-01   8.2357e-01   1.2697e+09   2.8295e+08   2.4429e+09  
4.6031e+00   2.7982e+10   4.9229e+09   2.3079e+10   4.9229e+00   4.3017e+00   1.3512e+00   1.7593e-01   8.2407e-01   1.2681e+09   2.8275e+08   2.4421e+09  
4.6131e+00   2.8025e+10   4.9167e+09   2.3128e+10   4.9167e+00   4.2955e+00   1.3531e+00   1.7544e-01   8.2456e-01   1.2665e+09   2.8255e+08   2.4413e+09  
4.6231e+00   2.8068e+10   4.9105e+09   2.3177e+10   4.9105e+00   4.2894e+00   1.3549e+00   1.7495e-01   8.2505e-01   1.2649e+09   2.8235e+08   2.4405e+09  
4.6331e+00   2.8111e+10   4.9043e+09   2.3226e+10   4.9043e+00   4.2833e+00   1.3568e+00   1.7446e-01   8.2554e-01   1.2633e+09   2.8215e+08   2.4397e+09  
4.6431e+00   2.8154e+10   4.8981e+09   2.3276e+10   4.8981e+00   4.2772e+00   1.3587e+00   1.7398e-01   8.2602e-01   1.2617e+09   2.8194e+08   2.4388e+09  
4.6531e+00   2.8196e+10   4.8919e+09   2.3325e+10   4.8919e+00   4.2710e+00   1.3606e+00   1.7349e-01   8.2651e-01   1.2601e+09   2.8174e+08   2.4379e+09  
4.6631e+00   2.8239e+10   4.8857e+09   2.3373e+10   4.8857e+00   4.2650e+00   1.3624e+00   1.7301e-01   8.2699e-01   1.2585e+09   2.8153e+08   2.4370e+09  
4.6731e+00   2.8282e+10   4.8795e+09   2.3422e+10   4.8795e+00   4.2589e+00   1.3643e+00   1.7253e-01   8.2747e-01   1.2569e+09   2.8132e+08   2.4361e+09  
4.6831e+00   2.8324e+10   4.8732e+09   2.3471e+10   4.8732e+00   4.2528e+00   1.3662e+00   1.7205e-01   8.2795e-01   1.2553e+09   2.8111e+08   2.4351e+09  
4.6931e+00   2.8367e+10   4.8670e+09   2.3520e+10   4.8670e+00   4.2467e+00   1.3681e+00   1.7158e-01   8.2842e-01   1.2537e+09   2.8090e+08   2.4341e+09  
4.7031e+00   2.8409e+10   4.8608e+09   2.3568e+10   4.8608e+00   4.2406e+00   1.3700e+00   1.7110e-01   8.2890e-01   1.2521e+09   2.8068e+08   2.4331e+09  
4.7131e+00   2.8451e+10   4.8546e+09   2.3617e+10   4.8546e+00   4.2346e+00   1.3719e+00   1.7063e-01   8.2937e-01   1.2505e+09   2.8047e+08   2.4321e+09  
4.7231e+00   2.8494e+10   4.8484e+09   2.3666e+10   4.8484e+00   4.2286e+00   1.3738e+00   1.7016e-01   8.2984e-01   1.2489e+09   2.8025e+08   2.4343e+09  
4.7331e+00   2.8536e+10   4.8422e+09   2.3714e+10   4.8422e+00   4.2225e+00   1.3757e+00   1.6969e-01   8.3031e-01   1.2474e+09   2.8003e+08   2.4336e+09  
4.7431e+00   2.8578e+10   4.8360e+09   2.3763e+10   4.8360e+00   4.2165e+00   1.3776e+00   1.6922e-01   8.3078e-01   1.2458e+09   2.7981e+08   2.4328e+09  
4.7531e+00   2.8620e+10   4.8298e+09   2.3811e+10   4.8298e+00   4.2105e+00   1.3795e+00   1.6876e-01   8.3124e-01   1.2442e+09   2.7959e+08   2.4320e+09  
4.7631e+00   2.8662e+10   4.8237e+09   2.3859e+10   4.8237e+00   4.2045e+00   1.3815e+00   1.6829e-01   8.3171e-01   1.2426e+09   2.7937e+08   2.4312e+09  
4.7731e+00   2.8704e+10   4.8175e+09   2.3907e+10   4.8175e+00   4.1985e+00   1.3834e+00   1.6783e-01   8.3217e-01   1.2410e+09   2.7915e+08   2.4303e+09  
4.7831e+00   2.8746e+10   4.8113e+09   2.3956e+10   4.8113e+00   4.1925e+00   1.3853e+00   1.6737e-01   8.3263e-01   1.2394e+09   2.7892e+08   2.4295e+09  
4.7931e+00   2.8788e+10   4.8051e+09   2.4004e+10   4.8051e+00   4.1865e+00   1.3873e+00   1.6691e-01   8.3309e-01   1.2378e+09   2.7869e+08   2.4285e+09  
4.8031e+00   2.8830e+10   4.7989e+09   2.4052e+10   4.7989e+00   4.1805e+00   1.3892e+00   1.6645e-01   8.3355e-01   1.2362e+09   2.7846e+08   2.4276e+09  
4.8131e+00   2.8872e+10   4.7927e+09   2.4100e+10   4.7927e+00   4.1745e+00   1.3912e+00   1.6600e-01   8.3400e-01   1.2346e+09   2.7823e+08   2.4267e+09  
4.8231e+00   2.8914e+10   4.7865e+09   2.4148e+10   4.7865e+00   4.1686e+00   1.3931e+00   1.6555e-01   8.3445e-01   1.2330e+09   2.7800e+08   2.4257e+09  
4.8331e+00   2.8955e+10   4.7804e+09   2.4196e+10   4.7804e+00   4.1626e+00   1.3951e+00   1.6509e-01   8.3491e-01   1.2314e+09   2.7777e+08   2.4247e+09  
4.8431e+00   2.8997e+10   4.7742e+09   2.4243e+10   4.7742e+00   4.1567e+00   1.3970e+00   1.6464e-01   8.3536e-01   1.2298e+09   2.7754e+08   2.4237e+09  
4.8531e+00   2.9038e+10   4.7680e+09   2.4291e+10   4.7680e+00   4.1507e+00   1.3990e+00   1.6420e-01   8.3580e-01   1.2282e+09   2.7730e+08   2.4226e+09  
4.8631e+00   2.9080e+10   4.7618e+09   2.4339e+10   4.7618e+00   4.1448e+00   1.4010e+00   1.6375e-01   8.3625e-01   1.2267e+09   2.7706e+08   2.4216e+09  
4.8731e+00   2.9121e+10   4.7557e+09   2.4386e+10   4.7557e+00   4.1389e+00   1.4029e+00   1.6331e-01   8.3669e-01   1.2251e+09   2.7683e+08   2.4205e+09  
4.8831e+00   2.9163e+10   4.7495e+09   2.4434e+10   4.7495e+00   4.1330e+00   1.4049e+00   1.6286e-01   8.3714e-01   1.2235e+09   2.7659e+08   2.4194e+09  
4.8931e+00   2.9204e+10   4.7433e+09   2.4481e+10   4.7433e+00   4.1271e+00   1.4069e+00   1.6242e-01   8.3758e-01   1.2219e+09   2.7635e+08   2.4182e+09  
4.9031e+00   2.9245e+10   4.7372e+09   2.4529e+10   4.7372e+00   4.1212e+00   1.4089e+00   1.6198e-01   8.3802e-01   1.2203e+09   2.7611e+08   2.4171e+09  
4.9131e+00   2.9286e+10   4.7310e+09   2.4576e+10   4.7310e+00   4.1153e+00   1.4108e+00   1.6154e-01   8.3846e-01   1.2187e+09   2.7586e+08   2.4159e+09  
4.9231e+00   2.9327e+10   4.7248e+09   2.4624e+10   4.7248e+00   4.1094e+00   1.4128e+00   1.6111e-01   8.3889e-01   1.2171e+09   2.7562e+08   2.4147e+09  
4.9331e+00   2.9369e+10   4.7187e+09   2.4671e+10   4.7187e+00   4.1036e+00   1.4148e+00   1.6067e-01   8.3933e-01   1.2156e+09   2.7538e+08   2.4135e+09  
4.9431e+00   2.9410e+10   4.7125e+09   2.4718e+10   4.7125e+00   4.0977e+00   1.4168e+00   1.6024e-01   8.3976e-01   1.2140e+09   2.7513e+08   2.4123e+09  
4.9531e+00   2.9450e+10   4.7064e+09   2.4765e+10   4.7064e+00   4.0919e+00   1.4188e+00   1.5981e-01   8.4019e-01   1.2124e+09   2.7488e+08   2.4110e+09  
4.9631e+00   2.9491e+10   4.7002e+09   2.4812e+10   4.7002e+00   4.0860e+00   1.4208e+00   1.5938e-01   8.4062e-01   1.2108e+09   2.7463e+08   2.4097e+09  
4.9731e+00   2.9532e+10   4.6941e+09   2.4859e+10   4.6941e+00   4.0802e+00   1.4228e+00   1.5895e-01   8.4105e-01   1.2092e+09   2.7438e+08   2.4084e+09  
4.9831e+00   2.9573e+10   4.6880e+09   2.4906e+10   4.6880e+00   4.0744e+00   1.4248e+00   1.5852e-01   8.4148e-01   1.2076e+09   2.7413e+08   2.4071e+09  
4.9931e+00   2.9614e+10   4.6818e+09   2.4953e+10   4.6818e+00   4.0686e+00   1.4268e+00   1.5810e-01   8.4190e-01   1.2061e+09   2.7388e+08   2.4058e+09  
5.0031e+00   2.9654e+10   4.6757e+09   2.5000e+10   4.6757e+00   4.0627e+00   1.4288e+00   1.5767e-01   8.4233e-01   1.2045e+09   2.7363e+08   2.4044e+09  
5.0131e+00   2.9695e+10   4.6696e+09   2.5047e+10   4.6696e+00   4.0569e+00   1.4308e+00   1.5725e-01   8.4275e-01   1.2029e+09   2.7338e+08   2.4030e+09  
5.0231e+00   2.9735e+10   4.6634e+09   2.5093e+10   4.6634e+00   4.0512e+00   1.4328e+00   1.5683e-01   8.4317e-01   1.2013e+09   2.7312e+08   2.4017e+09  
5.0331e+00   2.9776e+10   4.6573e+09   2.5140e+10   4.6573e+00   4.0454e+00   1.4348e+00   1.5641e-01   8.4359e-01   1.1998e+09   2.7287e+08   2.4002e+09  
5.0431e+00   2.9816e+10   4.6512e+09   2.5187e+10   4.6512e+00   4.0396e+00   1.4368e+00   1.5599e-01   8.4401e-01   1.1982e+09   2.7261e+08   2.3988e+09  
5.0531e+00   2.9857e+10   4.6451e+09   2.5233e+10   4.6451e+00   4.0338e+00   1.4388e+00   1.5558e-01   8.4442e-01   1.1966e+09   2.7235e+08   2.3974e+09  
5.0631e+00   2.9897e+10   4.6390e+09   2.5279e+10   4.6390e+00   4.0281e+00   1.4409e+00   1.5516e-01   8.4484e-01   1.1950e+09   2.7209e+08   2.4016e+09  
5.0731e+00   2.9937e+10   4.6329e+09   2.5326e+10   4.6329e+00   4.0223e+00   1.4429e+00   1.5475e-01   8.4525e-01   1.1935e+09   2.7184e+08   2.4004e+09  
5.0831e+00   2.9978e+10   4.6268e+09   2.5372e+10   4.6268e+00   4.0166e+00   1.4450e+00   1.5434e-01   8.4566e-01   1.1919e+09   2.7157e+08   2.3992e+09  
5.0931e+00   3.0018e+10   4.6207e+09   2.5418e+10   4.6207e+00   4.0108e+00   1.4471e+00   1.5393e-01   8.4607e-01   1.1903e+09   2.7131e+08   2.3980e+09  
5.1031e+00   3.0058e+10   4.6146e+09   2.5465e+10   4.6146e+00   4.0051e+00   1.4491e+00   1.5352e-01   8.4648e-01   1.1887e+09   2.7105e+08   2.3968e+09  
5.1131e+00   3.0098e+10   4.6085e+09   2.5511e+10   4.6085e+00   3.9994e+00   1.4512e+00   1.5312e-01   8.4688e-01   1.1872e+09   2.7079e+08   2.3955e+09  
5.1231e+00   3.0138e+10   4.6024e+09   2.5557e+10   4.6024e+00   3.9937e+00   1.4533e+00   1.5271e-01   8.4729e-01   1.1856e+09   2.7052e+08   2.3942e+09  
5.1331e+00   3.0178e+10   4.5963e+09   2.5603e+10   4.5963e+00   3.9880e+00   1.4554e+00   1.5231e-01   8.4769e-01   1.1840e+09   2.7026e+08   2.3929e+09  
5.1431e+00   3.0217e+10   4.5902e+09   2.5649e+10   4.5902e+00   3.9823e+00   1.4575e+00   1.5191e-01   8.4809e-01   1.1825e+09   2.6999e+08   2.3916e+09  
5.1531e+00   3.0257e+10   4.5841e+09   2.5695e+10   4.5841e+00   3.9766e+00   1.4596e+00   1.5150e-01   8.4850e-01   1.1809e+09   2.6973e+08   2.3903e+09  
5.1631e+00   3.0297e+10   4.5780e+09   2.5741e+10   4.5780e+00   3.9709e+00   1.4617e+00   1.5111e-01   8.4889e-01   1.1793e+09   2.6946e+08   2.3889e+09  
5.1731e+00   3.0337e+10   4.5720e+09   2.5786e+10   4.5720e+00   3.9653e+00   1.4638e+00   1.5071e-01   8.4929e-01   1.1778e+09   2.6919e+08   2.3875e+09  
5.1831e+00   3.0376e+10   4.5659e+09   2.5832e+10   4.5659e+00   3.9596e+00   1.4659e+00   1.5031e-01   8.4969e-01   1.1762e+09   2.6892e+08   2.3861e+09  
5.1931e+00   3.0416e+10   4.5598e+09   2.5878e+10   4.5598e+00   3.9540e+00   1.4680e+00   1.4992e-01   8.5008e-01   1.1747e+09   2.6866e+08   2.3847e+09  
5.2031e+00   3.0455e+10   4.5538e+09   2.5923e+10   4.5538e+00   3.9483e+00   1.4701e+00   1.4952e-01   8.5048e-01   1.1731e+09   2.6838e+08   2.3833e+09  
5.2131e+00   3.0495e+10   4.5477e+09   2.5969e+10   4.5477e+00   3.9427e+00   1.4722e+00   1.4913e-01   8.5087e-01   1.1715e+09   2.6811e+08   2.3818e+09  
5.2231e+00   3.0534e+10   4.5417e+09   2.6014e+10   4.5417e+00   3.9370e+00   1.4743e+00   1.4874e-01   8.5126e-01   1.1700e+09   2.6784e+08   2.3804e+09  
5.2331e+00   3.0574e+10   4.5356e+09   2.6060e+10   4.5356e+00   3.9314e+00   1.4765e+00   1.4835e-01   8.5165e-01   1.1684e+09   2.6757e+08   2.3789e+09  
5.2431e+00   3.0613e+10   4.5296e+09   2.6105e+10   4.5296e+00   3.9258e+00   1.4786e+00   1.4796e-01   8.5204e-01   1.1669e+09   2.6730e+08   2.3774e+09  
5.2531e+00   3.0652e+10   4.5236e+09   2.6150e+10   4.5236e+00   3.9202e+00   1.4807e+00   1.4758e-01   8.5242e-01   1.1653e+09   2.6702e+08   2.3759e+09  
5.2631e+00   3.0691e+10   4.5175e+09   2.6196e+10   4.5175e+00   3.9146e+00   1.4828e+00   1.4719e-01   8.5281e-01   1.1638e+09   2.6675e+08   2.3743e+09  
5.2731e+00   3.0730e+10   4.5115e+09   2.6241e+10   4.5115e+00   3.9090e+00   1.4850e+00   1.4681e-01   8.5319e-01   1.1622e+09   2.6647e+08   2.3728e+09  
5.2831e+00   3.0769e+10   4.5055e+09   2.6286e+10   4.5055e+00   3.9034e+00   1.4871e+00   1.4643e-01   8.5357e-01   1.1607e+09   2.6620e+08   2.3712e+09  
5.2931e+00   3.0808e+10   4.4994e+09   2.6331e+10   4.4994e+00   3.8979e+00   1.4892e+00   1.4605e-01   8.5395e-01   1.1591e+09   2.6592e+08   2.3696e+09  
5.3031e+00   3.0847e+10   4.4934e+09   2.6376e+10   4.4934e+00   3.8923e+00   1.4914e+00   1.4567e-01   8.5433e-01   1.1576e+09   2.6564e+08   2.3680e+09  
5.3131e+00   3.0886e+10   4.4874e+09   2.6421e+10   4.4874e+00   3.8868e+00   1.4935e+00   1.4529e-01   8.5471e-01   1.1560e+09   2.6537e+08   2.3664e+09  
5.3231e+00   3.0925e+10   4.4814e+09   2.6466e+10   4.4814e+00   3.8812e+00   1.4957e+00   1.4491e-01   8.5509e-01   1.1545e+09   2.6509e+08   2.3648e+09  
5.3331e+00   3.0964e+10   4.4754e+09   2.6511e+10   4.4754e+00   3.8757e+00   1.4978e+00   1.4454e-01   8.5546e-01   1.1529e+09   2.6481e+08   2.3631e+09  
5.3431e+00   3.1003e+10   4.4694e+09   2.6555e+10   4.4694e+00   3.8701e+00   1.5000e+00   1.4416e-01   8.5584e-01   1.1514e+09   2.6453e+08   2.3615e+09  
5.3531e+00   3.1041e+10   4.4634e+09   2.6600e+10   4.4634e+00   3.8646e+00   1.5021e+00   1.4379e-01   8.5621e-01   1.1498e+09   2.6425e+08   2.3598e+09  
5.3631e+00   3.1080e+10   4.4574e+09   2.6645e+10   4.4574e+00   3.8591e+00   1.5043e+00   1.4342e-01   8.5658e-01   1.1483e+09   2.6397e+08   2.3581e+09  
5.3731e+00   3.1119e+10   4.4515e+09   2.6689e+10   4.4515e+00   3.8536e+00   1.5065e+00   1.4305e-01   8.5695e-01   1.1468e+09   2.6369e+08   2.3564e+09  
5.3831e+00   3.1157e+10   4.4455e+09   2.6734e+10   4.4455e+00   3.8481e+00   1.5086e+00   1.4268e-01   8.5732e-01   1.1452e+09   2.6340e+08   2.3547e+09  
5.3931e+00   3.1195e+10   4.4395e+09   2.6778e+10   4.4395e+00   3.8426e+00   1.5108e+00   1.4231e-01   8.5769e-01   1.1437e+09   2.6312e+08   2.3530e+09  
5.4031e+00   3.1234e+10   4.4335e+09   2.6823e+10   4.4335e+00   3.8371e+00   1.5130e+00   1.4195e-01   8.5805e-01   1.1421e+09   2.6284e+08   2.3512e+09  
5.4131e+00   3.1272e+10   4.4276e+09   2.6867e+10   4.4276e+00   3.8316e+00   1.5151e+00   1.4158e-01   8.5842e-01   1.1406e+09   2.6256e+08   2.3552e+09  
5.4231e+00   3.1311e+10   4.4216e+09   2.6911e+10   4.4216e+00   3.8262e+00   1.5174e+00   1.4122e-01   8.5878e-01   1.1391e+09   2.6227e+08   2.3538e+09  
5.4331e+00   3.1349e+10   4.4157e+09   2.6956e+10   4.4157e+00   3.8207e+00   1.5196e+00   1.4086e-01   8.5914e-01   1.1375e+09   2.6199e+08   2.3523e+09  
5.4431e+00   3.1387e+10   4.4097e+09   2.7000e+10   4.4097e+00   3.8152e+00   1.5218e+00   1.4049e-01   8.5951e-01   1.1360e+09   2.6170e+08   2.3508e+09  
5.4531e+00   3.1425e+10   4.4038e+09   2.7044e+10   4.4038e+00   3.8098e+00   1.5241e+00   1.4014e-01   8.5986e-01   1.1345e+09   2.6142e+08   2.3493e+09  
5.4631e+00   3.1463e+10   4.3978e+09   2.7088e+10   4.3978e+00   3.8043e+00   1.5263e+00   1.3978e-01   8.6022e-01   1.1329e+09   2.6113e+08   2.3477e+09  
5.4731e+00   3.1501e+10   4.3919e+09   2.7132e+10   4.3919e+00   3.7989e+00   1.5286e+00   1.3942e-01   8.6058e-01   1.1314e+09   2.6084e+08   2.3462e+09  
5.4831e+00   3.1539e+10   4.3860e+09   2.7176e+10   4.3860e+00   3.7935e+00   1.5308e+00   1.3906e-01   8.6094e-01   1.1299e+09   2.6056e+08   2.3446e+09  
5.4931e+00   3.1577e+10   4.3800e+09   2.7220e+10   4.3800e+00   3.7881e+00   1.5331e+00   1.3871e-01   8.6129e-01   1.1284e+09   2.6027e+08   2.3430e+09  
5.5031e+00   3.1615e+10   4.3741e+09   2.7263e+10   4.3741e+00   3.7827e+00   1.5353e+00   1.3836e-01   8.6164e-01   1.1268e+09   2.5998e+08   2.3414e+09  
5.5131e+00   3.1653e+10   4.3682e+09   2.7307e+10   4.3682e+00   3.7773e+00   1.5376e+00   1.3800e-01   8.6200e-01   1.1253e+09   2.5969e+08   2.3398e+09  
5.5231e+00   3.1690e+10   4.3623e+09   2.7351e+10   4.3623e+00   3.7719e+00   1.5399e+00   1.3765e-01   8.6235e-01   1.1238e+09   2.5941e+08   2.3382e+09  
5.5331e+00   3.1728e+10   4.3564e+09   2.7394e+10   4.3564e+00   3.7665e+00   1.5421e+00   1.3730e-01   8.6270e-01   1.1223e+09   2.5912e+08   2.3365e+09  
5.5431e+00   3.1766e+10   4.3505e+09   2.7438e+10   4.3505e+00   3.7611e+00   1.5444e+00   1.3696e-01   8.6304e-01   1.1208e+09   2.5883e+08   2.3349e+09  
5.5531e+00   3.1803e+10   4.3446e+09   2.7481e+10   4.3446e+00   3.7557e+00   1.5467e+00   1.3661e-01   8.6339e-01   1.1192e+09   2.5854e+08   2.3332e+09  
5.5631e+00   3.1841e+10   4.3387e+09   2.7525e+10   4.3387e+00   3.7504e+00   1.5490e+00   1.3626e-01   8.6374e-01   1.1177e+09   2.5825e+08   2.3315e+09  
5.5731e+00   3.1878e+10   4.3328e+09   2.7568e+10   4.3328e+00   3.7450e+00   1.5513e+00   1.3592e-01   8.6408e-01   1.1162e+09   2.5796e+08   2.3298e+09  
5.5831e+00   3.1916e+10   4.3269e+09   2.7612e+10   4.3269e+00   3.7397e+00   1.5535e+00   1.3557e-01   8.6443e-01   1.1147e+09   2.5767e+08   2.3281e+09  
5.5931e+00   3.1953e+10   4.3211e+09   2.7655e+10   4.3211e+00   3.7343e+00   1.5558e+00   1.3523e-01   8.6477e-01   1.1132e+09   2.5737e+08   2.3264e+09  
5.6031e+00   3.1990e+10   4.3152e+09   2.7698e+10   4.3152e+00   3.7290e+00   1.5581e+00   1.3489e-01   8.6511e-01   1.1117e+09   2.5708e+08   2.3246e+09  
5.6131e+00   3.2028e+10   4.3093e+09   2.7741e+10   4.3093e+00   3.7237e+00   1.5604e+00   1.3455e-01   8.6545e-01   1.1102e+09   2.5679e+08   2.3229e+09  
5.6231e+00   3.2065e+10   4.3035e+09   2.7784e+10   4.3035e+00   3.7184e+00   1.5627e+00   1.3421e-01   8.6579e-01   1.1087e+09   2.5650e+08   2.3211e+09  
5.6331e+00   3.2102e+10   4.2976e+09   2.7827e+10   4.2976e+00   3.7131e+00   1.5650e+00   1.3387e-01   8.6613e-01   1.1071e+09   2.5621e+08   2.3193e+09  
5.6431e+00   3.2139e+10   4.2918e+09   2.7870e+10   4.2918e+00   3.7078e+00   1.5674e+00   1.3354e-01   8.6646e-01   1.1056e+09   2.5591e+08   2.3175e+09  
5.6531e+00   3.2176e+10   4.2859e+09   2.7913e+10   4.2859e+00   3.7025e+00   1.5697e+00   1.3320e-01   8.6680e-01   1.1041e+09   2.5562e+08   2.3157e+09  
5.6631e+00   3.2213e+10   4.2801e+09   2.7956e+10   4.2801e+00   3.6972e+00   1.5720e+00   1.3287e-01   8.6713e-01   1.1026e+09   2.5533e+08   2.3139e+09  
5.6731e+00   3.2250e+10   4.2743e+09   2.7999e+10   4.2743e+00   3.6919e+00   1.5743e+00   1.3254e-01   8.6746e-01   1.1011e+09   2.5503e+08   2.3121e+09  
5.6831e+00   3.2287e+10   4.2685e+09   2.8042e+10   4.2685e+00   3.6866e+00   1.5766e+00   1.3220e-01   8.6780e-01   1.0996e+09   2.5474e+08   2.3102e+09  
5.6931e+00   3.2324e+10   4.2626e+09   2.8084e+10   4.2626e+00   3.6814e+00   1.5789e+00   1.3187e-01   8.6813e-01   1.0981e+09   2.5444e+08   2.3084e+09  
5.7031e+00   3.2361e+10   4.2568e+09   2.8127e+10   4.2568e+00   3.6761e+00   1.5813e+00   1.3154e-01   8.6846e-01   1.0966e+09   2.5415e+08   2.3065e+09  
5.7131e+00   3.2397e+10   4.2510e+09   2.8170e+10   4.2510e+00   3.6709e+00   1.5836e+00   1.3121e-01   8.6879e-01   1.0951e+09   2.5385e+08   2.3046e+09  
5.7231e+00   3.2434e+10   4.2452e+09   2.8212e+10   4.2452e+00   3.6656e+00   1.5859e+00   1.3089e-01   8.6911e-01   1.0936e+09   2.5356e+08   2.3027e+09  
5.7331e+00   3.2471e+10   4.2394e+09   2.8255e+10   4.2394e+00   3.6604e+00   1.5883e+00   1.3056e-01   8.6944e-01   1.0922e+09   2.5326e+08   2.3008e+09  
5.7431e+00   3.2507e+10   4.2336e+09   2.8297e+10   4.2336e+00   3.6552e+00   1.5906e+00   1.3024e-01   8.6976e-01   1.0907e+09   2.5297e+08   2.2989e+09  
5.7531e+00   3.2544e+10   4.2278e+09   2.8339e+10   4.2278e+00   3.6500e+00   1.5930e+00   1.2991e-01   8.7009e-01   1.0892e+09   2.5267e+08   2.3027e+09  
5.7631e+00   3.2580e+10   4.2221e+09   2.8382e+10   4.2221e+00   3.6448e+00   1.5953e+00   1.2959e-01   8.7041e-01   1.0877e+09   2.5237e+08   2.3011e+09  
5.7731e+00   3.2617e+10   4.2163e+09   2.8424e+10   4.2163e+00   3.6395e+00   1.5977e+00   1.2927e-01   8.7073e-01   1.0862e+09   2.5208e+08   2.2994e+09  
5.7831e+00   3.2653e+10   4.2105e+09   2.8466e+10   4.2105e+00   3.6344e+00   1.6001e+00   1.2895e-01   8.7105e-01   1.0847e+09   2.5178e+08   2.2978e+09  
5.7931e+00   3.2689e+10   4.2048e+09   2.8508e+10   4.2048e+00   3.6292e+00   1.6025e+00   1.2863e-01   8.7137e-01   1.0832e+09   2.5148e+08   2.2961e+09  
5.8031e+00   3.2726e+10   4.1990e+09   2.8550e+10   4.1990e+00   3.6240e+00   1.6049e+00   1.2831e-01   8.7169e-01   1.0817e+09   2.5119e+08   2.2944e+09  
5.8131e+00   3.2762e+10   4.1933e+09   2.8592e+10   4.1933e+00   3.6188e+00   1.6074e+00   1.2799e-01   8.7201e-01   1.0803e+09   2.5089e+08   2.2927e+09  
5.8231e+00   3.2798e+10   4.1875e+09   2.8634e+10   4.1875e+00   3.6136e+00   1.6098e+00   1.2768e-01   8.7232e-01   1.0788e+09   2.5059e+08   2.2910e+09  
