# Uncorrected
# names=['KIC', 'Teff1', 'e_Teff1', '[M/H]1', 'e_[M/H]1', 'M1', 'E_M1', 'e_M1', 'R1', 'E_R1', 'e_R1', 'log.g1', 'E_log.g1', 'e_log.g1', 'rho1', 'E_rho1', 'e_rho1']
 9836930 4867  72  0.29 0.04     2.82     0.33     0.26    11.43     0.46     0.45     2.775     0.011     0.011     0.00190     0.00005     0.00005
 9835626 4508  78  0.13 0.05     1.35     0.14     0.15     9.41     0.38     0.40     2.618     0.012     0.014     0.00161     0.00005     0.00005
 9835436 4538 104 -0.51 0.07     1.40     0.16     0.14    14.13     0.64     0.60     2.285     0.012     0.012     0.00050     0.00002     0.00002
 9652704 4695  79  0.11 0.05     1.18     0.11     0.10     4.67     0.17     0.16     3.171     0.010     0.010     0.01160     0.00030     0.00029
 9714063 4660  82  0.04 0.05     1.45     0.15     0.17    10.92     0.41     0.51     2.522     0.013     0.015     0.00111     0.00003     0.00003
 9713617 4532  70  0.35 0.04     1.14     0.11     0.10     5.11     0.20     0.19     3.077     0.010     0.010     0.00853     0.00024     0.00024
 9529974 4571  86 -0.05 0.06     1.06     0.17     0.13    10.60     0.62     0.49     2.413     0.018     0.015     0.00089     0.00003     0.00003
 9530396 4682  69  0.37 0.04     2.08     0.19     0.20     9.38     0.34     0.35     2.811     0.013     0.014     0.00252     0.00006     0.00006
 9713083 4714  83  0.01 0.05     1.39     0.17     0.40    10.71     0.38     1.19     2.521     0.020     0.035     0.00115     0.00004     0.00004
 9772366 4566  74  0.24 0.05     1.39     0.23     0.21     8.21     0.46     0.46     2.753     0.021     0.023     0.00251     0.00008     0.00007
 9712888 4491  78  0.14 0.05     1.04     0.16     0.11    10.57     0.60     0.44     2.408     0.017     0.013     0.00088     0.00003     0.00003
 9712510 4417  81  0.08 0.05     1.36     0.18     0.17    12.12     0.60     0.58     2.405     0.016     0.016     0.00076     0.00002     0.00002
 9406638 4544 102 -0.45 0.07     1.32     0.18     0.17    10.86     0.55     0.55     2.486     0.016     0.017     0.00103     0.00003     0.00003
 9406415 4872  84 -0.00 0.05     2.45     0.30     0.31    11.86     0.55     0.57     2.676     0.016     0.016     0.00146     0.00004     0.00004
 9591097 4588  83  0.02 0.05     1.08     0.19     0.15    10.44     0.70     0.54     2.434     0.021     0.018     0.00094     0.00004     0.00004
 9711349 4329  92 -0.22 0.06     1.19     0.15     0.15    16.78     0.82     0.86     2.065     0.015     0.015     0.00025     0.00001     0.00001
 9711231 4498  90 -0.16 0.06     1.13     0.12     0.12     9.20     0.41     0.40     2.562     0.012     0.012     0.00145     0.00004     0.00005
 9711269 4447  78  0.14 0.05     1.16     0.12     0.11     8.03     0.33     0.33     2.693     0.011     0.012     0.00224     0.00007     0.00007
 9711492 4867  81  0.07 0.05     1.83     0.11     0.32    11.03     0.30     0.87     2.615     0.009     0.015     0.00138     0.00006     0.00004
 9650046 4896  80  0.09 0.05     2.14     0.13     0.28    10.29     0.31     0.53     2.739     0.009     0.011     0.00196     0.00005     0.00006
 9650527 4950  89 -0.13 0.06     1.94     0.19     0.18    10.92     0.41     0.41     2.650     0.012     0.015     0.00150     0.00005     0.00005
 9589638 4619  97 -0.34 0.07     1.29     0.16     0.14    10.70     0.52     0.49     2.490     0.012     0.012     0.00106     0.00004     0.00004
 9650881 4544  78  0.13 0.05     1.42     0.19     0.17    11.63     0.56     0.54     2.458     0.014     0.014     0.00090     0.00003     0.00003
 9589500 4931  77  0.18 0.05     2.51     0.32     0.33     9.02     0.54     0.55     2.925     0.011     0.011     0.00341     0.00021     0.00020
 9282363 4550  87 -0.08 0.06     0.97     0.12     0.07    10.73     0.52     0.32     2.365     0.011     0.011     0.00078     0.00003     0.00003
 9405269 4525  76  0.21 0.05     1.28     0.13     0.12    10.94     0.44     0.41     2.467     0.010     0.011     0.00098     0.00003     0.00003
 9405555 4322  96 -0.30 0.07     1.02     0.19     0.14    14.48     0.92     0.69     2.124     0.022     0.018     0.00034     0.00001     0.00001
 9405480 4329  80  0.10 0.05     1.38     0.17     0.17    14.94     0.69     0.73     2.229     0.015     0.016     0.00042     0.00001     0.00001
10282002 4454  75  0.23 0.05     1.14     0.15     0.12    11.58     0.57     0.50     2.366     0.015     0.013     0.00073     0.00002     0.00002
10083480 4802  99 -0.38 0.07     1.08     0.20     0.15    10.69     0.69     0.54     2.411     0.022     0.020     0.00088     0.00003     0.00003
 9898999 4446  83  0.02 0.05     1.36     0.16     0.14    11.64     0.54     0.49     2.439     0.012     0.012     0.00086     0.00003     0.00003
 9958522 4566  79  0.11 0.05     1.33     0.15     0.14    11.31     0.51     0.48     2.454     0.012     0.012     0.00092     0.00003     0.00003
10018923 4429  77  0.18 0.05     1.38     0.15     0.13    10.99     0.47     0.44     2.496     0.011     0.011     0.00104     0.00003     0.00003
10018973 4460  74  0.26 0.05     1.02     0.22     0.13    10.56     0.76     0.51     2.406     0.024     0.016     0.00088     0.00003     0.00003
 9958567 4710  96 -0.31 0.07     1.11     0.18     0.14    12.33     0.80     0.68     2.300     0.017     0.017     0.00059     0.00003     0.00003
10018239 4448  77  0.16 0.05     0.97     0.10     0.08    10.49     0.45     0.40     2.387     0.011     0.010     0.00085     0.00003     0.00003
10213931 4510  86 -0.05 0.06     1.27     0.18     0.17    10.36     0.53     0.54     2.510     0.015     0.017     0.00114     0.00004     0.00004
10280586 4491  79  0.11 0.05     1.08     0.15     0.12    11.08     0.56     0.44     2.384     0.016     0.014     0.00080     0.00002     0.00003
10148026 4937  83  0.01 0.05     2.12     0.13     0.39     9.89     0.30     0.70     2.765     0.012     0.018     0.00217     0.00007     0.00006
10080974 4869  88 -0.11 0.06     1.45     0.11     0.17    10.89     0.39     0.56     2.521     0.010     0.012     0.00112     0.00005     0.00004
 9957219 4635  88 -0.10 0.06     1.11     0.15     0.14    10.39     0.50     0.49     2.450     0.015     0.016     0.00099     0.00003     0.00003
10212620 4642  75  0.22 0.05     1.63     0.19     0.19    10.80     0.42     0.51     2.583     0.012     0.012     0.00129     0.00004     0.00004
10146348 4830  80  0.09 0.05     2.20     0.36     0.26    10.45     0.58     0.47     2.745     0.017     0.016     0.00194     0.00006     0.00005
10147072 4927  80  0.09 0.05     2.17     0.20     0.23    10.20     0.35     0.42     2.758     0.013     0.016     0.00205     0.00005     0.00006
 9896174 4906  89 -0.14 0.06     1.08     0.24     0.19     3.87     0.38     0.30     3.297     0.014     0.014     0.01860     0.00136     0.00147
 9835790 4803  82  0.06 0.05     1.77     0.28     0.19     9.95     0.62     0.44     2.691     0.011     0.011     0.00180     0.00006     0.00007
 9956345 4578  79  0.13 0.05     1.24     0.14     0.13     7.00     0.31     0.30     2.841     0.011     0.011     0.00361     0.00013     0.00013
10145279 4559  96 -0.31 0.07     1.29     0.14     0.12    12.22     0.51     0.47     2.376     0.012     0.012     0.00071     0.00002     0.00002
10016093 4448 102 -0.47 0.07     1.14     0.12     0.11    11.31     0.48     0.48     2.387     0.011     0.011     0.00079     0.00003     0.00002
 9893889 4495  86 -0.06 0.06     1.03     0.12     0.10    10.90     0.52     0.42     2.375     0.013     0.011     0.00079     0.00003     0.00003
 9833073 4542  90 -0.15 0.06     1.40     0.20     0.18    12.46     0.65     0.63     2.392     0.016     0.016     0.00072     0.00002     0.00002
 6762022 4609  81  0.06 0.05     1.36     0.13     0.13    10.84     0.39     0.42     2.500     0.011     0.012     0.00107     0.00003     0.00003
 7184978 4319  81  0.06 0.05     1.22     0.14     0.15    11.36     0.54     0.56     2.413     0.013     0.014     0.00083     0.00003     0.00003
 7018252 4619  93 -0.22 0.06     1.00     0.09     0.09    11.31     0.42     0.39     2.331     0.011     0.011     0.00069     0.00002     0.00002
 7102068 4500  89 -0.12 0.06     1.03     0.15     0.11     8.10     0.45     0.35     2.634     0.014     0.012     0.00193     0.00007     0.00007
 7266674 4452  81  0.08 0.05     0.97     0.11     0.07    10.54     0.44     0.31     2.382     0.012     0.011     0.00083     0.00002     0.00003
 7429055 4441  82  0.04 0.05     1.14     0.13     0.13     8.22     0.36     0.37     2.667     0.013     0.013     0.00206     0.00006     0.00006
 7347189 4597  89 -0.12 0.06     1.82     0.33     0.32    12.63     0.81     0.84     2.495     0.022     0.025     0.00090     0.00003     0.00003
 7347195 4313  80  0.09 0.05     1.12     0.12     0.11    11.83     0.50     0.47     2.339     0.012     0.012     0.00067     0.00002     0.00002
 6762612 4770  80  0.10 0.05     1.48     0.20     0.17    11.30     0.59     0.52     2.503     0.015     0.016     0.00103     0.00003     0.00003
 6933666 4515  95 -0.29 0.07 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 6847371 4390  80  0.11 0.05     1.04     0.15     0.09    13.58     0.74     0.46     2.190     0.015     0.013     0.00041     0.00002     0.00002
 7019157 4668 129 -1.13 0.10     1.26     0.17     0.15    12.46     0.63     0.59     2.346     0.015     0.015     0.00065     0.00002     0.00002
 7103182 4301  91 -0.19 0.06     1.09     0.14     0.12    14.33     0.73     0.65     2.164     0.014     0.013     0.00037     0.00001     0.00001
 7186542 4483  79  0.11 0.05     1.57     0.15     0.17    11.61     0.45     0.50     2.501     0.011     0.013     0.00100     0.00003     0.00003
 7103297 4573  81  0.07 0.05     1.22     0.14     0.16    10.56     0.47     0.56     2.477     0.013     0.013     0.00104     0.00004     0.00003
 7186274 4540  83  0.03 0.05     0.99     0.12     0.08    10.40     0.47     0.33     2.402     0.012     0.011     0.00088     0.00003     0.00003
 7267593 4452  84 -0.01 0.06     1.16     0.12     0.13     9.34     0.39     0.42     2.559     0.012     0.013     0.00142     0.00004     0.00004
 7103951 4801  85 -0.04 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 7103666 4551  82  0.04 0.05     1.06     0.16     0.12    10.36     0.57     0.45     2.430     0.017     0.015     0.00095     0.00003     0.00003
 6934780 4757  96 -0.31 0.07     0.92     0.10     0.09    10.81     0.46     0.38     2.337     0.014     0.013     0.00073     0.00003     0.00003
 7187059 4485  83  0.03 0.05     1.19     0.12     0.12     8.76     0.36     0.36     2.626     0.011     0.010     0.00176     0.00005     0.00005
 6935260 4547  88 -0.10 0.06     1.31     0.15     0.13    10.39     0.50     0.45     2.522     0.011     0.011     0.00117     0.00005     0.00005
 7020371 4299  88 -0.11 0.06     1.41     0.16     0.15    17.92     0.82     0.80     2.079     0.012     0.012     0.00024     0.00001     0.00001
 7020392 4562  93 -0.24 0.06     0.92     0.14     0.07    10.12     0.52     0.29     2.397     0.016     0.012     0.00089     0.00003     0.00003
 6850417 4628  86 -0.06 0.06     1.33     0.21     0.18    11.29     0.70     0.63     2.454     0.015     0.016     0.00092     0.00004     0.00004
 6850177 4511  83  0.03 0.05     1.56     0.14     0.13    11.04     0.40     0.38     2.545     0.011     0.010     0.00116     0.00003     0.00003
 6764685 4578  74  0.24 0.05     1.34     0.12     0.11     6.21     0.23     0.23     2.977     0.010     0.009     0.00558     0.00016     0.00016
 6936990 4466  73  0.28 0.04     1.41     0.18     0.17    11.35     0.54     0.53     2.476     0.015     0.015     0.00096     0.00003     0.00003
 6851499 4579  93 -0.22 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 6936796 4413  75  0.23 0.05     0.97     0.08     0.08    11.95     0.43     0.42     2.270     0.013     0.013     0.00057     0.00002     0.00002
 6938892 4514  77  0.17 0.05     1.00     0.14     0.09    10.70     0.60     0.44     2.385     0.012     0.012     0.00082     0.00004     0.00004
 6939158 4396  81  0.08 0.05     1.34     0.17     0.16    12.90     0.60     0.60     2.343     0.015     0.016     0.00062     0.00002     0.00002
 6853266 4549  86 -0.05 0.06     1.10     0.15     0.13    11.40     0.63     0.58     2.366     0.014     0.013     0.00074     0.00003     0.00003
 7024649 4525  89 -0.13 0.06     0.92     0.05     0.07    10.61     0.29     0.32     2.350     0.008     0.008     0.00077     0.00002     0.00002
 7108501 4846  90 -0.16 0.06     2.09     0.23     0.21    11.82     0.47     0.46     2.613     0.012     0.012     0.00127     0.00004     0.00003
 7108536 4601  93 -0.22 0.06     0.91     0.11     0.06    10.15     0.42     0.25     2.387     0.015     0.012     0.00087     0.00003     0.00003
 7108646 4513  87 -0.09 0.06     1.06     0.23     0.15    11.08     0.86     0.60     2.372     0.025     0.020     0.00077     0.00003     0.00003
 6854095 4673  95 -0.28 0.07     1.04     0.14     0.12    10.81     0.54     0.49     2.389     0.015     0.015     0.00083     0.00003     0.00003
 6768319 4472  83  0.01 0.05     1.16     0.13     0.12     8.76     0.39     0.38     2.618     0.010     0.010     0.00173     0.00006     0.00006
 6853779 4323  84 -0.01 0.06     1.52     0.28     0.22    21.96     1.65     1.45     1.936     0.015     0.015     0.00014     0.00001     0.00001
 6854391 4855  83  0.02 0.05     2.01     0.15     0.32    10.45     0.32     0.66     2.699     0.013     0.016     0.00177     0.00005     0.00005
 6768355 4623  84 -0.01 0.06     1.28     0.29     0.26    11.00     0.81     0.79     2.461     0.028     0.029     0.00096     0.00003     0.00003
 6768654 4671 101 -0.43 0.07     1.35     0.18     0.16     9.65     0.48     0.46     2.597     0.015     0.015     0.00150     0.00005     0.00005
 7109120 4409  69  0.36 0.04     1.20     0.14     0.12     8.49     0.38     0.36     2.662     0.013     0.013     0.00197     0.00007     0.00006
 6940048 4668  94 -0.25 0.06     1.04     0.23     0.15    10.49     0.74     0.52     2.413     0.028     0.021     0.00090     0.00003     0.00003
 7025721 4684  86 -0.05 0.06     1.22     0.12     0.15    10.59     0.37     0.51     2.474     0.012     0.012     0.00103     0.00003     0.00003
 7191496 4909 166 -2.06 0.13     1.13     0.21     0.20    15.02     1.09     1.06     2.137     0.021     0.022     0.00033     0.00001     0.00001
 7273672 4331  86 -0.06 0.06     1.24     0.17     0.14    14.52     0.76     0.70     2.209     0.014     0.014     0.00041     0.00002     0.00002
 7191673 4492  75  0.23 0.05     1.45     0.19     0.18    12.65     0.65     0.62     2.395     0.013     0.014     0.00072     0.00003     0.00003
 7273426 4531  84  0.00 0.05     1.06     0.14     0.11    11.04     0.59     0.49     2.378     0.011     0.011     0.00079     0.00003     0.00003
 7273176 4735  97 -0.34 0.07     0.99     0.14     0.12    10.56     0.59     0.47     2.383     0.019     0.017     0.00083     0.00003     0.00003
 6271732 4654  94 -0.25 0.06     1.02     0.10     0.09    10.44     0.40     0.40     2.409     0.010     0.010     0.00090     0.00003     0.00003
 6429457 4483  85 -0.02 0.06     1.10     0.11     0.10    12.85     0.52     0.50     2.261     0.009     0.009     0.00052     0.00002     0.00002
