# Corrected
# names=['KIC', 'Teff2', 'e_Teff2', '[M/H]2', 'e_[M/H]2', 'M2', 'E_M2', 'e_M2', 'R2', 'E_R2', 'e_R2', 'log.g2', 'E_log.g2', 'e_log.g2', 'rho2', 'E_rho2', 'e_rho2']
 9596639 4625  83  0.06 0.05     1.15     0.15     0.13    11.50     0.56     0.54     2.377     0.013     0.013     0.00076     0.00003     0.00003
 9718024 4782 102 -0.55 0.07     1.14     0.14     0.11    10.77     0.53     0.47     2.429     0.012     0.011     0.00091     0.00003     0.00003
 9838978 4630  86 -0.03 0.06     1.08     0.10     0.10    10.74     0.43     0.43     2.412     0.010     0.010     0.00088     0.00003     0.00003
 9778288 4794  79  0.17 0.05     2.30     0.23     0.18    11.65     0.44     0.37     2.666     0.010     0.010     0.00145     0.00004     0.00004
 9596106 4536  94 -0.27 0.06     1.49     0.19     0.18    15.68     0.75     0.73     2.221     0.015     0.015     0.00039     0.00001     0.00001
 9472481 4850  89 -0.18 0.06     2.27     0.33     0.29    11.20     0.62     0.59     2.696     0.013     0.014     0.00162     0.00006     0.00006
 9472076 4737  79  0.16 0.05     1.39     0.14     0.13     6.23     0.24     0.24     2.992     0.009     0.010     0.00574     0.00017     0.00016
 9777536 4635  79  0.17 0.05     1.56     0.11     0.16    10.97     0.28     0.48     2.551     0.010     0.010     0.00119     0.00003     0.00003
 9716866 4524  86 -0.02 0.06     1.27     0.16     0.15    11.83     0.61     0.58     2.395     0.012     0.012     0.00077     0.00003     0.00003
 9656523 4552  76  0.27 0.05     1.11     0.20     0.16    10.79     0.70     0.57     2.418     0.021     0.018     0.00088     0.00003     0.00003
 9470276 4677  84  0.00 0.06     1.38     0.14     0.13     8.00     0.31     0.30     2.772     0.011     0.011     0.00270     0.00007     0.00007
 9470055 4330  85  0.03 0.06     1.72     0.43     0.36    26.75     2.23     2.07     1.818     0.032     0.031     0.00009     0.00000     0.00000
 9532518 4678  93 -0.24 0.06     1.00     0.16     0.12    10.52     0.59     0.43     2.394     0.021     0.017     0.00086     0.00003     0.00003
 9471284 4723  80  0.12 0.05     1.57     0.22     0.19    11.61     0.60     0.56     2.505     0.016     0.016     0.00101     0.00003     0.00003
 9655101 4970  85 -0.07 0.06     2.37     0.33     0.39     8.81     0.42     0.49     2.920     0.020     0.023     0.00345     0.00010     0.00010
 9775927 4925  89 -0.18 0.06     2.12     0.23     0.23     8.15     0.34     0.34     2.941     0.012     0.012     0.00392     0.00012     0.00013
 9716522 4861  83  0.02 0.05     2.37     0.27     0.24    12.24     0.56     0.51     2.636     0.013     0.012     0.00129     0.00004     0.00004
 9836930 4848  72  0.35 0.04     2.81     0.33     0.27    11.42     0.46     0.45     2.774     0.010     0.011     0.00190     0.00005     0.00005
 9835626 4583  78  0.20 0.05     1.39     0.16     0.15     9.54     0.41     0.41     2.622     0.013     0.013     0.00160     0.00005     0.00005
 9835436 4605 104 -0.57 0.07     1.43     0.16     0.15    14.24     0.63     0.61     2.287     0.012     0.012     0.00050     0.00002     0.00002
 9652704 4721  79  0.15 0.05     1.19     0.11     0.10     4.69     0.16     0.16     3.172     0.010     0.010     0.01158     0.00030     0.00030
 9714063 4695  82  0.06 0.05     1.47     0.14     0.15    10.96     0.43     0.42     2.524     0.013     0.015     0.00111     0.00003     0.00003
 9713617 4601  70  0.47 0.04     1.18     0.11     0.11     5.18     0.19     0.19     3.079     0.010     0.010     0.00845     0.00024     0.00024
 9529974 4630  86 -0.03 0.06     1.09     0.17     0.13    10.70     0.62     0.52     2.417     0.018     0.016     0.00089     0.00003     0.00003
 9530396 4711  69  0.48 0.04     2.18     0.26     0.29     9.54     0.40     0.46     2.815     0.014     0.014     0.00251     0.00006     0.00006
 9713083 4735  83  0.03 0.05     1.43     0.15     0.45    10.87     0.29     1.39     2.523     0.019     0.038     0.00115     0.00004     0.00004
 9772366 4626  74  0.33 0.05     1.52     0.24     0.23     8.47     0.47     0.47     2.765     0.020     0.021     0.00251     0.00008     0.00008
 9712888 4571  78  0.21 0.05     1.07     0.17     0.13    10.66     0.64     0.49     2.411     0.018     0.015     0.00088     0.00003     0.00003
 9712510 4517  81  0.15 0.05     1.43     0.21     0.19    12.34     0.69     0.65     2.411     0.015     0.016     0.00076     0.00003     0.00003
 9406638 4610 102 -0.50 0.07     1.35     0.19     0.17    10.96     0.56     0.53     2.488     0.016     0.015     0.00103     0.00003     0.00003
 9406415 4851  84 -0.00 0.05     2.40     0.29     0.29    11.79     0.55     0.53     2.675     0.015     0.016     0.00146     0.00004     0.00004
 9591097 4642  83  0.05 0.05     1.10     0.21     0.15    10.50     0.73     0.56     2.436     0.021     0.019     0.00094     0.00004     0.00004
 9711349 4452  92 -0.20 0.06     1.25     0.17     0.15    17.08     0.82     0.86     2.070     0.015     0.016     0.00025     0.00001     0.00001
 9711231 4576  90 -0.15 0.06     1.15     0.12     0.12     9.27     0.40     0.39     2.564     0.011     0.013     0.00144     0.00005     0.00005
 9711269 4538  78  0.21 0.05     1.20     0.13     0.11     8.14     0.35     0.31     2.695     0.012     0.011     0.00222     0.00007     0.00007
 9711492 4847  81  0.08 0.05     1.81     0.11     0.34    11.00     0.29     0.94     2.612     0.012     0.013     0.00138     0.00006     0.00004
 9650046 4869  80  0.11 0.05     2.11     0.13     0.26    10.26     0.29     0.55     2.738     0.009     0.012     0.00196     0.00006     0.00006
 9650527 4908  89 -0.17 0.06     1.92     0.18     0.27    10.86     0.39     0.59     2.648     0.013     0.017     0.00150     0.00005     0.00005
 9589638 4665  97 -0.38 0.07     1.31     0.16     0.15    10.76     0.51     0.51     2.492     0.012     0.012     0.00105     0.00004     0.00004
 9650881 4610  78  0.20 0.05     1.45     0.20     0.17    11.71     0.59     0.52     2.461     0.014     0.014     0.00090     0.00003     0.00003
 9589500 4894  77  0.22 0.05     2.45     0.33     0.31     8.94     0.53     0.53     2.924     0.011     0.010     0.00342     0.00021     0.00019
 9282363 4614  87 -0.07 0.06     1.00     0.11     0.08    10.82     0.51     0.37     2.367     0.012     0.011     0.00078     0.00003     0.00003
 9405269 4596  76  0.29 0.05     1.31     0.13     0.11    11.05     0.43     0.37     2.470     0.010     0.011     0.00097     0.00003     0.00003
 9405555 4447  96 -0.30 0.07     1.10     0.19     0.17    14.85     0.92     0.84     2.133     0.020     0.020     0.00033     0.00001     0.00001
 9405480 4452  80  0.18 0.05     1.46     0.20     0.18    15.23     0.77     0.73     2.237     0.015     0.016     0.00041     0.00001     0.00001
10282002 4544  75  0.33 0.05     1.16     0.16     0.16    11.67     0.64     0.64     2.369     0.015     0.014     0.00073     0.00003     0.00003
10083480 4800  99 -0.45 0.07     1.07     0.20     0.16    10.69     0.67     0.57     2.411     0.022     0.021     0.00088     0.00003     0.00003
 9898999 4538  83  0.07 0.05     1.40     0.19     0.17    11.78     0.60     0.59     2.443     0.012     0.012     0.00086     0.00003     0.00003
 9958522 4626  79  0.17 0.05     1.35     0.16     0.15    11.39     0.53     0.51     2.457     0.012     0.012     0.00092     0.00003     0.00003
10018923 4526  77  0.26 0.05     1.44     0.14     0.14    11.16     0.43     0.43     2.500     0.011     0.011     0.00103     0.00003     0.00003
10018973 4548  74  0.36 0.05     1.03     0.27     0.13    10.58     0.90     0.49     2.408     0.027     0.018     0.00088     0.00003     0.00003
 9958567 4732  96 -0.36 0.07     1.11     0.18     0.15    12.34     0.79     0.68     2.301     0.016     0.016     0.00059     0.00003     0.00003
10018239 4539  77  0.24 0.05     0.98     0.12     0.10    10.52     0.51     0.45     2.390     0.011     0.010     0.00085     0.00003     0.00003
10213931 4584  86 -0.02 0.06     1.32     0.18     0.18    10.52     0.52     0.55     2.514     0.016     0.017     0.00113     0.00004     0.00004
10280586 4571  79  0.18 0.05     1.11     0.17     0.13    11.18     0.64     0.54     2.388     0.016     0.015     0.00080     0.00003     0.00003
10148026 4898  83  0.00 0.05     1.91     0.28     0.23     9.57     0.52     0.45     2.759     0.015     0.016     0.00219     0.00006     0.00007
10080974 4848  88 -0.14 0.06     1.44     0.11     0.20    10.88     0.37     0.70     2.521     0.010     0.011     0.00112     0.00006     0.00004
 9957219 4677  88 -0.09 0.06     1.13     0.15     0.14    10.43     0.50     0.49     2.452     0.015     0.016     0.00099     0.00003     0.00003
10212620 4682  75  0.29 0.05     1.76     0.10     0.27    11.17     0.23     0.76     2.586     0.012     0.013     0.00128     0.00005     0.00004
10146348 4820  80  0.11 0.05     2.20     0.34     0.26    10.42     0.58     0.48     2.745     0.017     0.016     0.00194     0.00006     0.00005
10147072 4891  80  0.10 0.05     2.16     0.17     0.32    10.16     0.31     0.58     2.755     0.014     0.019     0.00205     0.00005     0.00006
 9896174 4876  89 -0.18 0.06     1.02     0.24     0.15     3.76     0.40     0.27     3.295     0.014     0.014     0.01900     0.00132     0.00152
 9835790 4800  82  0.07 0.05     1.77     0.28     0.18     9.95     0.62     0.43     2.691     0.011     0.011     0.00180     0.00006     0.00007
 9956345 4635  79  0.19 0.05     1.27     0.14     0.13     7.08     0.33     0.31     2.843     0.010     0.012     0.00358     0.00014     0.00012
10145279 4621  96 -0.33 0.07     1.32     0.15     0.13    12.29     0.53     0.48     2.378     0.012     0.012     0.00071     0.00002     0.00002
10016093 4539 102 -0.51 0.07     1.16     0.12     0.12    11.39     0.48     0.47     2.390     0.011     0.011     0.00079     0.00003     0.00002
 9893889 4574  86 -0.03 0.06     1.06     0.13     0.10    11.02     0.52     0.44     2.379     0.012     0.012     0.00079     0.00003     0.00003
 9833073 4608  90 -0.14 0.06     1.43     0.20     0.19    12.57     0.65     0.63     2.395     0.016     0.016     0.00072     0.00002     0.00002
 6762022 4658  81  0.10 0.05     1.38     0.13     0.12    10.89     0.40     0.34     2.503     0.011     0.012     0.00106     0.00003     0.00003
 7184978 4444  81  0.13 0.05     1.29     0.17     0.15    11.61     0.58     0.54     2.418     0.013     0.013     0.00082     0.00003     0.00003
 7018252 4665  93 -0.24 0.06     1.01     0.09     0.09    11.35     0.42     0.39     2.332     0.011     0.011     0.00069     0.00002     0.00002
 7102068 4578  89 -0.11 0.06     1.07     0.15     0.12     8.22     0.45     0.39     2.637     0.014     0.013     0.00192     0.00007     0.00007
 7266674 4542  81  0.14 0.05     1.00     0.12     0.07    10.64     0.48     0.33     2.386     0.013     0.010     0.00083     0.00003     0.00003
 7429055 4534  82  0.09 0.05     1.19     0.14     0.13     8.35     0.37     0.36     2.671     0.013     0.013     0.00205     0.00006     0.00006
 7347189 4649  89 -0.12 0.06     1.93     0.35     0.38    12.87     0.83     0.93     2.501     0.023     0.027     0.00090     0.00003     0.00003
 7347195 4440  80  0.17 0.05     1.17     0.13     0.12    12.05     0.52     0.51     2.344     0.011     0.012     0.00067     0.00002     0.00002
 6762612 4776  80  0.13 0.05     1.49     0.20     0.17    11.31     0.59     0.52     2.504     0.015     0.016     0.00103     0.00003     0.00003
 6933666 4588  95 -0.31 0.07 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 6847371 4496  80  0.18 0.05     1.06     0.17     0.13    13.67     0.87     0.62     2.194     0.015     0.015     0.00041     0.00002     0.00002
 7019157 4701 129 -1.28 0.10     1.27     0.17     0.14    12.50     0.62     0.56     2.348     0.015     0.015     0.00065     0.00002     0.00002
 7103182 4431  91 -0.16 0.06     1.15     0.15     0.13    14.59     0.72     0.67     2.170     0.014     0.014     0.00037     0.00001     0.00001
 7186542 4565  79  0.17 0.05     1.61     0.17     0.15    11.74     0.48     0.47     2.505     0.012     0.012     0.00099     0.00003     0.00003
 7103297 4631  81  0.12 0.05     1.26     0.13     0.18    10.70     0.40     0.65     2.480     0.012     0.015     0.00104     0.00004     0.00003
 7186274 4607  83  0.07 0.05     1.01     0.12     0.07    10.46     0.48     0.33     2.405     0.012     0.010     0.00088     0.00003     0.00003
 7267593 4543  84  0.03 0.06     1.20     0.12     0.13     9.46     0.40     0.42     2.563     0.011     0.013     0.00141     0.00005     0.00004
 7103951 4799  85 -0.04 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 7103666 4615  82  0.09 0.05     1.08     0.17     0.13    10.43     0.60     0.48     2.433     0.018     0.015     0.00095     0.00003     0.00003
 6934780 4766  96 -0.36 0.07     0.92     0.11     0.08    10.79     0.49     0.39     2.337     0.015     0.013     0.00073     0.00003     0.00003
 7187059 4566  83  0.08 0.05     1.22     0.12     0.12     8.86     0.36     0.35     2.628     0.010     0.010     0.00175     0.00005     0.00005
 6935260 4612  88 -0.08 0.06     1.34     0.17     0.15    10.49     0.50     0.47     2.523     0.011     0.011     0.00116     0.00005     0.00005
 7020371 4430  88 -0.06 0.06     1.46     0.19     0.15    18.20     0.90     0.78     2.083     0.012     0.012     0.00024     0.00001     0.00001
 7020392 4623  93 -0.25 0.06     0.95     0.14     0.09    10.22     0.53     0.33     2.400     0.018     0.013     0.00089     0.00003     0.00003
 6850417 4671  86 -0.05 0.06     1.35     0.22     0.19    11.34     0.71     0.63     2.456     0.015     0.015     0.00092     0.00004     0.00004
 6850177 4586  83  0.07 0.05     1.59     0.15     0.12    11.15     0.40     0.37     2.548     0.010     0.011     0.00116     0.00003     0.00003
 6764685 4635  74  0.33 0.05     1.37     0.12     0.12     6.28     0.23     0.23     2.979     0.010     0.009     0.00555     0.00016     0.00015
 6936990 4552  73  0.38 0.04     1.48     0.18     0.14    11.57     0.53     0.43     2.482     0.014     0.014     0.00096     0.00003     0.00003
 6851499 4635  93 -0.24 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 6936796 4513  75  0.33 0.05     0.98     0.07     0.07    11.95     0.36     0.36     2.272     0.012     0.012     0.00057     0.00002     0.00002
 6938892 4587  77  0.24 0.05     0.99     0.15     0.09    10.65     0.64     0.43     2.386     0.012     0.011     0.00083     0.00004     0.00004
 6939158 4501  81  0.15 0.05     1.40     0.18     0.17    13.13     0.61     0.62     2.348     0.015     0.015     0.00062     0.00002     0.00002
 6853266 4613  86 -0.02 0.06     1.12     0.16     0.14    11.48     0.66     0.60     2.369     0.014     0.013     0.00074     0.00003     0.00003
 7024649 4596  89 -0.12 0.06     0.92     0.07     0.07    10.64     0.33     0.33     2.352     0.009     0.008     0.00077     0.00003     0.00003
 7108501 4832  90 -0.19 0.06     2.07     0.22     0.20    11.79     0.48     0.45     2.612     0.013     0.012     0.00127     0.00003     0.00003
 7108536 4652  93 -0.24 0.06     0.92     0.12     0.06    10.18     0.46     0.26     2.388     0.017     0.012     0.00087     0.00003     0.00003
