isotope,a,z,yield,mass,metallicity,irv
Ge73,73,32,3.4748e-07,30.0,0.0134,300.0
Ge74,74,32,1.6671e-06,30.0,0.0134,300.0
Ge76,76,32,3.5498e-07,30.0,0.0134,300.0
As75,75,33,2.0596e-07,30.0,0.0134,300.0
Se74,74,34,1.913e-08,30.0,0.0134,300.0
Se76,76,34,2.2335e-07,30.0,0.0134,300.0
Se77,77,34,1.768e-07,30.0,0.0134,300.0
Se78,78,34,5.694e-07,30.0,0.0134,300.0
Se80,80,34,1.1864e-06,30.0,0.0134,300.0
Se82,82,34,2.1598e-07,30.0,0.0134,300.0
Br79,79,35,1.8581e-07,30.0,0.0134,300.0
Br81,81,35,1.9503e-07,30.0,0.0134,300.0
Kr78,78,36,6.6733e-09,30.0,0.0134,300.0
Kr80,80,36,5.1969e-08,30.0,0.0134,300.0
Kr82,82,36,2.5033e-07,30.0,0.0134,300.0
Kr83,83,36,2.3197e-07,30.0,0.0134,300.0
Kr84,84,36,1.1726e-06,30.0,0.0134,300.0
Kr86,86,36,3.6381e-07,30.0,0.0134,300.0
Rb85,85,37,2.7396e-07,30.0,0.0134,300.0
Rb87,87,37,1.1594e-07,30.0,0.0134,300.0
Sr84,84,38,4.6073e-09,30.0,0.0134,300.0
Sr86,86,38,1.025e-07,30.0,0.0134,300.0
Sr87,87,38,6.4921e-08,30.0,0.0134,300.0
Sr88,88,38,7.4856e-07,30.0,0.0134,300.0
Y89,89,39,2.0002e-07,30.0,0.0134,300.0
Zr90,90,40,2.4355e-07,30.0,0.0134,300.0
Zr91,91,40,5.3841e-08,30.0,0.0134,300.0
Zr92,92,40,8.3332e-08,30.0,0.0134,300.0
Zr94,94,40,8.5512e-08,30.0,0.0134,300.0
Zr96,96,40,1e-13,30.0,0.0134,300.0
Nb93,93,41,3.6359e-08,30.0,0.0134,300.0
Mo92,92,42,1.3737e-08,30.0,0.0134,300.0
Mo94,94,42,9.944e-09,30.0,0.0134,300.0
Mo95,95,42,1.5797e-08,30.0,0.0134,300.0
Mo96,96,42,3.1141e-08,30.0,0.0134,300.0
Mo97,97,42,9.8662e-09,30.0,0.0134,300.0
Mo98,98,42,2.5454e-08,30.0,0.0134,300.0
Xe32,132,54,8.3743e-08,30.0,0.0134,300.0
Xe34,134,54,3.1342e-08,30.0,0.0134,300.0
Cs33,133,55,2.1541e-08,30.0,0.0134,300.0
Ba34,134,56,7.8889e-09,30.0,0.0134,300.0
Ba35,135,56,1.8259e-08,30.0,0.0134,300.0
Ba36,136,56,2.347e-08,30.0,0.0134,300.0
Ba37,137,56,3.2188e-08,30.0,0.0134,300.0
Ba38,138,56,2.0771e-07,30.0,0.0134,300.0
La38,138,57,2.1872e-11,30.0,0.0134,300.0
La39,139,57,2.4212e-08,30.0,0.0134,300.0
Ce40,140,58,6.5173e-08,30.0,0.0134,300.0
Pr41,141,59,1.0112e-08,30.0,0.0134,300.0
Nd42,142,60,1.4152e-08,30.0,0.0134,300.0
Nd43,143,60,6.0907e-09,30.0,0.0134,300.0
Nd44,144,60,1.2448e-08,30.0,0.0134,300.0
Hg02,202,80,1.2538e-08,30.0,0.0134,300.0
Hg04,204,80,2.8343e-09,30.0,0.0134,300.0
Tl03,203,81,6.5733e-09,30.0,0.0134,300.0
Tl05,205,81,1.5807e-08,30.0,0.0134,300.0
Pb04,204,82,3.335e-09,30.0,0.0134,300.0
Pb06,206,82,2.9927e-08,30.0,0.0134,300.0
Pb07,207,82,3.3147e-08,30.0,0.0134,300.0
Pb08,208,82,9.5343e-08,30.0,0.0134,300.0
Bi09,209,83,1.2906e-08,30.0,0.0134,300.0
H,1,1,9.5572,40.0,0.0134,300.0
H2,2,1,8.4505e-09,40.0,0.0134,300.0
He3,3,2,0.00028615,40.0,0.0134,300.0
He4,4,2,15.509,40.0,0.0134,300.0
Li6,6,3,3.6597e-11,40.0,0.0134,300.0
Li7,7,3,8.0894e-10,40.0,0.0134,300.0
Be9,9,4,2.3729e-11,40.0,0.0134,300.0
B10,10,5,1.5558e-10,40.0,0.0134,300.0
B11,11,5,4.0848e-09,40.0,0.0134,300.0
C12,12,6,0.66376,40.0,0.0134,300.0
C13,13,6,0.0033088,40.0,0.0134,300.0
N14,14,7,0.17483,40.0,0.0134,300.0
N15,15,7,7.1972e-06,40.0,0.0134,300.0
O16,16,8,0.1317,40.0,0.0134,300.0
O17,17,8,2.4214e-05,40.0,0.0134,300.0
O18,18,8,7.2718e-05,40.0,0.0134,300.0
F19,19,9,1.0059e-05,40.0,0.0134,300.0
Ne20,20,10,0.029432,40.0,0.0134,300.0
Ne21,21,10,0.00012292,40.0,0.0134,300.0
Ne22,22,10,0.027343,40.0,0.0134,300.0
Na23,23,11,0.0039774,40.0,0.0134,300.0
Mg24,24,12,0.014551,40.0,0.0134,300.0
Mg25,25,12,0.00055361,40.0,0.0134,300.0
Mg26,26,12,0.0032926,40.0,0.0134,300.0
Al27,27,13,0.001903,40.0,0.0134,300.0
Si28,28,14,0.016113,40.0,0.0134,300.0
Si29,29,14,0.00084885,40.0,0.0134,300.0
Si30,30,14,0.00057959,40.0,0.0134,300.0
P31,31,15,0.00015475,40.0,0.0134,300.0
S32,32,16,0.0077118,40.0,0.0134,300.0
S33,33,16,7.2069e-05,40.0,0.0134,300.0
S34,34,16,0.00037108,40.0,0.0134,300.0
S36,36,16,1.8297e-06,40.0,0.0134,300.0
Cl35,35,17,0.00016092,40.0,0.0134,300.0
Cl37,37,17,6.0777e-05,40.0,0.0134,300.0
Ar36,36,18,0.0014695,40.0,0.0134,300.0
Ar38,38,18,0.00028272,40.0,0.0134,300.0
Ar40,40,18,4.7646e-07,40.0,0.0134,300.0
K39,39,19,7.507e-05,40.0,0.0134,300.0
K40,40,19,4.7499e-07,40.0,0.0134,300.0
K41,41,19,9.7644e-06,40.0,0.0134,300.0
Ca40,40,20,0.001631,40.0,0.0134,300.0
Ca42,42,20,1.1956e-05,40.0,0.0134,300.0
Ca43,43,20,2.4746e-06,40.0,0.0134,300.0
Ca44,44,20,3.8645e-05,40.0,0.0134,300.0
Ca46,46,20,7.7424e-08,40.0,0.0134,300.0
Ca48,48,20,3.7844e-06,40.0,0.0134,300.0
Sc45,45,21,1.307e-06,40.0,0.0134,300.0
Ti46,46,22,6.5242e-06,40.0,0.0134,300.0
Ti47,47,22,5.8993e-06,40.0,0.0134,300.0
Ti48,48,22,6.0085e-05,40.0,0.0134,300.0
Ti49,49,22,5.3536e-06,40.0,0.0134,300.0
Ti50,50,22,4.5601e-06,40.0,0.0134,300.0
V50,50,23,2.008e-08,40.0,0.0134,300.0
V51,51,23,8.5176e-06,40.0,0.0134,300.0
Cr50,50,24,1.7877e-05,40.0,0.0134,300.0
Cr52,52,24,0.00036592,40.0,0.0134,300.0
Cr53,53,24,4.195e-05,40.0,0.0134,300.0
Cr54,54,24,1.2147e-05,40.0,0.0134,300.0
Mn55,55,25,0.00030443,40.0,0.0134,300.0
Fe54,54,26,0.001895,40.0,0.0134,300.0
Fe56,56,26,0.031234,40.0,0.0134,300.0
Fe57,57,26,0.00081091,40.0,0.0134,300.0
Fe58,58,26,0.00012654,40.0,0.0134,300.0
Co59,59,27,0.00012284,40.0,0.0134,300.0
Ni58,58,28,0.001247,40.0,0.0134,300.0
Ni60,60,28,0.00050291,40.0,0.0134,300.0
Ni61,61,28,2.6987e-05,40.0,0.0134,300.0
Ni62,62,28,7.3467e-05,40.0,0.0134,300.0
Ni64,64,28,1.9039e-05,40.0,0.0134,300.0
Cu63,63,29,1.3819e-05,40.0,0.0134,300.0
Cu65,65,29,6.4705e-06,40.0,0.0134,300.0
Zn64,64,30,2.16e-05,40.0,0.0134,300.0
Zn66,66,30,1.2821e-05,40.0,0.0134,300.0
Zn67,67,30,1.9605e-06,40.0,0.0134,300.0
Zn68,68,30,8.9987e-06,40.0,0.0134,300.0
Zn70,70,30,3.0116e-07,40.0,0.0134,300.0
Ga69,69,31,9.0649e-07,40.0,0.0134,300.0
Ga71,71,31,6.1251e-07,40.0,0.0134,300.0
Ge70,70,32,1.2753e-06,40.0,0.0134,300.0
Ge72,72,32,1.6973e-06,40.0,0.0134,300.0
Ge73,73,32,4.8364e-07,40.0,0.0134,300.0
Ge74,74,32,2.3268e-06,40.0,0.0134,300.0
Ge76,76,32,4.9359e-07,40.0,0.0134,300.0
As75,75,33,2.8636e-07,40.0,0.0134,300.0
Se74,74,34,2.6232e-08,40.0,0.0134,300.0
Se76,76,34,3.1514e-07,40.0,0.0134,300.0
Se77,77,34,2.455e-07,40.0,0.0134,300.0
Se78,78,34,7.97e-07,40.0,0.0134,300.0
Se80,80,34,1.6466e-06,40.0,0.0134,300.0
Se82,82,34,3.0066e-07,40.0,0.0134,300.0
Br79,79,35,2.5514e-07,40.0,0.0134,300.0
Br81,81,35,2.7375e-07,40.0,0.0134,300.0
Kr78,78,36,9.1537e-09,40.0,0.0134,300.0
Kr80,80,36,7.6167e-08,40.0,0.0134,300.0
Kr82,82,36,3.5542e-07,40.0,0.0134,300.0
Kr83,83,36,3.2072e-07,40.0,0.0134,300.0
Kr84,84,36,1.6327e-06,40.0,0.0134,300.0
Kr86,86,36,5.0681e-07,40.0,0.0134,300.0
Rb85,85,37,3.808e-07,40.0,0.0134,300.0
Rb87,87,37,1.6145e-07,40.0,0.0134,300.0
Sr84,84,38,6.3126e-09,40.0,0.0134,300.0
Sr86,86,38,1.5007e-07,40.0,0.0134,300.0
Sr87,87,38,9.1547e-08,40.0,0.0134,300.0
Sr88,88,38,1.0438e-06,40.0,0.0134,300.0
Y89,89,39,2.7885e-07,40.0,0.0134,300.0
Zr90,90,40,3.3937e-07,40.0,0.0134,300.0
Zr91,91,40,7.5088e-08,40.0,0.0134,300.0
Zr92,92,40,1.1626e-07,40.0,0.0134,300.0
Zr94,94,40,1.1894e-07,40.0,0.0134,300.0
Zr96,96,40,1e-13,40.0,0.0134,300.0
Nb93,93,41,5.0223e-08,40.0,0.0134,300.0
Mo92,92,42,1.9008e-08,40.0,0.0134,300.0
Mo94,94,42,1.4429e-08,40.0,0.0134,300.0
Mo95,95,42,2.2009e-08,40.0,0.0134,300.0
Mo96,96,42,4.3482e-08,40.0,0.0134,300.0
Mo97,97,42,1.3789e-08,40.0,0.0134,300.0
Mo98,98,42,3.5626e-08,40.0,0.0134,300.0
Xe32,132,54,1.1648e-07,40.0,0.0134,300.0
Xe34,134,54,4.359e-08,40.0,0.0134,300.0
Cs33,133,55,2.9689e-08,40.0,0.0134,300.0
Ba34,134,56,1.1612e-08,40.0,0.0134,300.0
Ba35,135,56,2.5212e-08,40.0,0.0134,300.0
Ba36,136,56,3.3217e-08,40.0,0.0134,300.0
Ba37,137,56,4.4805e-08,40.0,0.0134,300.0
Ba38,138,56,2.8966e-07,40.0,0.0134,300.0
La38,138,57,3.0477e-11,40.0,0.0134,300.0
La39,139,57,3.3748e-08,40.0,0.0134,300.0
Ce40,140,58,9.083e-08,40.0,0.0134,300.0
Pr41,141,59,1.4029e-08,40.0,0.0134,300.0
Nd42,142,60,1.9806e-08,40.0,0.0134,300.0
Nd43,143,60,8.3971e-09,40.0,0.0134,300.0
Nd44,144,60,1.7366e-08,40.0,0.0134,300.0
Hg02,202,80,1.7561e-08,40.0,0.0134,300.0
Hg04,204,80,3.9345e-09,40.0,0.0134,300.0
Tl03,203,81,9.1474e-09,40.0,0.0134,300.0
Tl05,205,81,2.1987e-08,40.0,0.0134,300.0
Pb04,204,82,4.7238e-09,40.0,0.0134,300.0
Pb06,206,82,4.1767e-08,40.0,0.0134,300.0
Pb07,207,82,4.6201e-08,40.0,0.0134,300.0
Pb08,208,82,1.329e-07,40.0,0.0134,300.0
Bi09,209,83,1.798e-08,40.0,0.0134,300.0
H,1,1,12.871,60.0,0.0134,300.0
H2,2,1,2.0339e-07,60.0,0.0134,300.0
He3,3,2,0.00036553,60.0,0.0134,300.0
He4,4,2,28.967,60.0,0.0134,300.0
Li6,6,3,4.9865e-11,60.0,0.0134,300.0
Li7,7,3,9.7418e-10,60.0,0.0134,300.0
Be9,9,4,2.7609e-11,60.0,0.0134,300.0
B10,10,5,1.8132e-10,60.0,0.0134,300.0
B11,11,5,6.1103e-09,60.0,0.0134,300.0
C12,12,6,0.86185,60.0,0.0134,300.0
C13,13,6,0.0011268,60.0,0.0134,300.0
N14,14,7,0.28381,60.0,0.0134,300.0
N15,15,7,1.1456e-05,60.0,0.0134,300.0
O16,16,8,0.12742,60.0,0.0134,300.0
O17,17,8,2.5784e-05,60.0,0.0134,300.0
O18,18,8,0.00016,60.0,0.0134,300.0
F19,19,9,1.9714e-05,60.0,0.0134,300.0
Ne20,20,10,0.048174,60.0,0.0134,300.0
Ne21,21,10,0.00011883,60.0,0.0134,300.0
Ne22,22,10,0.048417,60.0,0.0134,300.0
Na23,23,11,0.0074713,60.0,0.0134,300.0
Mg24,24,12,0.024094,60.0,0.0134,300.0
Mg25,25,12,0.00066713,60.0,0.0134,300.0
Mg26,26,12,0.0053434,60.0,0.0134,300.0
Al27,27,13,0.0035905,60.0,0.0134,300.0
Si28,28,14,0.026682,60.0,0.0134,300.0
Si29,29,14,0.0014048,60.0,0.0134,300.0
Si30,30,14,0.00095945,60.0,0.0134,300.0
P31,31,15,0.00025601,60.0,0.0134,300.0
S32,32,16,0.012771,60.0,0.0134,300.0
S33,33,16,0.00011759,60.0,0.0134,300.0
S34,34,16,0.00061424,60.0,0.0134,300.0
S36,36,16,3.0295e-06,60.0,0.0134,300.0
Cl35,35,17,0.00026659,60.0,0.0134,300.0
Cl37,37,17,9.9418e-05,60.0,0.0134,300.0
Ar36,36,18,0.0024342,60.0,0.0134,300.0
Ar38,38,18,0.00046817,60.0,0.0134,300.0
Ar40,40,18,7.894e-07,60.0,0.0134,300.0
K39,39,19,0.00012429,60.0,0.0134,300.0
K40,40,19,7.2476e-07,60.0,0.0134,300.0
K41,41,19,1.5493e-05,60.0,0.0134,300.0
Ca40,40,20,0.0027014,60.0,0.0134,300.0
Ca42,42,20,1.9561e-05,60.0,0.0134,300.0
Ca43,43,20,4.0818e-06,60.0,0.0134,300.0
Ca44,44,20,6.3999e-05,60.0,0.0134,300.0
Ca46,46,20,1.2823e-07,60.0,0.0134,300.0
Ca48,48,20,6.2664e-06,60.0,0.0134,300.0
Sc45,45,21,2.1533e-06,60.0,0.0134,300.0
Ti46,46,22,1.0796e-05,60.0,0.0134,300.0
Ti47,47,22,9.7818e-06,60.0,0.0134,300.0
Ti48,48,22,9.9613e-05,60.0,0.0134,300.0
Ti49,49,22,8.7486e-06,60.0,0.0134,300.0
Ti50,50,22,7.5099e-06,60.0,0.0134,300.0
V50,50,23,3.3314e-08,60.0,0.0134,300.0
V51,51,23,1.4098e-05,60.0,0.0134,300.0
Cr50,50,24,2.966e-05,60.0,0.0134,300.0
Cr52,52,24,0.000606,60.0,0.0134,300.0
Cr53,53,24,6.9501e-05,60.0,0.0134,300.0
Cr54,54,24,1.9871e-05,60.0,0.0134,300.0
Mn55,55,25,0.00050203,60.0,0.0134,300.0
Fe54,54,26,0.0031423,60.0,0.0134,300.0
Fe56,56,26,0.051738,60.0,0.0134,300.0
Fe57,57,26,0.0013301,60.0,0.0134,300.0
Fe58,58,26,0.00020056,60.0,0.0134,300.0
Co59,59,27,0.00020199,60.0,0.0134,300.0
Ni58,58,28,0.0020677,60.0,0.0134,300.0
Ni60,60,28,0.00083185,60.0,0.0134,300.0
Ni61,61,28,4.4077e-05,60.0,0.0134,300.0
Ni62,62,28,0.00012101,60.0,0.0134,300.0
Ni64,64,28,3.1491e-05,60.0,0.0134,300.0
Cu63,63,29,2.2699e-05,60.0,0.0134,300.0
Cu65,65,29,1.063e-05,60.0,0.0134,300.0
Zn64,64,30,3.5757e-05,60.0,0.0134,300.0
Zn66,66,30,2.1226e-05,60.0,0.0134,300.0
Zn67,67,30,3.2449e-06,60.0,0.0134,300.0
Zn68,68,30,1.4882e-05,60.0,0.0134,300.0
Zn70,70,30,4.9913e-07,60.0,0.0134,300.0
Ga69,69,31,1.497e-06,60.0,0.0134,300.0
Ga71,71,31,1.011e-06,60.0,0.0134,300.0
Ge70,70,32,2.1057e-06,60.0,0.0134,300.0
Ge72,72,32,2.8099e-06,60.0,0.0134,300.0
Ge73,73,32,8.0106e-07,60.0,0.0134,300.0
Ge74,74,32,3.8507e-06,60.0,0.0134,300.0
Ge76,76,32,8.181e-07,60.0,0.0134,300.0
As75,75,33,4.7394e-07,60.0,0.0134,300.0
Se74,74,34,4.3465e-08,60.0,0.0134,300.0
Se76,76,34,5.2102e-07,60.0,0.0134,300.0
Se77,77,34,4.0558e-07,60.0,0.0134,300.0
Se78,78,34,1.317e-06,60.0,0.0134,300.0
Se80,80,34,2.7312e-06,60.0,0.0134,300.0
Se82,82,34,4.9809e-07,60.0,0.0134,300.0
Br79,79,35,4.2126e-07,60.0,0.0134,300.0
Br81,81,35,4.5387e-07,60.0,0.0134,300.0
Kr78,78,36,1.5169e-08,60.0,0.0134,300.0
Kr80,80,36,1.2737e-07,60.0,0.0134,300.0
Kr82,82,36,5.8328e-07,60.0,0.0134,300.0
Kr83,83,36,5.2939e-07,60.0,0.0134,300.0
Kr84,84,36,2.7048e-06,60.0,0.0134,300.0
Kr86,86,36,8.3926e-07,60.0,0.0134,300.0
Rb85,85,37,6.3093e-07,60.0,0.0134,300.0
Rb87,87,37,2.6742e-07,60.0,0.0134,300.0
Sr84,84,38,1.0456e-08,60.0,0.0134,300.0
Sr86,86,38,2.4507e-07,60.0,0.0134,300.0
Sr87,87,38,1.4934e-07,60.0,0.0134,300.0
Sr88,88,38,1.7265e-06,60.0,0.0134,300.0
Y89,89,39,4.6158e-07,60.0,0.0134,300.0
Zr90,90,40,5.6191e-07,60.0,0.0134,300.0
Zr91,91,40,1.2428e-07,60.0,0.0134,300.0
Zr92,92,40,1.9238e-07,60.0,0.0134,300.0
Zr94,94,40,1.9695e-07,60.0,0.0134,300.0
Zr96,96,40,1e-13,60.0,0.0134,300.0
Nb93,93,41,8.3049e-08,60.0,0.0134,300.0
Mo92,92,42,3.1544e-08,60.0,0.0134,300.0
Mo94,94,42,2.4144e-08,60.0,0.0134,300.0
Mo95,95,42,3.6421e-08,60.0,0.0134,300.0
Mo96,96,42,7.1934e-08,60.0,0.0134,300.0
Mo97,97,42,2.2808e-08,60.0,0.0134,300.0
Mo98,98,42,5.8866e-08,60.0,0.0134,300.0
Xe32,132,54,1.9288e-07,60.0,0.0134,300.0
Xe34,134,54,7.2241e-08,60.0,0.0134,300.0
Cs33,133,55,4.9115e-08,60.0,0.0134,300.0
Ba34,134,56,1.9299e-08,60.0,0.0134,300.0
Ba35,135,56,4.1645e-08,60.0,0.0134,300.0
Ba36,136,56,5.4747e-08,60.0,0.0134,300.0
Ba37,137,56,7.4097e-08,60.0,0.0134,300.0
Ba38,138,56,4.794e-07,60.0,0.0134,300.0
La38,138,57,5.0463e-11,60.0,0.0134,300.0
La39,139,57,5.5866e-08,60.0,0.0134,300.0
Ce40,140,58,1.5038e-07,60.0,0.0134,300.0
Pr41,141,59,2.3251e-08,60.0,0.0134,300.0
Nd42,142,60,3.2762e-08,60.0,0.0134,300.0
Nd43,143,60,1.3902e-08,60.0,0.0134,300.0
Nd44,144,60,2.8798e-08,60.0,0.0134,300.0
Hg02,202,80,2.9031e-08,60.0,0.0134,300.0
Hg04,204,80,6.5252e-09,60.0,0.0134,300.0
Tl03,203,81,1.5129e-08,60.0,0.0134,300.0
Tl05,205,81,3.6407e-08,60.0,0.0134,300.0
Pb04,204,82,7.7817e-09,60.0,0.0134,300.0
Pb06,206,82,6.9107e-08,60.0,0.0134,300.0
Pb07,207,82,7.6482e-08,60.0,0.0134,300.0
Pb08,208,82,2.2e-07,60.0,0.0134,300.0
Bi09,209,83,2.9773e-08,60.0,0.0134,300.0
H,1,1,18.603,80.0,0.0134,300.0
H2,2,1,4.7789e-07,80.0,0.0134,300.0
He3,3,2,0.00042861,80.0,0.0134,300.0
He4,4,2,42.1,80.0,0.0134,300.0
Li6,6,3,6.4745e-11,80.0,0.0134,300.0
Li7,7,3,1.2937e-09,80.0,0.0134,300.0
Be9,9,4,3.7704e-11,80.0,0.0134,300.0
B10,10,5,2.5552e-10,80.0,0.0134,300.0
B11,11,5,9.2888e-09,80.0,0.0134,300.0
C12,12,6,0.89688,80.0,0.0134,300.0
C13,13,6,0.0015376,80.0,0.0134,300.0
N14,14,7,0.43404,80.0,0.0134,300.0
N15,15,7,1.6413e-05,80.0,0.0134,300.0
O16,16,8,0.13837,80.0,0.0134,300.0
O17,17,8,3.2002e-05,80.0,0.0134,300.0
O18,18,8,0.00015806,80.0,0.0134,300.0
F19,19,9,1.1362e-05,80.0,0.0134,300.0
Ne20,20,10,0.069296,80.0,0.0134,300.0
Ne21,21,10,0.00013989,80.0,0.0134,300.0
Ne22,22,10,0.050904,80.0,0.0134,300.0
Na23,23,11,0.01114,80.0,0.0134,300.0
Mg24,24,12,0.034767,80.0,0.0134,300.0
Mg25,25,12,0.00080204,80.0,0.0134,300.0
Mg26,26,12,0.0078085,80.0,0.0134,300.0
Al27,27,13,0.0053022,80.0,0.0134,300.0
Si28,28,14,0.038472,80.0,0.0134,300.0
Si29,29,14,0.0020244,80.0,0.0134,300.0
Si30,30,14,0.0013835,80.0,0.0134,300.0
P31,31,15,0.00037007,80.0,0.0134,300.0
S32,32,16,0.01841,80.0,0.0134,300.0
S33,33,16,0.00017125,80.0,0.0134,300.0
S34,34,16,0.000886,80.0,0.0134,300.0
S36,36,16,4.3677e-06,80.0,0.0134,300.0
Cl35,35,17,0.00038401,80.0,0.0134,300.0
Cl37,37,17,0.00014592,80.0,0.0134,300.0
Ar36,36,18,0.0035071,80.0,0.0134,300.0
Ar38,38,18,0.00067495,80.0,0.0134,300.0
Ar40,40,18,1.1474e-06,80.0,0.0134,300.0
K39,39,19,0.00017923,80.0,0.0134,300.0
K40,40,19,1.1252e-06,80.0,0.0134,300.0
K41,41,19,2.3349e-05,80.0,0.0134,300.0
Ca40,40,20,0.0038926,80.0,0.0134,300.0
Ca42,42,20,2.9262e-05,80.0,0.0134,300.0
Ca43,43,20,5.9678e-06,80.0,0.0134,300.0
Ca44,44,20,9.2276e-05,80.0,0.0134,300.0
Ca46,46,20,1.8483e-07,80.0,0.0134,300.0
Ca48,48,20,9.0338e-06,80.0,0.0134,300.0
Sc45,45,21,3.1012e-06,80.0,0.0134,300.0
Ti46,46,22,1.5598e-05,80.0,0.0134,300.0
Ti47,47,22,1.4092e-05,80.0,0.0134,300.0
Ti48,48,22,0.00014341,80.0,0.0134,300.0
Ti49,49,22,1.2713e-05,80.0,0.0134,300.0
Ti50,50,22,1.0976e-05,80.0,0.0134,300.0
V50,50,23,4.7946e-08,80.0,0.0134,300.0
V51,51,23,2.0215e-05,80.0,0.0134,300.0
Cr50,50,24,4.2687e-05,80.0,0.0134,300.0
Cr52,52,24,0.00087356,80.0,0.0134,300.0
Cr53,53,24,0.00010003,80.0,0.0134,300.0
Cr54,54,24,2.9058e-05,80.0,0.0134,300.0
Mn55,55,25,0.00071903,80.0,0.0134,300.0
Fe54,54,26,0.0045214,80.0,0.0134,300.0
Fe56,56,26,0.074572,80.0,0.0134,300.0
Fe57,57,26,0.001919,80.0,0.0134,300.0
Fe58,58,26,0.00031405,80.0,0.0134,300.0
Co59,59,27,0.00029038,80.0,0.0134,300.0
Ni58,58,28,0.0029775,80.0,0.0134,300.0
Ni60,60,28,0.0012034,80.0,0.0134,300.0
Ni61,61,28,6.3901e-05,80.0,0.0134,300.0
Ni62,62,28,0.00017687,80.0,0.0134,300.0
Ni64,64,28,4.5618e-05,80.0,0.0134,300.0
Cu63,63,29,3.3483e-05,80.0,0.0134,300.0
Cu65,65,29,1.5434e-05,80.0,0.0134,300.0
Zn64,64,30,5.1758e-05,80.0,0.0134,300.0
Zn66,66,30,3.0685e-05,80.0,0.0134,300.0
Zn67,67,30,4.671e-06,80.0,0.0134,300.0
Zn68,68,30,2.1502e-05,80.0,0.0134,300.0
Zn70,70,30,7.1865e-07,80.0,0.0134,300.0
Ga69,69,31,2.1655e-06,80.0,0.0134,300.0
Ga71,71,31,1.4667e-06,80.0,0.0134,300.0
Ge70,70,32,3.0593e-06,80.0,0.0134,300.0
Ge72,72,32,4.0611e-06,80.0,0.0134,300.0
Ge73,73,32,1.1555e-06,80.0,0.0134,300.0
Ge74,74,32,5.5524e-06,80.0,0.0134,300.0
Ge76,76,32,1.1779e-06,80.0,0.0134,300.0
As75,75,33,6.8508e-07,80.0,0.0134,300.0
Se74,74,34,6.3288e-08,80.0,0.0134,300.0
Se76,76,34,7.4772e-07,80.0,0.0134,300.0
Se77,77,34,5.8894e-07,80.0,0.0134,300.0
Se78,78,34,1.9047e-06,80.0,0.0134,300.0
Se80,80,34,3.9373e-06,80.0,0.0134,300.0
Se82,82,34,7.1753e-07,80.0,0.0134,300.0
Br79,79,35,6.169e-07,80.0,0.0134,300.0
Br81,81,35,6.4736e-07,80.0,0.0134,300.0
Kr78,78,36,2.2078e-08,80.0,0.0134,300.0
Kr80,80,36,1.754e-07,80.0,0.0134,300.0
Kr82,82,36,8.4412e-07,80.0,0.0134,300.0
Kr83,83,36,7.7235e-07,80.0,0.0134,300.0
Kr84,84,36,3.8961e-06,80.0,0.0134,300.0
Kr86,86,36,1.2101e-06,80.0,0.0134,300.0
Rb85,85,37,9.0975e-07,80.0,0.0134,300.0
Rb87,87,37,3.8531e-07,80.0,0.0134,300.0
Sr84,84,38,1.5244e-08,80.0,0.0134,300.0
Sr86,86,38,3.5281e-07,80.0,0.0134,300.0
Sr87,87,38,2.2252e-07,80.0,0.0134,300.0
Sr88,88,38,2.4977e-06,80.0,0.0134,300.0
Y89,89,39,6.6583e-07,80.0,0.0134,300.0
Zr90,90,40,8.103e-07,80.0,0.0134,300.0
Zr91,91,40,1.7914e-07,80.0,0.0134,300.0
Zr92,92,40,2.7753e-07,80.0,0.0134,300.0
Zr94,94,40,2.8447e-07,80.0,0.0134,300.0
Zr96,96,40,1e-13,80.0,0.0134,300.0
Nb93,93,41,1.2091e-07,80.0,0.0134,300.0
Mo92,92,42,4.5435e-08,80.0,0.0134,300.0
Mo94,94,42,3.2836e-08,80.0,0.0134,300.0
Mo95,95,42,5.2437e-08,80.0,0.0134,300.0
Mo96,96,42,1.0369e-07,80.0,0.0134,300.0
Mo97,97,42,3.2889e-08,80.0,0.0134,300.0
Mo98,98,42,8.5124e-08,80.0,0.0134,300.0
Xe32,132,54,2.7854e-07,80.0,0.0134,300.0
Xe34,134,54,1.0402e-07,80.0,0.0134,300.0
Cs33,133,55,7.1459e-08,80.0,0.0134,300.0
Ba34,134,56,2.6657e-08,80.0,0.0134,300.0
Ba35,135,56,6.0708e-08,80.0,0.0134,300.0
Ba36,136,56,7.9079e-08,80.0,0.0134,300.0
Ba37,137,56,1.0732e-07,80.0,0.0134,300.0
Ba38,138,56,6.9171e-07,80.0,0.0134,300.0
La38,138,57,7.2759e-11,80.0,0.0134,300.0
La39,139,57,8.0579e-08,80.0,0.0134,300.0
Ce40,140,58,2.1686e-07,80.0,0.0134,300.0
Pr41,141,59,3.3542e-08,80.0,0.0134,300.0
Nd42,142,60,4.7198e-08,80.0,0.0134,300.0
Nd43,143,60,2.0201e-08,80.0,0.0134,300.0
Nd44,144,60,4.133e-08,80.0,0.0134,300.0
Hg02,202,80,4.1851e-08,80.0,0.0134,300.0
Hg04,204,80,9.3926e-09,80.0,0.0134,300.0
Tl03,203,81,2.1881e-08,80.0,0.0134,300.0
Tl05,205,81,5.258e-08,80.0,0.0134,300.0
Pb04,204,82,1.124e-08,80.0,0.0134,300.0
Pb06,206,82,9.9752e-08,80.0,0.0134,300.0
